original_poem,translated_poem
"Perfumada laranjeira,
Linda assim dessa maneira
Sorrindo à luz do arrebol,
Toda em flores, branca toda
- Parece a noiva do Sol
Preparada para a boda.

E esposa do Sol, que a adora,
Com que cuidados divinos
Curva ela os ramos, agora!
E entre as folhas abrigados,
Seus filhos, frutos dourados,
Parecem sois pequeninos.","Oranger parfumé,
Si beau de cette manière,
Qui souris à la subsistante lumière
Tout en fleur,  tout en blanc
- Qu'on dirait la fiancée du soleil
Pour la noce  préparée.

Et l'épouse du Soleil, qui l'adore,
Avec quels soins divins
Plie-t-elle ses branches, maintenant!
Et parmi les feuilles abrités,
Ses enfants, les fruits dorés,
Ressemblent à des petits soleils."
"Tu Ensinaste-me a Fazer uma Casa

Tu ensinaste-me a fazer uma casa:
com as mãos e os beijos.
Eu morei em ti e em ti meus versos procuraram
voz e abrigo.
E em ti guardei meu fogo e meu desejo. Construí
a minha casa.
Porém não sei já das tuas mãos. Os teus lábios perderam-se
entre palavras duras e precisas
que tornaram a tua boca fria
e a minha boca triste como um cemitério de beijos.

Mas recordo a sede unindo as nossas bocas
mordendo o fruto das manhãs proibidas
quando as nossas mãos surgiam por detrás de tudo
para saudar o vento.

E vejo teu corpo perfumando a erva
e os teus cabelos soltando revoadas de pássaros
que agora se recolhem, quando a noite se move,
nesta casa de versos onde guardo o teu nome.","Tu m'as appris à faire une maison

Tu m'as appris à faire une maison:
avec les mains et les baisers.
J'ai vécu en toi et en toi mes vers ont cherché
voix et abri.
Et en toi j'ai gardé mon feu et mon désir. J'ai construit
ma maison.
Mais je ne sais plus où sont tes mains. Tes lèvres sont perdues
entre des mots durs et précis
qui ont rendu ta bouche froide
et ma bouche triste comme un cimetière de baisers.

Mais je me souviens de la soif qui unissait nos bouches
qui mordaient le fruit des matins interdits
quand nos mains apparaissaient de partout 
pour saluer le vent.

Et je vois ton corps qui  parfumait l'herbe
Et tes cheveux qui libéraient des volées d'oiseaux
qui maintenant se refugient, quand la nuit se déplace,
dans cette maison de vers où je garde ton nom."
"Voa, suspiro meu, vai diligente,
Busca os Lares ditosos onde mora
O terno objeto, que minha alma adora,
Por quem tanta aflição meu peito sente.

Ao meu bem te avizinha docemente;
Não perturbes seu sono: nesta hora,
Em que a Amante fiel saudosa chora,
Durma talvez pacífico e contente.

Com os ares, que respira, te mistura;
Seu coração penetra; nele inspira
Sonhos de amor, imagens de ternura.

Apresenta-lhe a Amante, que delira;
Em seu cândido peito amor procura;
Vê se também por mim terno suspira.","Vole, mon soupir, va diligent, 
Cherche les radieux lieux où vit 
Le tendre objet, que mon âme adore, 
Pour qui tant d'affliction ma poitrine ressent. 

À mon bien-aimé, l'approche doucement; 
Ne dérange pas son sommeil: à l'heure, 
Où sa fidèle Amante de désir pleure, 
Peut-être dort-il paisible et content. 

Avec l'air, qu'il respire, va t'assembler; 
Pénètre son coeur; en lui inspire
Des rêves d'amour, de douces pensées. 

Présente-lui l'Amante, qui délire; 
Dans sa candide poitrine l'amour elle cherche; 
Vois aussi si pour moi, tendre il soupire."
"Canção de Outono

Perdoa-me, folha seca,
não posso cuidar de ti.
Vim para amar neste mundo,
e até do amor me perdi.

De que serviu tecer flores
pelas areias do chão,
se havia gente dormindo
sobre o próprio coração?

E não pude levantá-la!
Choro pelo que não fiz.
E pela minha fraqueza
é que sou triste e infeliz.
Perdoa-me, folha seca!
Meus olhos sem força estão
velando e rogando àqueles
que não se levantarão…

Tu és a folha de outono
voante pelo jardim.
Deixo-te a minha saudade
– a melhor parte de mim.
Certa de que tudo é vão.
Que tudo é menos que o vento,
menos que as folhas do chão…","Chanson de l'automne

Pardonne-moi, feuille sèche,
je ne peux prendre soin de toi.
Je suis venue au monde pour aimer,
et même l'amour je ne le trouve pas.

À quoi cela sert-il de tisser des fleurs
sur les sables du sol,
quand il y a des gens qui dormaient
sur leur propre cœur ?

Et je n'ai pas pu la soulever !
Je pleure pour ce que je n'ai pas fait.
Et à cause de ma faiblesse
je suis triste et malheureuse.
Pardonne-moi, feuille sèche !
Mes yeux sans force
veillent et supplient ceux
qui ne se lèveront pas...

Tu es la feuille d'automne
tournoyant dans le jardin.
Je te laisse mon désir
– la meilleure partie de moi.
Dans la certitude que tout est en vain.
Que tout est bien moins que le vent,
moins que les feuilles sur le sol..."
"Rosa colhia sozinha
Lindas rosas no jardim
E nas faces também tinha
Duas rosas de carmim.

Cheguei-me e disse-lhe: Rosa
Qual dessas rosas me dás?
As da face primorosa
Ou essas que unindo estás?...

Ela fitou-me sorrindo,
Ainda mais enrubesceu;
Depois, ligeira fugindo,
De longe me respondeu:

Não dou-te as rosas das faces
Nem as que tenho na mão:
Daria, se me estimasses,
As rosas do coração.","Rose

Rose cueillait seule
De belles roses dans son jardin
Et sur les joues elle avait aussi
Deux roses de carmin.

En la voyant je lui dis: Rose
Laquelle de ces roses tu me donnerais?
Celles de tes joues gracieuses
Ou celles que tu es en train d'assembler?...

Elle me regarda en souriant,
Et plus encore elle rougit;
Puis, légère en s'éloignant,
De loin elle me répondit:

Les roses de mes joues je ne te donnerai
Ni celles que j'ai dans ma main:
Je te donnerai, si tu m'estimes,
Les roses que j'ai dans mon cœur."
"Junto às margens de um rio docemente
Com meus suspiros altercando,
A viva apreensão ia pintando
Passadas glórias no cristal luzente.

Mas quando nesta ideia mais contente
O coração se estava recreando,
Despenhou-se do peito o gosto brando,
Envolto com a rápida corrente.

Lá vão parar meus gostos no Oceano,
Ficando inanimado o peito e frio,
Que o recreio buscou só por seu dano.

Acabou-se o contente desvario,
E meus olhos saudosos do engano
Quase querem formar um novo rio.","Près des rives d'une rivière calmement
Avec mes soupirs qui se tiraillaient,
L'appréhension vivante qui dessinait
Les gloires passées sur le cristal brillant.

Mais lorsque dans ce mode plus complaisant 
Le cœur se venait à recréer,
Le doux aloi de ma poitrine s'est échappé,
Enveloppé par le rapide courant.

Mes goûts dans l'Océan iront aboutir,
Ma poitrine devenant inanimée et gelée,
Que le délassement n'a cherchée que pour l'amoindrir.

Fini le joyeux enivrement,
Et mes yeux tristes de le voir finir
Veulent presque former un nouveau torrent."
"Às vezes, quando a noite vem caindo,
Tranquilamente, sossegadamente,
Encosto-me à janela e vou seguindo
A curva melancólica do Poente.

Não quero a luz acesa. Na penumbra,
Pensa-se mais e pensa-se melhor.
A luz magoa os olhos e deslumbra,
E eu quero ver em mim, ó meu amor!

Para fazer exame de consciência
Quero silêncio, paz, recolhimento
Pois só assim, durante a tua ausência,
Consigo libertar o pensamento.

Procuro então aniquilar em mim,
A nefasta influência que domina
Os meus nervos cansados; mas por fim,
Reconheço que amar-te é minha sina.

Longe de ti atrevo-me a pensar
Nesse estranho rigor que me acorrenta:
E tenho a sensação do alto mar,
Numa noite selvagem de tormenta.

Tens no olhar magias de profeta
Que sabe ler no céu, no mar, nas brasas...
Adivinhas... Serei a borboleta
Que vendo a luz deixa queimar as asas.

No entanto — vê lá tu!— Eu não lamento
Esta vontade que se impõe à minha...
Nem me revolto... cedo ao encantamento...
— Escrava que não soube ser Rainha!","Parfois, lorsque tombe la nuit,
Tranquillement, calmement,
Je m'appuie à la fenêtre et je suis
La courbe mélancolique du couchant.

Je ne veux pas de lumière. Dans la pénombre
On pense plus et on pense mieux.
La lumière blesse les yeux et éblouit,
Et je veux voir en moi, oh mon amour !

Pour l'examen de ma conscience
Je veux le silence, la paix, le recueillement
Car seulement ainsi, pendant ton absence,
Je parviens à libérer ma pensée.

J'essaie alors d'abolir en moi,
L'influence néfaste qui domine
Mes nerfs fatigués; mais à la fin,
Je reconnais que t'aimer est mon destin.

Loin de toi j'ose penser
À ce rigueur étrange qui m'emprisonne :
Et j'ai la sensation de la haute mer,
Par nuit de tempête déchaînée.

Tu as dans ton regard des magies de prophète
Qui sait lire le ciel, la mer, les étincelles.
Tu devines... Je serais le papillon
Qui voyant la lumière se laisse brûler les ailes.

Pourtant - vois-tu ! - Ni je réclame
Contre cette volonté qui s'impose à la mienne...
Ni je me révolte... je cède à l'enchantement...
-Esclave qui n'a pas su être Reine !"
"liberdade
Aqui nesta praia onde
Não há nenhum vestígio de impureza
Aqui onde há somente
Ondas tombando ininterruptamente
Puro espaço e lúcida unidade
Aqui o tempo apaixonadamente
Encontra a própria liberdade","Liberté
Ici sur cette plage
Il n'y a aucune trace d'impureté
Ici où il y a seulement 
Des vagues qui se brisent sans répit
Espace pur et unité lucide 
Ici le temps avec passion
Trouve sa propre liberté"
"PRELÚDIO DE NATAL 

Tudo principiava
pela cúmplice neblina
que vinha perfumada
de lenha e tangerinas

Só depois se rasgava
a primeira cortina
E dispersa e dourada
no palco das vitrinas

a festa começava
entre odor a resina
e gosto a noz-moscada
e vozes femininas

A cidade ficava
sob a luz vespertina
pelas montras cercada
de paisagens alpinas.","PRÉLUDE DE NOËL

Tout allait commencer
par la complice brume
qui arrivait embaumée
de bûches et de mandarines

Ce n'est qu'alors qu'on tirait
le tout premier rideau
Et que disperse et dorée
sur l'estrade des vitrines

la fête avait commencé
entre l'odeur de résine
le goût de noix de muscade
et les voix féminines 

La ville se montrait
dans la lumière du couchant
sur les devantures entourée
de paysages alpins."
"Gozo e dor

Se estou contente, querida,
Com esta imensa ternura
De que me enche o teu amor?
— Não. Ai não; falta-me a vida;
Sucumbe-me a alma à ventura:
O excesso de gozo é dor.

Dói-me a alma, sim; e a tristeza
Vaga, inerte e sem motivo,
No coração me poisou.
Absorto em tua beleza,
Não sei se morro ou se vivo,
Porque a vida me parou.

É que não há ser bastante
Para este gozar sem fim
Que me inunda o coração.
Tremo dele, e delirante
Sinto que se exaure em mim
Ou a vida — ou a razão.","Plaisir et Souffrance
Si je suis heureux, ma chérie,
Avec cette immense tendresse
Qui m'envahit de ton amour ?
— Non. Oh non ; la vie me manque ;
Mon âme succombe au bonheur :
L'excès de plaisir est une douleur.

Mon âme me blesse, oui ; et la tristesse
Vague, inerte et sans but,
Dans mon cœur elle a atterri.
Absorbé dans ta beauté,
Je ne sais pas si je meurs ou si je vis,
Car la vie pour moi s'est arrêtée.

C'est que personne n'est assez grand
Pour un tel plaisir infini
Qui m'inonde le cœur.
J'en tremble, et en délirant
Je sens qu'en moi s'épuise
Ou la vie — ou le discernement."
"A Vida
A vida é o dia de hoje,
A vida é ai que mal soa,
A vida é sombra que foge,
A vida é nuvem que voa;

A vida é sonho tão leve
Que se desfaz como a neve,
E como o fumo se esvai,
A vida dura um momento,
Mais leve que o pensamento,
A vida leva-a o vento,
A vida é folha que cai!

A vida é flor na corrente,
A vida é sopro suave,
A vida é estrela cadente,
Voa mais leve que a ave;

Nuvem que o vento nos ares,
Onda que o vento nos mares,
Uma após outra lançou.
A vida – pena caída
Da asa de ave ferida –
De vale em vale impelida
A vida o vento a levou!","La Vie
La vie c'est le jour d'aujourd'hui,
La vie est un cri s'entend à peine,
La vie est une ombre qui s'enfuit,
La vie est un nuage qui planne;

La vie est un rêve si léger
Qui comme la neige se défait,
Et qui comme la fumée se dissipe,
La vie dure un instant,
Plus légère que la pensée,
La vie l'emporte le vent,
La vie est une feuille tombée!

La vie est une fleur sur le courant,
La vie est un souffle délicat,
La vie est une étoile filante,
Elle vole plus légère que l'oiseau;

Le nuage que le vent dans les airs,
La vague que le vent sur les mers,
L'un après l'autre a lancé.
La vie - une plume tombée
De l'aile de l'oiseau blessé -
De vallée en vallée avançant
La vie que le vent a emportée!"
"Renúncia

Fui nova, mas fui triste; só eu sei
como passou por mim a mocidade!
Cantar era o dever da minha idade…
Devia ter cantado, e não cantei!

Fui bela. Fui amada. E desprezei…
Não quis beber o filtro da ansiedade.
Amar era o destino, a claridade…
Devia ter amado, e não amei!

Ai de mim! Nem saudades, nem desejos;
nem cinzas mortas, nem calor de beijos…
— Eu nada soube, nada quis prender!

E o que me resta? Uma amargura infinda:
ver que é, para morrer, tão cedo ainda,
e que é tão tarde já para viver!","Renoncer

J'étais jeune, mais j'étais riste; moi seule sais
comme la jeunesse  m'a devancée!
La chanson était une obligation pour mon âge…
J'aurais du chanter, et je ne l'ai pas fait!

J'étais belle. J'étais aimée. Et je méprisais…
Je n'ai pas voulu boire le filtre de l'anxiété.
L'amour était le destin, la clarté…
J'aurais du aimer, et je ne l'ai pas fait!

Pauvre de moi! Ni nostalgie, ni désirs;
ni cendres mortes, ni la chaleur des baisers…
— Je n'ai rien su, je ne voulus rien retenir!

Et que me reste-t-il? Une amertume sans fin:
de voir qu'il est, pour mourir, trop tôt encore,
et que pour vivre il est déjà trop tard!"
"NOTURNO RESUMIDO

A noite suspende na bruta mão
que trabalhou no circo das idades anteriores
as casas que o pessoal dorme comportadinho
atravessado na cama
comprada no turco a prestações.

A lua e os manifestos da arte moderna
brigam no poema em branco.

A vizinha sestrosa da janela em frente
tem na vida um camarada
que se atirou dum quinto andar.
Todos têm a vidinha deles.

As namoradas não namoram mais
porque nós agora somos civilizados,
andamos no automóvel gostoso pensando no cubismo.

A noite é uma soma de sambas
que eu ando ouvindo há muitos anos.

O tinteiro caindo me suja os dedos
e me aborrece tanto:
não posso escrever a obra-prima
que todos esperam do meu talento.","RÉSUMÉ NOCTURNE

La nuit suspend dans sa main rugueuse
qui a travaillé dans le cirque des âges précédents
les maisons où les gens dorment sagement
en travers du lit
acheté chez le turc en mensualités.

La lune et les manifestes d'art moderne
se disputent dans le poème vide.

La voisine charmante de la fenêtre d'en face
a dans sa vie un camarade
que s'est jeté du cinquième étage.
Chacun a sa petite vie.

Les copines ne sortent plus avec nous
car maintenant nous sommes civilisés,
nous roulons dans une belle voiture en pensant au cubisme.

La nuit est un amoncellement de sambas
que j'écoute depuis de nombreuses années.

L'encrier qui tombe me salit les doigts
et cela m'embête tellement:
je ne peux pas écrire le chef-d'oeuvre
que tous attendent de mon talent."
"PRIMAVERA
A Musa que passava
Não era a que sabias.
Vinha em lua minguante
A espaços vestida
Por espelhos azuis
E narcisos de frio.

Que remanso tão meigo
Em seus peitos havia!
Que miosótis de leite
Em suas veias tíbias,
Três tangentes tocavam
O seu coração dúbio.

Não lhe soubeste o corpo —
Terra da madrugada
Que se dava ferida,
Nem os seus cursos de água.
Olhavas tão ao longe
Enquanto o amor te olhava.","PRINTEMPS
La  Muse qui passait
N'était pas celle que tu connaissais. 
Elle arrivait en lune décroissante 
Par intervalles habillée 
Par des miroirs bleus 
Et des jonquilles froides.

Quelle mare si douce
Qu'il y avait dans ses seins!
Quels myosotis laiteux
Dans ses veines vacillantes,
Trois tangentes qui touchaient
Son coeur indécis.

Tu n'as pas connu son corps —
La terre qui à l'aube
S'offrait avec sa blessure,
Ni ses cours d'eau.
Ton regard se perdait si loin
Pendant que l'amour te regardait."
"Já podeis, da Pátria filhos,
Ver contente a mãe gentil;
Já raiou a liberdade
No horizonte do Brasil.
Já raiou a liberdade
Já raiou a liberdade
No horizonte do Brasil.

Brava gente brasileira!
Longe vá, temor servil:
Ou ficar a pátria livre,
Ou morrer pelo Brasil.
Ou ficar a pátria livre
Ou morrer pelo Brasil.

Os grilhões que nos forjava
Da perfídia astuto ardil,
Houve mão mais poderosa:
Zombou deles o Brasil.
Houve mão mais poderosa
Houve mão mais poderosa
Zombou deles o Brasil.","Vous pouvez, fils de la Patrie,
Voir heureuse la mère gentil;
La liberté rayonne déjà
À l'horizon du Brésil.
La liberté rayonne déjà
La liberté rayonne déjà
À l'horizon du Brésil.

Courageux Brésiliens!
Loin s'en va, la peur servile:
Ou avoir la patrie libre,
Ou mourir pour le Brésil.
Ou avoir la patrie libre
Ou mourir pour le Brésil.

Les chaînes qui nous ont forgées
De la fine rouerie astucieuse,
Il y eut main plus puissante:
D'elles se moqua le Brésil.
Il y eut main plus puissante
Il y eut main plus puissante
D'elles se moqua le Brésil."
"Para isso fomos feitos:
Para lembrar e ser lembrados
Para chorar e fazer chorar
Para enterrar os nossos mortos -
Por isso temos braços longos para os adeuses
Mãos para colher o que foi dado
Dedos para cavar a terra.

Assim será a nossa vida:
Uma tarde sempre a esquecer
Uma estrela a se apagar na treva
Um caminho entre dois túmulos -
Por isso precisamos velar
Falar baixo, pisar leve, ver
A noite dormir em silêncio.

Não há muito que dizer:

Uma canção sobre um berço
Um verso, talvez, de amor
Uma prece por quem se vai -
Mas que essa hora não esqueça
E por ela os nossos corações
Se deixem, graves e simples.

Pois para isso fomos feitos:
Para a esperança no milagre
Para a participação da poesia
Para ver a face da morte -
De repente nunca mais esperaremos...
Hoje a noite é jovem; da morte, apenas
Nascemos, imensamente.","C'est pour cela que nous avons été faits:
Pour nous remémorer et vous être remémorés
Pour pleurer et faire pleurer
Pour enterrer nos morts —
Pour cela nous avons les bras longs pour les adieux
Les mains pour récolter ce qui a été donné
Les doigts pour pour creuser la terre.

Ainsi sera notre vie:
Um après-midi toujours à oublier
Une étoile qui s'éteint dans l'obscurité
Un chemin entre deux tombes —
C'est pourquoi nous devons veiller
Parler bas, marcher doucement, voir
La nuit dormir en silence.

Il n'y a pas grand chose à dire:
Une chanson au-dessus d'un berceau
Un vers, peut-être d'amour
Une priére pour celui qui part —
Mais que cette heure ne soit pas oubliée
Et que pour elle nos coeurs
Restent, graves et simples.

Car c'est pour cela que nous avons été faits:
Pour l'espoir dans le miracle
Pour la participation de la poésie
Pour voir le visage de la mort —
Soudain nous n'espérerons plus jamais...
Aujourd'hui la nuit est jeune; de la mort, seulement
Nous naissons, immensément."
"Noite de paz 

Noite de paz, noite de luz 
em Belém nasceu Jesus 
Cantam os anjos canções de louvor 
cantam pastores um hino de amor 
brilha a estrela da paz 
brilha a estrela da paz","Nuit de paix 

Nuit de paix, nuit de lumière
à Bethléem naquit  Jésus 
Les  anges chantent des chants de louange 
les bergers chantent un hymne d'amour
brille l'étoile de la paix
brille l'étoie de la paix"
"Feiticeira

De que noite demorada
Ou de que breve manhã
Vieste tu, feiticeira
De nuvens deslumbrada

De que sonho feito mar
Ou de que mar não sonhado
Vieste tu, feiticeira
Aninhar-te ao meu lado

De que fogo renascido
Ou de que lume apagado
Vieste tu, feiticeira
Segredar-me ao ouvido

De que fontes de que águas
De que chão de que horizonte
De que neves de que fráguas
De que sedes de que montes
De que norte de que lida
De que desertos de morte
Vieste tu feiticeira
Inundar-me de vida.(...)","Magicienne

De quelle longue nuit
Ou de quel bref matin
Es-tu venue, magicienne
Des nuages ​​éblouie

De quel rêve fait de mer
Ou de quelle mer non rêvée
Es-tu venue, magicienne
Te blottir à mes côtés

De quel feu qui renaît
Ou de quelle flamme  éteinte
Es-tu  venue, magicienne
À mon oreille chuchoter

De quelles sources de quelles eaux
De quel sol de quel horizon
De quelles neiges de quelles fournaises
De quels désirs de quelles montagnes
Avec quel nord de quelle magie
De quels déserts de mort
Es-tu venue, magicienne
Pour m'inonder de vie.(...)"
"Soneto À Liberdade

Primeiro tu virás, depois a tarde
com terras, mares, algas, vento, peixes.
trarás, no ventre, a marca das idades
e a inquietude dos pássaros libertos.

virás para o enorme do silêncio
— flor boiando na órbita das águas —
tu não verás o fúnebre das horas
nem o canto final do sol poente.

primeiro tu virás, depois a tarde
sem desejos e amor. virás sozinha
como o nome saudade. virás única.

eu não terei a posse do teu corpo
nem me batizarei na tua essência,
mas tu virás primeiro e eu morro livre.","Sonnet à la liberté

Tu viendras d'abord, puis l'après-midi
avec des terres, des mers, des algues, du vent, des poissons.
tu apporteras, dans ton ventre, la marque des âges
et l'inquiétude des oiseaux libérés.

tu viendras vers l'énorme silence
— telle une fleur qui flotte dans l'orbite des eaux —
tu ne verras pas le funèbre des heures
ni le dernier chant du soleil couchant.

tu viendras d'abord, puis l'après-midi
sans désirs et sans amour. tu viendras seule
comme le nom nostalgie. tu viendras seule.

Je n'aurai pas la possession de ton corps
ni je ne me baptiserai dans ton essence,
mais tu viendras d'abord et je mourrai libre"
"Terra

Quando a minha saudade os olhos cerra,

Na grata evocação de um sonho errante,

Recordo, enternecido, a minha terra,

Vendo-a mais linda quanto mais distante.



Ao longe, um panorama se descerra

Sob o límpido céu, ao sol radiante:

Entre os rios, as árvores e a serra,

Branqueja a casaria de Amarante.



Lembro os sítios bucólicos... A ponte

No manso riacho, onde brinquei menino,

Curvado sobre a gruta, a ouvir a fonte...



A igreja... E ouço, meu Deus! a voz do sino,

Como a repercutir no amplo horizonte

O repique augural do meu destino!","Terra

Lorsque mes yeux se ferment de nostalgie,

Dans l'évocation reconnaissante d'un rêve égaré,

Je me rappelle, avec amour, de ma contrée,

Plus distante je la vois plus je la trouve jolie.



Au loin, un décor s'éclaircit 

Sous le ciel limpide, sous un soleil éblouissant:

Entre les fleuves, les arbres et la montagne,

Amarante montre ses maisons blanchies.



Je me souviens des lieux bucoliques... Le pont

Sur le ruisseau paisible, où enfant je jouais,

Courbé sur la grotte, à écouter la source...



L'église... mon Dieu! la voix du clocher que j'entends,

Semble répandre dans le vaste horizon

La répercussion  augural de mon destin!"
"Vinte vezes a lua prateada
Inteira o rosto seu mostrado havia,
Quando um terrível mal, que então sofria,
Me tornou para sempre desgraçada.

De ver o céu e o sol sendo privada,
Cresceu a par comigo a mágoa ímpia;
Desde a infância a mortal melancolia
Se viu em meu semblante debuxada.

Sensível coração deu-me a natura,
E a fortuna, cruel sempre comigo,
Me negou toda a sorte de ventura;

Nem sequer um prazer breve consigo:
Só para terminar minha amargura
Me aguarda o triste, sepulcral jazigo.","Vingt fois la lune d'argent
Intière son visage avait montré,
Quand un mal terrible, dont alors je souffrais,
M'a rendue pour toujours affligeante.

De voir que du ciel et du soleil j'en étais privée,
Une impie affliction en moi a grandi;
Dès l'enfance la mortelle mélancolie
S'est vue sur mon visage esquissée.

Un cœur sensible m'a donné la nature,
Et la fortune, avec moi toujours cruelle,
M'a refusé toute chance de bonheur;

Pas même un bref plaisir je ressens:
Pour mettre fin à ma triste amertume
Seul le lugubre tombeau sepulcral m'attend."
"Junto do mar, que erguia gravemente
A trágica voz rouca, enquanto o vento
Passava como o voo do pensamento
Que busca e hesita, inquieto e intermitente,

Junto do mar sentei-me tristemente,
Olhando o céu pesado e nevoento,
E interroguei, cismando, esse lamento
Que saía das coisas, vagamente…

Que inquieto desejo vos tortura,
Seres elementares, força obscura?
Em volta de que ideia gravitais?

Mas na imensa extensão, onde se esconde
O Inconsciente imortal, só me responde
Um bramido, um queixume, e nada mais…","Au bord de la mer, qui élevait gravement
Sa voix tragique et rauque, tandis que le vent
Passait comme un envol de la pensée
Qui cherche et hésite, inquiet et intermittent,

Au bord de la mer je me suis assis tristement,
Tout en regardant le ciel lourd et brumeux,
Et j'ai interrogé, rêveur, cette complainte
Qui sortait des choses, vaguement...

Quel désir anxieux te torture,
Êtres élémentaires, force obscure ?
Autour de quelle idée gravitez-vous ?

Mais dans l'immense extension, où se cache
L'Inconscient immortel,  seul me répond
Un rugissement, une lamentation, et rien de plus…"
"Senhora do Mar
Ante vós me tendes caída
Quem vem tirar meia da vida e da paz
Desta mesa, desta casa perdidas
Amor que é de ti

Senhora do Mar
Ante vós minha alma está vazia
Quem vem chamar a si o que é meu
Oh mar alto, trás p'ra mim...
Amor meu sem fim

Ai negras águas
Ondas de mágoas
Gelaram o meu fogo no olhar
(Senhora do Mar)
Ele não torna a navegar
E ninguém vos vê chorar
Senhora do Mar

Quem vem tirar meia da vida e da paz
Desta mesa, desta casa perdidas
Amor que é de ti

Ai negras águas
Ondas de mágoas
Gelaram o meu fogo no olhar
(Senhora do Mar)
Vida sem sal, rezas em vão
Deixai seu coração
Bater junto a mim

Ai negras águas
Ondas de mágoas
Gelaram o meu fogo no olhar
(Senhora do Mar)
Ele não torna a navegar
E ninguém vos vê chorar
Senhora do Mar","Notre Dame de la Mer
Devant vous me voici prosternée
Qui vient prendre la moitié de la vie et de la paix
De cette table, de cette maison, perdues?
Mon amour où es-tu?

Notre Dame de la Mer
Devant vous mon âme est vide
Qui vient chercher ce qui m’appartient?
Oh océan profond rends moi mon amour sans fin

Ah les eaux noires, les vagues de chagrin,
Qui ont gelé le feu de mon regard (Notre Dame de la Mer)
Il n’ira plus naviguer (Il n’ira plus naviguer)
Et personne ne vous voit pleurer
Notre Dame de la Mer

Qui vient prendre la moitié de la vie et de la paix
De cette table, de cette maison, perdues?
Mon amour où es-tu?

Ah les eaux noires, les vagues de chagrin,
Qui ont gelé le feu de mon regard (Notre Dame de la Mer)
Blessures salées, vaines prières (vaines prières)
Laissez son cœur (Laissez son cœur)
Battre près de moi! (Battre près de moi!)

Ah les eaux noires, les vagues de chagrin,
Qui ont gelé le feu de mon regard (Notre Dame de la Mer)
Il n’ira plus naviguer (Il n’ira plus naviguer)
Et personne ne vous voit pleurer
Notre Dame de la Mer"
"Quanto invejo da pastora
o viver simples e bom!
Mas a mim negou o fado,
não quis tivesse esse dom.

Aquela no verde prado
seu rebanho vê pastar,
a natureza contempla,
que a deixa seus bens gozar.

Enquanto do sol ardente
deixa passar o calor,
cheirosas flores enrama
para dar ao seu amor.

Não fazem sua fortuna
vãs ilusões grandeza;
nem sofre cruéis motejos
seu tratar com singeleza.

Cantando à borda do rio,
que banha alegre morada,
seus projetos executa
sem que seja censurada.

Isenta de austeras leis,
pensa, ri, brinca se quer.
Ignorando rigorismos
é feliz, onde estiver.

Pelos céus abençoados
vê seus dias, seus prazeres,
desempenhando mimosa
seus mais sagrados deveres.

Sua glória, em ser querida
e querer, funda somente.
Carinhosa tem carinhos,
e vive assim bem contente.

Ai de mim! A quem a sorte
de tão altos bens privou,
ditosos dias ainda
comigo não compartilhou","Combien j'envie à la bergère
sa vie simples et heureuse !
Mais à moi le destin a nié,
il n'a pas voulu m'attribuer don.

Celle qui dans le vert pré
son troupeau voit paître,
elle contemple la nature,
qui lui laisse de ses biens profiter.

Alors que le soleil brulant
laisse asser la chaleur,
elle attache les fleurs parfumées
qu'à son amour elle irá donner.

Elle ne trouve pas le bonheur
dans les vaines illusions de grandeur;
ni elle souffre de cruelles moqueries 
pour son aspect de simplicité .

Elle chante au bord de la rivière,
qui baigne son heureuse demeure,
seus projets elle execute
sans être sans cesse critiquée.

Libre de lois austères,
elle pense, rit, joue si c'est son vouloir.
Ignorant les intransigeances 
elle est heureuse, où qu'elle soit.

Par la volonté des cieux bénis
elle voit ses jours, ses plaisirs,
tout en accomplissant gentiment
ses devoirs les plus sacrés.

Sa gloire, d'être aimée
et le vouloir, n'a que ce fondement.
Affectueuse elle a des calins,
et elle vit ainsi contente.

Pauvre de moi! A qui le sort 
a privé de si nobles acquis,
avec moi les jours si fortunés 
il ne les a pas encore partagés"
"MAL DE AMOR

Toda pena de amor, por mais que doa,
No próprio amor encontra recompensa.
As lágrimas que causa a indiferença,
Seca-as depressa uma palavra boa.

A mão que fere, o ferro que agrilhoa,
Obstáculos não são que amor não vença.
Amor transforma em luz a treva densa.
Por um sorriso amor tudo perdoa.

Ai de quem muito amar não sendo amado,
E depois de sofrer tanta amargura,
Pela mão que o feriu não for curado.

Noutra parte há de em vão buscar ventura,
Fica-lhe o coração despedaçado,
Que o mal de amor só nesse amor tem cura.","Le mal d'amour
Chaque chagrin d'amour, même si cela meurtrit,
Dans l'amour lui-même il trouve sa récompense.
Les larmes qui ont pour cause l'indifférence,
Un bon mot très vite les en guérit.

La main qui blesse, le fer qui enchaîne,
Il n'y a pas d'obstacles que l'amour ne puisse vaincre.
L'amour transforme en lumière l'obscurité dense.
Pour un sourire l'amour tout pardonne.
 

Malheur à celui qui aime tant sans être aimé,
Et qui après avoir souffert toute l'amertume,
Par la main qui l'a blessé n'en est pas guéri.

Ailleurs il irá en vain chercher le bonheur,
Le coeur brisé il lui resterá,
Car le mal d'amour seulement dans cette amour trouve la cure."
