original_poem,translated_poem
"In the morning
 a low light is floating
 in the backyard, and gilding
 from underneath
 the broccoli, leaf by leaf;
 how could the night have come to grief?
 gilding the tiny
 floating swallow’s belly
 and lines of pink cloud in the sky,
 the day’s preamble
 like wandering lines in marble.
 The cocks are now almost inaudible.
 The sun climbs in,
 following “to see the end,”
 faithful as enemy, or friend.","E quando
 o dia vem raiando,
 uma luz aos poucos vai dourando
 na diagonal
 os brócolis no quintal;
 como que a noite terminou tão mal?
 e, além das folhinhas,
 doura o ventre das andorinhas
 e as nuvens que traçam, retilíneas,
 o dia em seu papel.
 Já os galos calaram seu escarcéu.
 E, “para ver o fim”, surge no céu
 o sol renascido,
 fiel como um inimigo
 ou como (dá no mesmo) um amigo."
"Think of the storm roaming the sky uneasily
 like a dog looking for a place to sleep in,
 listen to it growling.
 Think how they must look now, the mangrove keys
 lying out there unresponsive to the lightning
 in dark, coarse-fibred families,
 where occasionally a heron may undo his head,
 shake up his feathers, make an uncertain comment
 when the surrounding water shines.
 Think of the boulevard and the little palm trees
 all stuck in rows, suddenly revealed
 as fistfuls of limp fish-skeletons.
 It is raining there. The boulevard
 and its broken sidewalks with weeds in every crack
 are relieved to be wet, the sea to be freshened.
 Now the storm goes away again in a series
 of small, badly lit battle-scenes,
 each in “Another part of the field.”
 Think of someone sleeping in the bottom of a row-boat
tied to a mangrove root or the pile of a bridge;
 think of him as uninjured, barely disturbed."," Pense na tempestade vagando no céu, inquieta,
 como um cão procurando um lugar para dormir,
 ouça o rugido dela.
 Pense como devem estar agora as ilhotas no mangue,
 lá longe, indiferentes aos relâmpagos,
 formando famílias escuras, de fibras grosseiras,
 onde uma garça vez por outra despenteia-se,
 arrufa as penas, faz um vago comentário
 quando reluz a água a seu redor.
 Pense na avenida e nas palmeirinhas todas
 enfileiradas, reveladas de repente
 como punhados de esqueletos de peixes.
 Lá está chovendo. A avenida
 e as calçadas quebradas, com capim nas rachaduras,
 estão aliviadas por molhar-se, e o mar por dessalgar-se.
 Agora a tempestade vai embora numa série
 de cenas curtas de batalha, mal iluminadas,
 cada uma delas “numa outra parte do campo”.
 Pense em alguém dormindo no fundo de um barco a remo
atado a uma raiz de mangue ou uma ponte,
 alguém ileso, quase imperturbado."
" I caught a tremendous fish
 and held him beside the boat
 half out of water, with my hook
 fast in a corner of his mouth.
 He didn’t fight.
 He hadn’t fought at all.
 He hung a grunting weight,
 battered and venerable
 and homely. Here and there
 his brown skin hung in strips
 like ancient wallpaper,
 and its pattern of darker brown
 was like wallpaper:
 shapes like full-blown roses
 stained and lost through age.
 He was speckled with barnacles,
 fine rosettes of lime,
 and infested
 with tiny white sea-lice,
 and underneath two or three
 rags of green weed hung down.","Peguei um tremendo peixe
 e o segurei junto ao barco,
 metade den’d’água, o anzol
 fincado no canto da boca.
 Ele não se debateu.
 Nem tentou se safar.
 Pesado de doer a mão,
 arranhado, venerando,
 e feio. A pele pendia em tiras
 pardacentas, feito papel
 de parede descascando,
 com um padrão mais escuro
 igual a papel de parede:
 formas de rosas abertas
 manchadas, difusas com a idade.
 Estava coberto de cracas,
 finas rosetas calcárias,
 e infestado
 de pontos brancos de parasitas,
 e andrajos de algas verdes
 grudavam-se no seu ventre."
"While his gills were breathing in
 the terrible oxygen
 — the frightening gills,
 fresh and crisp with blood,
that can cut so badly —
 I thought of the coarse white flesh
 packed in like feathers,
 the big bones and the little bones,
 the dramatic reds and blacks
 of his shiny entrails,
 and the pink swim-bladder
 like a big peony.
 I looked into his eyes
 which were far larger than mine
 but shallower, and yellowed,
 the irises backed and packed
 with tarnished tinfoil
 seen through the lenses
 of old scratched isinglass.
 They shifted a little, but not
 to return my stare.
 — It was more like the tipping
 of an object toward the light."," Suas guelras respiravam
 o terrível oxigênio
 — as guelras assustadoras,
 túmidas de sangue vivo,
capazes de cortar a fundo —
 e pensei na carne branca,
 que se abria como penas,
 espinhas grossas e finas,
 tons vivos, preto e vermelho,
 das vísceras reluzentes,
 e a bexiga natatória,
 como uma peônia rosa.
 Olhei-o nos olhos,
 muito maiores que os meus,
 mas mais rasos, amarelos,
 com um fundo de papel
 de alumínio manchado,
 visto através de velhas
 lentes de mica arranhadas.
 Mexeram-se um pouco, mas não
 para retribuir meu olhar.
 — Era como um objeto
 que se inclina para a luz."
"I admired his sullen face,
 the mechanism of his jaw,
 and then I saw
 that from his lower lip
 — if you could call it a lip —
 grim, wet, and weaponlike,
 hung five old pieces of fish-line,
 or four and a wire leader
 with the swivel still attached,
with all their five big hooks
 grown firmly in his mouth.
 A green line, frayed at the end
 where he broke it, two heavier lines,
 and a fine black thread
 still crimped from the strain and snap
 when it broke and he got away.
 Like medals with their ribbons
 frayed and wavering,
 a five-haired beard of wisdom
 trailing from his aching jaw.
 I stared and stared
 and victory filled up
 the little rented boat,
 from the pool of bilge
 where oil had spread a rainbow
 around the rusted engine
 to the bailer rusted orange,
 the sun-cracked thwarts,
 the oarlocks on their strings,
 the gunnels — until everything
 was rainbow, rainbow, rainbow!
 And I let the fish go.","Admirei o rosto grave,
 o mecanismo da mandíbula,
 e então percebi, pendurados
 do lábio inferior
 — se “lábio” é mesmo a palavra —
 úmido, ameaçador,
 cinco velhas linhas de pescar,
 ou quatro e um guia de arame
 ainda com o girador,
e cinco anzóis grandes
 cravados fundo na boca.
 Uma linha verde, esgarçada
 onde partiu, duas mais grossas
 e um fino fio preto, torcido
 pela tensão antes do instante
 em que ele o quebrou e escapou.
 Como medalhas com fitas
 desfiadas, tremulantes,
 barba austera, só cinco fios,
 naquele queixo sofrido.
 Eu olhava, eu olhava,
 e a vitória ia enchendo
 o barquinho alugado,
 desde a poça d’água no fundo
 com seu arco-íris de óleo
 contornando o motor ferrugento,
 e o balde rubro de ferrugem,
 os bancos rachados de sol,
 as forquetas dos remos,
 as bordaduras — tudo era
 arco-íris, de fora a fora!
 E deixei o peixe ir embora."
" From a magician’s midnight sleeve
 the radio-singers
 distribute all their love-songs
 over the dew-wet lawns.
 And like a fortune-teller’s
 their marrow-piercing guesses are whatever you believe.
 But on the Navy Yard aerial I find
 better witnesses
 for love on summer nights.
 Five remote red lights
 keep their nests there; Phoenixes
 burning quietly, where the dew cannot climb.","Da manga escura de um mágico
 os cantores do rádio
 espalham canções de amor
 pela grama, sobre o orvalho noturno.
 E preveem para o futuro,
 qual cartomantes, o que se quiser supor.
 Mas na antena do estaleiro distingo
 observadores mais dignos
 de apreciar o amor. Do alto de seu galho,
 cinco luzes vermelhas, remotas,
 se aninham; fênix silenciosas,
 ardendo onde nunca chega o orvalho."
"Cootchie, Miss Lula’s servant, lies in marl,
 black into white she went
 below the surface of the coral-reef.
 Her life was spent
 in caring for Miss Lula, who is deaf,
 eating her dinner off the kitchen sink
 while Lula ate hers off the kitchen table.
 The skies were egg-white for the funeral
 and the faces sable.
 Tonight the moonlight will alleviate
 the melting of the pink wax roses
 planted in tin cans filled with sand
 placed in a line to mark Miss Lula’s losses;
 but who will shout and make her understand?
 Searching the land and sea for someone else,
 the lighthouse will discover Cootchie’s grave
 and dismiss all as trivial; the sea, desperate,
 will proffer wave after wave."," Cootchie, a criada da dona Lula, jaz em marga,
 negra no branco, afundou
 na superfície do recife de coral.
 A vida toda ela passou
 cuidando da dona Lula, que escuta mal,
 comendo seu jantar na pia da cozinha
 enquanto Lula, na mesa da cozinha, comia o seu.
 No enterro dela, o céu era bem alvo
 e os rostos feito breu.
 Esta noite a lua vai aliviar
 o desmanchar-se das rosas de cera rosada
 plantadas em latas de areia grossa
 que assinalam as perdas da dona Lula, coitada;
 mas quem há de gritar pra que ela ouça?
 Varrendo terra e mar em busca de outro alguém,
 o farol vai dar com Cootchie em sua cova funda
 e ignorá-la, por trivial; desesperado, o mar
 há de ofertar onda após onda."
"A washing hangs upon the line,
 but it’s not mine.
 None of the things that I can see
 belong to me.
 The neighbors got a radio with an aerial;
 we got a little portable.
 They got a lot of closet space;
 we got a suitcase.
 I say, “Le Roy, just how much are we owing?
 Something I can’t comprehend,
 the more we got the more we spend...”
 He only answers, “Let’s get going.”
 Le Roy, you’re earning too much money now.
 I sit and look at our backyard
 and find it very hard.
 What have we got for all his dollars and cents?
 — A pile of bottles by the fence.
 He’s faithful and he’s kind
 but he sure has an inquiring mind.
 He’s seen a lot; he’s bound to see the rest,
 and if I protest
 Le Roy answers with a frown,
“Darling, when I earns I spends.
 The world is wide; it still extends...
 I’m going to get a job in the next town.”
 Le Roy, you’re earning too much money now.","Tem roupa no varal, limpinha,
 só que não é minha.
 Tem muita coisa aqui espalhada,
 mas eu não tenho nada.
 Tem um rádio grande no vizinho;
 nós temos um pequenino.
 Lá tem armário até na sala;
 nós temos uma mala.
 “Le Roy, quanto que a gente deve agora?”
 pergunto. “A gente não economiza,
 e gasta logo tudo quanto ganha...”
 Ele só diz: “Mulher, vamos embora”.
 Le Roy, de onde que vem toda essa grana?
 Eu fico olhando pro quintal
 e penso: vamos mal.
 Todo o dinheiro que entra em nossa vida
 se gasta em bebida.
 Ele é fiel, ele é carinhoso,
 mas é muito curioso.
 Correu meio mundo e quer correr o resto,
 e se eu protesto
 Fica enfezado, esse meu nego,
E diz: “Eu ganho, eu gasto, e pronto.
 O mundo é grande, e a sorte manda...
 Na próxima cidade eu arrumo emprego.”
 Le Roy, de onde que vem toda essa grana?"
" The time has come to call a halt;
 and so it ends.
 He’s gone off with his other friends.
 He needn’t try to make amends,
 this occasion’s all his fault.
 Through rain and dark I see his face
 across the street at Flossie’s place.
 He’s drinking in the warm pink glow
 to th’ accompaniment of the piccolo.*
 The time has come to call a halt.
 I met him walking with Varella
 and hit him twice with my umbrella.
 Perhaps that occasion was my fault,
 but the time has come to call a halt.
 Go drink your wine and go get tight.
 Let the piccolo play.
 I’m sick of all your fussing anyway.
 Now I’m pursuing my own way.
 I’m leaving on the bus tonight.
 Far down the highway wet and black
 I’ll ride and ride and not come back.
I’m going to go and take the bus
 and find someone monogamous.
 The time has come to call a halt.
 I’ve borrowed fifteen dollars fare
 and it will take me anywhere.
 For this occasion’s all his fault.
 The time has come to call a halt.","Agora não dá mais. Ah, tenha dó!
 chega de briga.
 Ele saiu lá com os amigos.
 Nem vem de conversa comigo:
 agora a culpa é dele só.
 Está escuro, e chove, e mesmo assim
 eu vejo ele, lá no botequim,
 bebendo e ouvindo a música simpática
 que sai da vitrola automática.
 Agora não dá mais. Ah, tenha dó:
 peguei em flagra, andando com a Varella
 e dei-lhe um tapa, bem na frente dela.
 Daquela vez a culpa não foi dele só,
 porém agora não dá mais; ah, tenha dó.
 Vai, bebe, bebe, até ficar bem zonzo,
 Canta essa música baixinho.
 Pois eu enjoei do teu carinho,
 E vou tomar o meu caminho.
 Comprei passagem no ônibus das onze.
 Eu vou-me embora, e não volto mais,
 por essa estrada, sem olhar pra trás.
Mesmo que eu vá parar em deus-me-livre
 eu acho alguém que não me ponha chifre.
 Agora não dá mais; ah, tenha dó.
 Peguei emprestado o dinheiro da passagem
 e vou embarcar numa longa viagem.
 Pois dessa vez a culpa é dele só.
 Agora não dá mais. Ah, tenha dó!"
" Lullaby.
 Adult and child
 sink to their rest.
 At sea the big ship sinks and dies,
 lead in its breast.
 Lullaby.
 Let nations rage,
 let nations fall.
 The shadow of the crib makes an enormous cage
 upon the wall.
 Lullaby.
 Sleep on and on,
 war’s over soon.
 Drop the silly, harmless toy,
 pick up the moon.
 Lullaby.
 If they should say
you have no sense,
 don’t you mind them; it won’t make
 much difference.
 Lullaby.
 Adult and child
 sink to their rest.
 At sea the big ship sinks and dies,
 lead in its breast."," Nana neném.
 Criança e adulto
 dormem fundo.
 No mar, o navio ferido naufraga,
 cheio de chumbo.
 Nana neném.
 Países brigam,
 países morrem.
 A sombra do berço traça na parede
 uma gaiola enorme.
 Nana neném.
 Dorme que a guerra acaba
 e o sono continua.
 Larga esse brinquedo bobo
 e pega a lua.
 Nana neném.
 Se alguém disser
que criança não tem siso,
 não liga pra eles não, que isso de siso
 não é preciso.
 Nana neném.
 Criança e adulto
 dormem fundo.
 No mar, o navio ferido naufraga,
 cheio de chumbo."
" What’s that shining in the leaves,
 the shadowy leaves,
 like tears when somebody grieves,
 shining, shining in the leaves?
 Is it dew or is it tears,
 dew or tears,
 hanging there for years and years
 like a heavy dew of tears?
 Then that dew begins to fall,
 roll down and fall.
 Maybe it’s not tears at all.
 See it, see it roll and fall.
 Hear it falling on the ground,
 hear, all around.
 That is not a tearful sound,
 beating, beating on the ground.
See it lying there like seeds,
 like black seeds.
 See it taking root like weeds,
 faster, faster than the weeds,
 all the shining seeds take root,
 conspiring root,
 and what curious flower or fruit
 will grow from that conspiring root?
 Fruit or flower? It is a face.
 Yes, a face.
 In that dark and dreary place
 each seed grows into a face.
 Like an army in a dream
 the faces seem,
 darker, darker, like a dream.
 They’re too real to be a dream.","Que é aquilo, entre as folhas, brilhando,
 no escuro, brilhando
 como se houvesse alguém chorando
 no alto da árvore, brilhando?
 Será orvalho ou será pranto,
 orvalho ou pranto,
 pendendo há tanto tempo, tanto,
 pesado orvalho de pranto?
 O orvalho começa a escorrer,
 desce a escorrer.
 Não é lágrima não, não pode ser.
 Olhe só, a gota a escorrer.
 Ouve só, vai cair no chão,
 caiu no chão.
 Não é som de lágrima, não,
 pois bate e bate e bate no chão.
E se espalha feito semente,
 negra semente,
 cria raiz e se estende,
 e cresce rapidamente,
 e cada ramo em seu verdor
 conspirador
 vira fruta ou abre-se em flor,
 cada ramo conspirador?
 Nem fruta nem flor: é um rosto.
 Isso, um rosto.
 Nesse lugar escuro e exposto
 cada semente vira um rosto.
 Como um exército num sonho
 estranho e medonho,
 rostos negros, como num sonho.
 É real demais para ser sonho."
"Each day with so much ceremony
 begins, with birds, with bells,
 with whistles from a factory;
 such white-gold skies our eyes
 first open on, such brilliant walls
 that for a moment we wonder
 “Where is the music coming from, the energy?
 The day was meant for what ineffable creature
 we must have missed?” Oh promptly he
 appears and takes his earthly nature
 instantly, instantly falls
 victim of long intrigue,
 assuming memory and mortal
 mortal fatigue."," Cada dia, cerimonioso,
 começa com pássaros, e fábricas
 a apitar, estrepitosas;
 diante de céus aurialvos
 tão claros nossos olhos se abrem,
 e por um instante perguntamos:
 “De onde esta força, esta melodia?
 Para qual inefável criatura
 que não vimos, foi feito este dia?”
 Logo, logo ela surge, e assume
 sua natureza terrena
 e cai vítima da intriga,
 sob o ônus da memória,
 da mortal, mortal fadiga."
"More slowly falling into sight
 and showering into stippled faces,
 darkening, condensing all his light;
 in spite of all the dreaming
 squandered upon him with that look,
 suffers our uses and abuses,
 sinks through the drift of bodies,
 sinks through the drift of classes
 to evening to the beggar in the park
who, weary, without lamp or book
 prepares stupendous studies:
 the fiery event
 of every day in endless
 endless assent.","Mais lentamente, aparecem
 os rostos sarapintados,
 condensam sua luz, e a escurecem;
 apesar de tantos sonhos
 gastos nela em tal olhar,
 atura nosso uso e abuso,
 mergulha no fluxo de corpos,
 mergulha no fluxo de classes
 até chegar ao mendigo exausto
sem livro, sem luz, no lusco-fusco,
 imerso em estupendos estudos:
 este incandescente evento
 de cada dia em constante
 constante consentimento."
"A cold spring:
 the violet was flawed on the lawn.
 For two weeks or more the trees hesitated;
 the little leaves waited,
 carefully indicating their characteristics.
 Finally a grave green dust
 settled over your big and aimless hills.
 One day, in a chill white blast of sunshine,
 on the side of one a calf was born.
 The mother stopped lowing
 and took a long time eating the after-birth,
 a wretched flag,
 but the calf got up promptly
 and seemed inclined to feel gay.
 The next day
 was much warmer.
 Greenish-white dogwood infiltrated the wood,
 each petal burned, apparently, by a cigarette-butt;
 and the blurred redbud stood
 beside it, motionless, but almost more
 like movement than any placeable color.","Uma primavera fria:
 uma violeta estragada no gramado.
 Por duas semanas ou mais as árvores hesitaram;
 as folhinhas esperaram,
 indicando com cuidado as suas características.
 Por fim uma poeira veneranda e verde
 desceu sobre os teus morros altos e aleatórios.
 Um dia, numa explosão fria e branca de sol,
 na encosta de uma delas um bezerro nasceu.
 A mãe parou de mugir
 e ficou por um bom tempo comendo a placenta,
 uma bandeira miserável,
 mas o bezerro logo pôs-se em pé
 e parecia inclinado a ser alegre.
 O dia seguinte
 foi bem mais quente.
 Cornisos verde-claros infiltraram o bosque,
 cada pétala parecendo queimada por uma guimba de cigarro;
 e a olaia desfocada a seu lado
 estava imóvel, mas era quase mais
 um movimento que uma cor identificável."
"Four deer practised leaping over your fences.
 The infant oak-leaves swung through the sober oak.
 Song-sparrows were wound up for the summer,
 and in the maple the complementary cardinal
 cracked a whip, and the sleeper awoke,
 stretching miles of green limbs from the south.
 In his cap the lilacs whitened,
 then one day they fell like snow.
 Now, in the evening,
 a new moon comes.
 The hills grow softer. Tufts of long grass show
 where each cow-flop lies.
 The bull-frogs are sounding,
 slack strings plucked by heavy thumbs.
 Beneath the light, against your white front door,
 the smallest moths, like Chinese fans,
 flatten themselves, silver and silver-gilt
 over pale yellow, orange, or gray.
 Now, from the thick grass, the fireflies
 begin to rise:
 up, then down, then up again:
 lit on the ascending flight,
 drifting simultaneously to the same height,
 — exactly like the bubbles in champagne.
 — Later on they rise much higher.
 And your shadowy pastures will be able to offer
 these particular glowing tributes
 every evening now throughout the summer.","Quatro veados praticavam saltar por cima das tuas cercas.
 As folhas tenras do carvalho balançavam-se no carvalho severo.
 Pássaros canoros estavam com a corda toda para o verão,
 e no bordo um cardeal de lambuja
 estalava seu chicote, e o dorminhoco despertou,
 quilômetros de membros espreguiçando-se a partir do sul.
 Em sua touca os lilases alvearam,
 até que um dia caíram feito neve.
 Agora, ao entardecer,
 vem a lua nova.
 Os morros suavizam-se. Tufos de capim alto assinalam
 os montinhos de bosta de vaca.
 As rãs-touros coaxam,
 cordas frouxas tangidas por polegares pesados.
 Abaixo da luz, contra a porta branca da tua casa,
 as menores mariposas, feito leques chineses,
 se achatam, prateadas e douradas
 sobre um fundo amarelado, laranja ou cinza.
 Agora, do capim espesso, os vaga-lumes
 começam a subir:
 acendem-se quando ascendem,
 pairando todos na mesma altitude,
 — exatamente como bolhas de champanhe.
 — Mais tarde sobem bem mais alto.
 E teus pastos sombrios poderão oferecer
 esses exatos tributos luminosos
 a cada entardecer, por todo o verão."
" Thus should have been our travels:
 serious, engravable.
 The Seven Wonders of the World are tired
 and a touch familiar, but the other scenes,
 innumerable, though equally sad and still,
 are foreign. Often the squatting Arab,
 or group of Arabs, plotting, probably,
 against our Christian Empire,
 while one apart, with outstretched arm and hand
 points to the Tomb, the Pit, the Sepulcher.
 The branches of the date-palms look like files.
 The cobbled courtyard, where the Well is dry,
 is like a diagram, the brickwork conduits
 are vast and obvious, the human figure
 far gone in history or theology,
 gone with its camel or its faithful horse.
 Always the silence, the gesture, the specks of birds
 suspended on invisible threads above the Site,
 or the smoke rising solemnly, pulled by threads.
 Granted a page alone or a page made up
 of several scenes arranged in cattycornered rectangles
 or circles set on stippled gray,
 granted a grim lunette,
 caught in the toils of an initial letter,
when dwelt upon, they all resolve themselves.
 The eye drops, weighted, through the lines
 the burin made, the lines that move apart
 like ripples above sand,
 dispersing storms, God’s spreading fingerprint,
 and painfully, finally, that ignite
 in watery prismatic white-and-blue."," Assim deviam ter sido as nossas viagens:
 sérias, ilustráveis.
 As Sete Maravilhas do Mundo estão gastas
 e um tanto batidas, mas as outras cenas,
 inumeráveis, embora tão tristes e tranquilas
 quanto elas, são estrangeiras. Sempre um árabe
 ou grupo de árabes, de cócoras, decerto tramando
 contra o nosso império cristão,
 enquanto um outro, afastado, mão e braço estendidos,
 indica a Tumba, o Túmulo, o Sepulcro.
 Os galhos das tamareiras lembram lixas.
 O pátio de pedra, com seu Poço seco,
 parece um diagrama, os dutos de tijolo
 são vastos e óbvios, a figura humana
 já remota na história ou teologia,
 com seu camelo ou fiel cavalo.
 Sempre o silêncio, o gesto, os pontinhos dos pássaros
 suspensos em fios invisíveis sobre o Lugar,
 ou a fumaça subindo solene, puxada por fios.
 Numa página inteira, ou numa que contém
 diversas cenas numa diagonal de retângulos
 ou círculos contra um fundo cinza pontilhado,
 ou então numa sóbria moldura,
 presos nas gavinhas de uma capitular,
ao serem contemplados, todos se resolvem.
 O olho cai, pesado, atravessando as linhas
 traçadas a buril, linhas que se separam
 como círculos na água sobre areia,
 dispersando tormentas, a impressão digital de Deus,
 e laboriosamente, ao fim, se incendeiam
 em azul-e-branco aguado, iridescente."
" Entering the Narrows at St. Johns
 the touching bleat of goats reached to the ship.
 We glimpsed them, reddish, leaping up the cliffs
 among the fog-soaked weeds and butter-and-eggs.
 And at St. Peter’s the wind blew and the sun shone madly.
 Rapidly, purposefully, the Collegians marched in lines,
 crisscrossing the great square with black, like ants.
 In Mexico the dead man lay
 in a blue arcade; the dead volcanoes
 glistened like Easter lilies.
 The jukebox went on playing “Ay, Jalisco!”
 And at Volubilis there were beautiful poppies
 splitting the mosaics; the fat old guide made eyes.
 In Dingle harbor a golden length of evening
 the rotting hulks held up their dripping plush.
 The Englishwoman poured tea, informing us
 that the Duchess was going to have a baby.
 And in the brothels of Marrakesh
 the little pockmarked prostitutes
 balanced their tea-trays on their heads
 and did their belly-dances; flung themselves
naked and giggling against our knees,
 asking for cigarettes. It was somewhere near there
 I saw what frightened me most of all:
 A holy grave, not looking particularly holy,
 one of a group under a keyhole-arched stone baldaquin
 open to every wind from the pink desert.
 An open, gritty, marble trough, carved solid
 with exhortation, yellowed
 as scattered cattle-teeth;
 half-filled with dust, not even the dust
 of the poor prophet paynim who once lay there.
 In a smart burnoose Khadour looked on amused."," Penetrando o estreito em St. Johns,
 o comovente balido das cabras chegava ao navio.
 E as entrevíamos, avermelhadas, saltando nos rochedos
 entre flores amarelas e capim enevoados.
 Na Basílica ventava e o sol brilhava ensandecido.
 Lépidos, os estudantes marchavam enfileirados,
 riscando de negro a grande praça, qual formigas.
 No México, o cadáver jazia
 numa galeria azul; vulcões extintos
 brilhavam como lírios brancos.
 A jukebox tocava “Ay, Jalisco!” sem parar.
 E em Volubilis papoulas lindas rachavam
 os mosaicos; o guia, velho e gordo, revirava os olhos.
 Numa tarde em Dingle, num clarão de sol dourado,
 os barcos podres desfaziam-se em pelúcia.
 Servindo o chá, a inglesa informou-nos
 de que a senhora duquesa estava grávida.
 E nos bordéis de Marrakesh
 as prostitutas de rosto bexiguento
 equilibravam bandejas na cabeça
 dançando a dança do ventre; lançavam-se,
nuas, rindo, contra nossas pernas,
 pedindo cigarros. Num lugar perto dali
 vi a coisa que mais me assustou:
 Um santo sepulcro, de aspecto nada santo,
 entre outros, num arco em forma de fechadura,
 exposto a todos os ventos do deserto róseo.
 Uma vala aberta, de mármore, cheia de pedregulho,
 coberta de relevos admonitórios,
 amarelados e esparsos, como dentes de boi;
 cheio até a metade de pó, mas não o pó
 do pobre profeta maometano original.
 Elegante, de albornoz, Khadour sorria, irônico."
"Everything only connected by “and” and “and.”
 Open the book. (The gilt rubs off the edges
 of the pages and pollinates the fingertips.)
 Open the heavy book. Why couldn’t we have seen
 this old Nativity while we were at it?
 — the dark ajar, the rocks breaking with light,
 an undisturbed, unbreathing flame,
 colorless, sparkless, freely fed on straw,
 and, lulled within, a family with pets,
 — and looked and looked our infant sight away."," Tudo ligado só por “e” e “e”.
 Abra o livro. (As bordas das páginas
 soltam o dourado, polinizando os dedos.)
 Abra o livro pesado. Por que não fomos ver
 esta velha Natividade, já que estávamos por lá?
 — a treva entreaberta, as pedras explodindo em luz,
 uma chama imóvel, imperturbável,
 sem cor, sem chispas, devorando a palha,
 e, lá dentro, acalentada, uma família com seus bichos,
 — e olhar com olhar insaciável de criança."
"At low tide like this how sheer the water is.
 White, crumbling ribs of marl protrude and glare
 and the boats are dry, the pilings dry as matches.
 Absorbing, rather than being absorbed,
 the water in the bight doesn’t wet anything,
 the color of the gas flame turned as low as possible.
 One can smell it turning to gas; if one were Baudelaire
 one could probably hear it turning to marimba music.
 The little ocher dredge at work off the end of the dock
 already plays the dry perfectly off-beat claves.
 The birds are outsize. Pelicans crash
 into this peculiar gas unnecessarily hard,
 it seems to me, like pickaxes,
 rarely coming up with anything to show for it,
 and going off with humorous elbowings.
 Black-and-white man-of-war birds soar
 on impalpable drafts
 and open their tails like scissors on the curves
 or tense them like wishbones, till they tremble.
 The frowsy sponge boats keep coming in
 with the obliging air of retrievers,
 bristling with jackstraw gaffs and hooks
 and decorated with bobbles of sponges.
There is a fence of chicken wire along the dock
 where, glinting like little plowshares,
 the blue-gray shark tails are hung up to dry
 for the Chinese-restaurant trade.
 Some of the little white boats are still piled up
 against each other, or lie on their sides, stove in,
 and not yet salvaged, if they ever will be, from the last bad storm,
 like torn-open, unanswered letters.
 The bight is littered with old correspondences.
 Click. Click. Goes the dredge,
 and brings up a dripping jawful of marl.
 All the untidy activity continues,
 awful but cheerful.","Agora na vazante, a água é cristalina.
 Frágeis costelas de alva marga brilham ao sol
 e os barcos e os pilares estão secos como fósforos.
 Mais absorvente que absorvida,
 a água da baía não molha nada,
 cor de chama de gás aberta ao mínimo.
 Dá pra senti-la transformar-se em gás; Baudelaire
 provavelmente a ouviria virar um solo de marimba.
 A draga amarela operando na ponta do cais
 já toca notas secas, perfeitamente sincopadas.
 As aves são enormes. Os pelicanos chocam-se
 contra esse gás estranho com uma força excessiva,
 me parece, como se fossem picaretas,
 e quase nunca emergem com algo nos bicos,
 e vão embora se acotovelando; é cômico.
 Gaivotas preto e branco levitam
 em correntezas impalpáveis
 e abrem as caudas nas curvas qual tesouras
 ou as retesam, trêmulas, como ossos da sorte.
 Barquinhos desleixados vêm chegando
 com um ar prestativo de cães de caça,
 pega-varetas de vergas e ganchos
 enfeitados com as esponjas pescadas.
No cais, penduradas numa cerca de tela de arame,
 reluzentes como arados em miniatura,
 caudas de tubarões secam ao sol —
 serão vendidas aos restaurantes chineses.
 Alguns barquinhos brancos ainda estão amontoados
 um contra o outro, ou deitados de lado, esmagados,
 aguardando conserto desde a última tormenta,
 como envelopes abertos de cartas não respondidas.
 A baía está coberta de correspondência antiga.
 Taque. Taque. É a draga,
 trazendo à tona uma bocada de marga a respingar.
 A atividade confusa continua,
 medonha, mas animada."
" To the sagging wharf
 few ships could come.
 The population numbered
 two giants, an idiot, a dwarf,
 a gentle storekeeper
 asleep behind his counter,
 and our kind landlady —
 the dwarf was her dressmaker.
 The idiot could be beguiled
 by picking blackberries,
 but then threw them away.
 The shrunken seamstress smiled.
 By the sea, lying
 blue as a mackerel,
 our boarding house was streaked
 as though it had been crying.
 Extraordinary geraniums
 crowded the front windows,
 the floors glittered with
 assorted linoleums.
 Every night we listened
 for a horned owl.
In the horned lamp flame,
 the wallpaper glistened.
 The giant with the stammer
 was the landlady’s son,
 grumbling on the stairs
 over an old grammar.
 He was morose,
 but she was cheerful.
 The bedroom was cold,
 the feather bed close.
 We were wakened in the dark by
 the somnambulist brook
 nearing the sea,
 still dreaming audibly.","Aquele cais afundado
 recebia poucos barcos.
 Lá viviam dois gigantes,
 uma anã, um retardado,
 um lojista, que toda a manhã
 cochilava em seu balcão,
 e a simpática senhoria —
 a costureira dela era a anã.
 O retardado passava o dia
 colhendo amoras, para distrair-se,
 mas depois as jogava fora.
 A costureira miúda sorria.
 Nossa pensão, à beira-mar,
 azul como uma cavalinha,
 era riscada, feito o rosto
 de quem acabou de chorar.
 Gerânios extraordinários
 transbordavam das janelas,
 e no assoalho reluziam
 linóleos de tipos vários.
 À noite a gente escutava
 o pio do mocho-orelhudo.
À luz do lampião de óleo
 o papel de parede brilhava.
 A senhoria simpática
 tinha um filho, um gigante gago,
 que subia a escada recitando
 trechos de uma velha gramática.
 Vivia emburrado, o sujeito,
 mas a mãe dele era alegre.
 O nosso quarto era frio,
 e o colchão de penas, estreito.
 No escuro, a gente acordava
 com o riacho sonâmbulo
 que, desaguando no mar,
 em voz alta, ainda sonhava."
