original_poem,translated_poem
"Cara minha inimiga, em cuja mão
pôs meus contentamentos a ventura,
faltou-te a ti na terra sepultura,
porque me falte a mim consolação.
     Eternamente as águas lograrão
a tua peregrina fermosura;
mas, enquanto me a mim a vida dura,
sempre viva em minh’alma te acharão.
     E se meus rudos versos podem tanto
que possam prometer-te longa história
daquele amor tão puro e verdadeiro,
     celebrada serás sempre em meu canto;
porque enquanto no mundo houver memória,
será minha escritura teu letreiro.","DROWNED LOVER
Dearest enemy, so often unkind,
my life was in your hands, until that wave
of the sea deprived you of an earthly grave,
depriving me, as well, of peace of mind.
The selfish drowning waters keep us apart,
enjoying your lovely beauty within the vast
cold sea, but as long as my broken life will last,
you’ll always be alive within my heart.
And if my ragged poems can last for long
enough, your love, so spotless, will persist
forever and ever, as I, on your behalf,
will praise you always with my singing song;
as long as human memories exist,
my poems will be your missing epitaph."
"Quem vê, Senhora, claro e manifesto
o lindo ser de vossos olhos belos,
se não perder a vista só em vê-los,
já não paga o que deve a vosso gesto.

Este me parecia preço honesto;
mas eu, por de vantagem merecê-los,
dei mais a vida e alma por querê-los,
donde já me não fica mais de resto.

Assi que a vida e alma e esperança
e tudo quanto tenho, tudo é vosso,
e o proveito disso eu só o levo.

Porque é tamanha bem-aventurança
o dar-vos quanto tenho e quanto posso
que, quanto mais vos pago, mais vos devo.","Whoever, Lady, sees plainly on view . . .
Whoever, Lady, sees plainly on view
your beautiful eyes in their lustrous being
without being blinded in the act of seeing
is already not paying your face’s due.

This seems to me an honest price,
but I, for the merit of deserving them,
gave both life and soul to serve them
apart from which I am without resource.

Enough that life and soul and hope
and as much as I have is all yours,
and the proof of this I alone know.

For such good fortune is beyond scope
giving you all that is in my power
as the more I pay you, the more I owe."
"Amor é um fogo que arde sem se ver,
é ferida que doi, e não se sente;
é um contentamento descontente,
é dor que desatina sem doer.

É um não querer mais que bem querer;
é um andar solitário entre a gente;
é nunca contentar-se de contente;
é um cuidar que ganha em se perder.

É querer estar preso por vontade;
é servir a quem vence, o vencedor;
é ter com quem nos mata, lealdade.

Mas como causar pode seu favor
nos corações humanos amizade,
se tão contrário a si é o mesmo Amor?","Love is a fire that burns unseen . . .
Love is a fire that burns unseen,
a wound that aches yet isn’t felt,
an always discontent contentment,
a pain that rages without hurting,

a longing for nothing but to long,
a loneliness in the midst of people,
a never feeling pleased when pleased,
a passion that gains when lost in thought.

It’s being enslaved of your own free will;
it’s counting your defeat a victory;
it’s staying loyal to your killer.

But if it’s so self-contradictory,
how can Love, when Love chooses,
bring human hearts into sympathy?"
"Pois meus olhos não cansam de chorar
tristezas, que não cansam de cansar-me;
pois não abranda o fogo em que abrasar-me
pôde quem eu jamais pude abrandar;

não canse o cego Amor de me guiar
a parte donde não saiba tornar-me;
nem deixe o mundo todo de escutar-me,
enquanto me a voz fraca não deixar.

E se nos montes, rios, ou em vales,
piedade mora, ou dentro mora Amor
em feras, aves, prantas, pedras, águas,

ouçam a longa história de meus males
e curem sua dor com minha dor;
que grandes mágoas podem curar mágoas.","Since my eyes don’t tire of weeping . . .
Since my eyes don’t tire of weeping
sorrows that don’t tire of weighing on me,
since nothing softens the fire I burn in
for one whose heart I could never soften,

let blind Love be my tireless guide
to lands I don’t know my way out of,
and let the whole world keep on listening
as long as my weak voice doesn’t fail.

And if there’s pity in hills, rivers
and valleys, or if there’s Love in beasts,
birds, plants, stones and streams,

let them hear my long tale of troubles
and use my sorrow to cure their own,
since greater griefs can cure smaller ones."
"CALLE PRINCIPE 25
Perdemos repentinamente
a profundidade dos campos
os enigmas singulares
a claridade que juramos
conservar

mas levamos anos
a esquecer alguém
que apenas nos olhou","CALLE PRINCIPE 25
Without warning we lose
the vastness of the fields
singular enigmas
the clarity we swear
we’ll preserve

but it takes us years
to forget someone
who merely looked at us"
"SEXTINA
Foge-me pouco a pouco a curta vida
(se por caso é verdade que inda vivo);
vai-se-me o breve tempo d’ante os olhos;
choro pelo passado e quando falo,
se me passam os dias passo e passo,
vai-se-me, enfim, a idade e fica a pena.

Que maneira tão áspera de pena!
Que nunca ũa hora viu tão longa vida
em que possa do mal mover-se um passo.
Que mais me monta ser morto que vivo?
Para que choro, enfim? Para que falo,
se lograr-me não pude de meus olhos?

Ó fermosos, gentis e claros olhos,
cuja ausência me move a tanta pena
quanta se não comprende enquanto falo!
Se, no fim de tão longa e curta vida,
de vós m’inda inflamasse o raio vivo,
por bem teria tudo quanto passo.

Mas bem sei, que primeiro o extremo passo
me há-de vir a cerrar os tristes olhos
que Amor me mostre aqueles por que vivo.
Testemunhas serão a tinta e pena,
que escreveram de tão molesta vida
o menos que passei, e o mais que falo.

Oh! que não sei que escrevo, nem que falo!
Que se de um pensamento n’outro passo,
vejo tão triste género de vida
que, se lhe não valerem tantos olhos,
não posso imaginar qual seja a pena
que traslade esta pena com que vivo.

N’alma tenho contino um fogo vivo,
que, se não respirasse no que falo,
estaria já feita cinza a pena;
mas, sobre a maior dor que sofro e passo,
me temperam as lágrimas dos olhos
com que fugindo, não se acaba a vida.

Morrendo estou na vida,
               e em morte vivo;
vejo sem olhos,
               e sem língua falo;
e juntamente passo
               glória e pena.","SESTINA
Little by little it ebbs, this life
if by any chance I am still alive;
my brief time passes before my eyes;
I mourn the past in whatever I say,
as each day passes, step by step;
youth deserts me; what persists is pain.

And what a bitter variety of pain
that not for an hour in so long a life
could I give evil so much as a side step!
Surely, I’m better dead than alive?
Why complain, at last? What’s more to say,
having failed to be cheated by my own eyes?

Those lovely, gentle and lucid eyes
whose absence caused me as much pain
as her not understanding whatever I say!
If at the end of so long a short life
you should keep the burning ray alive
blessings will attend my every step.

But first I’m aware the ultimate step
must advance to close these sad eyes
love opened to those by which I live.
Pen and ink must witness to the pain
in writing of so troublesome a life
the little I lived through, and the more I say.

Oh, I know not why I write or what I say!
If contemplating yet another step
I envisage a sad version of life
that places no value on such eyes,
I cannot conceive how such pain
could find a pen to declare I’m alive.

In my heart, the embers are still alive;
if they found no relief in what I say
they would now have made ashes of my pain;
but beyond this grief I overstep,
I’m softened by the tears of those eyes
that, though life is fleeting, keep me alive.

I am dying alive;
             in death I live;
I see without eyes;
             tongue-less I speak;
they march in goose step,
             glory and pain."
"Oh! como se me alonga, de ano em ano,
a peregrinação cansada minha!
Como se encurta, e como ao fim caminha
este meu breve e vão discurso humano!

Vai-se gastando a idade e cresce o dano;
perde-se-me um remédio, que inda tinha;
se por experiência se adivinha,
qualquer grande esperança é grande engano.

Corro após este bem que não se alcança;
no meio do caminho me falece,
mil vezes caio, e perco a confiança.

Quando ele foge, eu tardo; e, na tardança,
se os olhos ergo a ver se inda parece,
da vista se me perde e da esperança.","Oh how long, year after year . . .
Oh how long, year after year,
my weary journey has kept on going!
How short a space until my brief
and useless human rambling ends!

Time wastes away and my ruin increases;
a remedy I used to have is gone.
If we can judge from past experience,
every large hope is a grand illusion.

I chase some good that can’t be had:
when halfway there, I’ve lost the trail;
falling a thousand times, I despair.

It flees, I lag; and if, in my lagging,
I look up to see if it’s still there,
it’s lost from sight and lost from hope."
"FRESIAS
Frésias são flores com cheiro a chá
e ela, aos trinta e sete anos, preferia-as
às flores que se vendem por aí
admitia a beleza mas não o esplendor
porque são tristes as repetições
num instante se tornam saberes
e ela, aos trinta e sete anos,
prezava apenas os segredos que mesmo ditos
permanecem como segredos

(em certas épocas, por alguma porta esquecida
escapava-se sonâmbula, para o pátio
que dá acesso à mata
e, por vezes, iam buscá-la
gritando o seu nome ou com a ajuda dos cães
já muito longe de casa

tinha por hábito acender fogueiras
de que, depois, se esquecia
e por isso também os aldeões
a temiam)

nunca compreendeu a natureza da vida doméstica
intensa e aflita criança
incapaz de certezas

o que de mais belo soube
sempre o disse, de repente,
a alguém que não conhecia","FREESIAS
Freesias are flowers that smell like tea
and she, at age thirty-seven, preferred them
to the usual flowers for sale
she admitted beauty but not splendor
because repetitions are sad
they soon become wise precepts
and she, at age thirty-seven,
only cared for secrets that remained secret
even when told

(in certain periods she would sleepwalk
through some forgotten door into the yard
which bordered the woods
and sometimes they had to search for her
calling out her name or with the help of dogs
already a long way from home

she had the habit of lighting fires
she then forgot about
which is also why the villagers
feared her)

an intense and troubled child
for whom no certainties existed
she never grasped the nature of domestic life

she’d tell her most beautiful discoveries
without a second thought
to someone she didn’t know"
"ENSAIAO
Que dizem os exploradores,
os viajantes, os peregrinos que há muito julgávamos perdidos,
os berberes, os transumantes,
os foragidos
a quantos, como nós, tomam lei da letra e do testamento
não da necessidade desconhecida
que de instante a instante
se revela

Além, onde eles habitam, há uma língua fantasma
que recolhe aquilo que nenhuma língua
é capaz de dizer:
os fotões gerados pelo embate dos astros
o modo como se move por entre a ortografia o antílope
o amarelo que ressurge nas escarpas
após os nevões","STONE CROP
What do the explorers,
the wayfarers, pilgrims we’d thought had long since disappeared,
the Berbers, the nomadic herders
and the exiled
say to people like us whose law is of the letter and testament
not of the unknown necessity
which moment by moment
is revealed

Beyond us, where they live, there’s a ghost language
which accommodates what no language
can say:
the photons generated by the stars’ clashing
how the antelope wends its way through the orthography
the yellow that returns to the rugged slopes
after the heavy snows"
"Enquanto Febo os montes acendia
do Céu com luminosa claridade,
por evitar do ócio a castidade
na caça o tempo Délia dispendia.

Vénus, que então de furto descendia,
por cativar de Anquises a vontade,
vendo Diana em tanta honestidade,
quási zombando dela, lhe dizia:

— Tu vás com tuas redes na espessura
os fugitivos cervos enredando,
mas as minhas enredam o sentido.

— Milhor é (respondia a deusa pura)
nas redes leves ceros ir tomando
que tomar-te a ti nelas teu marido.","While Phoebus was lighting up the mountains . . .
While Phoebus was lighting up the mountains
of Heaven with his radiant clarity,
to relieve the boredom of her chastity
Diana was killing time in hunting.

Then Venus who was descending secretly
to fetter the desire of Anchises,
seeing Diana so undisguised
addressed her half-jokingly:

“You come with your nets to the thick wood
to ensnare the fast-running deer,
but my own nets capture the mind.”

“Better”, the chaste goddess replied,
“to take the nimble deer in my snare
than be caught in one by your husband.”"
"RESTAURANTE POLACO
A noite é sustentada pelos seus enfeites
como um homem morto ligado às máquinas.
Os clientes folheiam livros, tudo polacos
do mesmo quarteirão. Percebemos
de repente: há qualquer coisa acima das palavras
que não se deixa decifrar. Em cidades estranhas
dispomos melhor dos sentidos, somos arriscados
nas nossas intuições. E depois da sopa, do chá
morno, ao sair para a rua, podemos descobrir
que ainda estamos vivos e que no fim de contas
nunca conhecemos outra condição. Esta é a hora
que nos representa. E aquilo a que chamamos realidade
segue connosco na mesma direcção.","POLISH RESTAURANT
The night is sustained by its décor
like a dead man linked to his machines.
Customers leaf through books, all Poles
from the same block. We suddenly
realize: there is something beyond words
that resists deciphering. In foreign cities
we make better use of our senses, we are bolder
in our intuitions. And after the soup and the warm
tea, going out into the street, we can discover
that we are still alive and that, after all,
we have never known any other condition.
This is the hour that reveals us.
And what we call reality
heads off with us in the same direction."
"No mundo poucos anos, e cansados,
vivi, cheios de vil miséria dura;
foi-me tão cedo a luz do dia escura,
que não vi cinco lustros acabados.

Corri terras e mares apartados,
buscando à vida algum remédio ou cura;
mas aquilo que, enfim, não quer ventura,
não o alcançam trabalhos arriscados.

Criou-me Portugal na verde e cara
pátria minha Alenquer; mas ar corruto
que neste meu terreno vaso tinha,

me fez manjar de peixes em ti, bruto
mar, que bates na Abássia fera e avara,
tão longe da ditosa pátria minha!","Few and wearisome years I lived . . .
Few and wearisome years I lived
in the world, enduring vile hardship;
the light of day went dark on me
before I saw my twenty-sixth year.

I traveled distant lands and seas,
trying to find a cure for life,
but perilous ventures can’t attain
what Fortune, finally, doesn’t will.

Portugal brought me up in dear
green Alenquer, my home, but rotten
air in my earthen vessel changed me

into food for your fish, O vicious
sea that rages by Abyssinia,
so bleak and far from my happy homeland!"
"Num jardim adornado de verdura
a que esmaltam por cima várias flores,
entrou um dia a deusa dos amores,
com a deusa da caça e da espessura.

Diana tomou logo ũa rosa pura,
Vénus um roxo lírio, dos milhores;
mas excediam muito às outras flores
as violas, na graça e fermosura.

Perguntam a Cupido, que ali estava,
qual daquelas três flores tomaria,
por mais suave, pura e mais fermosa?

Sorrindose, o Minino lhe tornava:
todas fermosas são, mas eu queria
Viol’antes que lírio, nem que rosa.","To a garden luxuriously verdant . . .
To a garden luxuriously verdant
and enamelled with countless flowers,
there came one day the two goddesses
of Love, and of dense forests and Hunting.

Then Diana plucked a perfect rose
and Venus the best of the red lilies,
but exceeding by far all the other flowers
in beauty and grace were the violas.

They asked Cupid, who was standing near,
which of the blooms, in his opinion,
was sweetest, purest and most lovely?

The youngster answered with a grin:
— all three are gorgeous, but I much prefer
viola-tion to mere rose and lily."
"Autopsicografia
O poeta é um fingidor.
Finge tão completamente
Que chega a fingir que é dor
A dor que deveras sente.

E os que lêem o que escreve,
Na dor lida sentem bem,
Não as duas que ele teve,
Mas só a que eles não têm.

E assim nas calhas da roda
Gira, a entreter a razão,
Esse comboio de corda
Que se chama o coração.","Autopsychography
The poet is a faker
Who’s so good at his act
He even fakes the pain
Of pain he feels in fact.

And those who read his words
Will feel in his writing
Neither of the pains he has
But just the one they’re missing.

And so around its track
This thing called the heart winds,
A little clockwork train
To entertain our minds."
"PLATANOS
Depois de ter fechado tudo, abro de novo a porta
e corro cambaleante para a vazia escuridão
assusta-me a certas horas a companhia
do que não adormece
a resistência disso no nosso espaço
movido por outra forças

Mas também me ocorre acender primeiro a luz
e só depois
sentir um medo louco da casa que me acolhe
dos seus redemoinhos imperceptíveis
que julgo cada vez mais perto
como se estivesse para ser morto
às mãos do próprio Deus

Não sei bem acordar vivo destas coisas:
aproveito o ruído do entardecer e grito muito alto
deixo-te um instante só (um instante só)
para fechar os olhos que tanto ardem
ou atiro das margens folhas ao rio
para medir o tempo de uma vida
a naufragar","PLANE TREES
After shutting everything, I reopen the door
and plunge unsteadily into the empty darkness
at certain hours I’m afraid of the company
of what doesn’t sleep
of what endures in our space
ruled by other forces

But it also happens that I first turn on the light
and only then
feel scared of this house that shelters me
terrified of its invisible maelstroms
which seem to be getting closer and closer
as if I were about to die
at the very hands of God

I don’t know how to wake up alive from these things:
I take advantage of the dusk’s clamor to scream
I leave you for an instant (just an instant)
to close my eyes that burn so much
or I toss leaves from the riverbank into the water
to measure the time of a life
that’s drowning"
"Ah a frescura na face de não cumprir um dever!
Faltar é positivamente estar no campo!
Que refúgio o não se poder ter confiança em nós!
Respiro melhor agora que passaram as horas dos encontros.
Faltei a todos, com uma deliberação do desleixo,
Fiquei esperando a vontade de ir para lá, que eu saberia que não
vinha.
Sou livre, contra a sociedade organizada e vestida.
Estou nu, e mergulho na água da minha imaginação.
É tarde para eu estar em qualquer dos dois pontos onde estaria
à mesma hora,
Deliberadamente à mesma hora…
Está bem, ficarei aqui sonhando versos e sorrindo em itálico.
É tão engraçada esta parte assistente da vida!
Até não consigo acender o cigarro seguinte… Se é um gesto,
Fique com os outros, que me esperam, no desencontro que é a vida.","Ah, the freshness in the face of leaving a task undone!
Ah, the freshness in the face of leaving a task undone!
To be remiss is to be positively out in the country!
What a refuge it is to be completely unreliable!
I can breathe easier now that the appointments are behind me.
I missed them all, through deliberate negligence,
Having waited for the urge to go, which I knew wouldn’t come.
I’m free, and against organized, clothed society.
I’m naked and plunge into the water of my imagination.
It’s too late to be at either of the two meetings where I should have been at the same time,
Deliberately at the same time...
No matter, I’ll stay here dreaming verses and smiling in italics.
This spectator aspect of life is so amusing!
I can’t even light the next cigarette... If it’s an action,
It can wait for me, along with the others, in the non-meeting called life."
"Pois que nada que dure, ou que, durando,
Valha, neste confuso mundo obramos,
E o mesmo útil para nós perdemos
            Connosco, cedo, cedo,
O prazer do momento anteponhamos
À absurda cura do futuro, cuja
Certeza única é o mal presente
            Com que o seu bem compramos.
Amanhã não existe. Meu somente
É o momento, eu só quem existe
Neste instante, que pode o derradeiro
            Ser de quem finjo ser.","Since we do nothing in this confused world
Since we do nothing in this confused world
That lasts or that, lasting, is of any worth,
And even what’s useful for us we lose
            So soon, with our own lives,
Let us prefer the pleasure of the moment
To an absurd concern with the future,
Whose only certainty is the harm we suffer now
            To pay for its prosperity.
Tomorrow doesn’t exist. This moment
Alone is mine, and I am only who
Exists in this instant, which might be the last
            Of the self I pretend to be."
"Abdicação
Toma-me, ó noite eterna, nos teus braços
E chama-me teu filho. Eu sou um Rei
Que voluntariamente abandonei
O meu trono de sonhos e cansaços.

Minha espada, pesada a braços lassos,
Em mãos viris e calmas entreguei,
E meu ceptro e coroa — eu os deixei
Na antecâmara, feitos em pedaços.

Minha cota de malha, tão inútil,
Minhas esporas, de um tinir tão fútil,
Deixei-as pela fria escadaria.

Despi a realeza, corpo e alma,
E regressei à Noite antiga e calma
Como a paisagem ao morrer do dia.","Abdication
O night eternal, call me your son
And take me into your arms. I’m a king
Who relinquished, willingly,
My throne of dreams and tedium.

My sword, which dragged my weak arms down,
I surrendered to strong and steady hands,
And in the anteroom I abandoned
My shattered scepter and crown.

My spurs that jingled to no avail
And my useless coat of mail
I left on the cold stone steps.

I took off royalty, body and soul,
And returned to the night so calm, so old,
Like the landscape when the sun sets."
"O FIO DE UM CABELO
Abandono a casa o horto o lugar à mesa
o casaco de que gostava, sobre o leito dobrado
esta verdade quase banal
que toda a vida fui

Não abro a porta quando batem
(às vezes batiam só por engano)
não avalio o balanço das certezas
o que separa uma forma da outra
sempre me escapou

Ontem começava a clarear
o ar frio que vinha dos campos
julguei-o de passagem e afinal
era um segredo que meu corpo
de uma vez por todas contava
ao meu corpo

Mas quando tombei sobre a terra
perdido como o fio de um cabelo
(aqueles que primeiro caem
da cabeça de um rapaz
e por não serem notados
são mais perdidos ainda)
estavas junto de mim

Lançaste ao fogo cidades
afogaste os exércitos
no vermelho mar da sua ira
hipotecaste terras tão preciosas
para estares junto de mim","A STRAND OF HAIR
I abandon house and garden my place at the table
my favorite jacket, folded on the bed
this almost banal truth
that was me all my life

I don’t open the door when people knock
(sometimes they knocked by mistake)
I don’t tally up certainties
what separates one form from another
has always escaped me

Yesterday the chilly air from the fields
began to be clearer
I thought it was just passing and it turned out
to be a secret that my body
was telling my body
once and for all

But when I fell to the ground
like a strand of hair
(one of those that fall early
from the head of a young man
and since no one notices
they’re all the more lost)
you were at my side

You set fire to cities
you drowned armies
in the red sea of your rage
you mortgaged precious lands
to be at my side"
"Não queiras, Lídia, edificar no ‘spaço
Que figuras futuro, ou prometer-te
Amanhã. Cumpre-te hoje, não ‘sperando.
            Tu mesma és tua vida.
Não te destines, que não és futura.
Quem sabe se, entre a taça que esvazias,
E ela de novo enchida, não te a sorte
            Interpõe o abismo?","Don’t try to build in the space you suppose
Don’t try to build in the space you suppose
Is future, Lydia, and don’t promise yourself
Tomorrow. Quit hoping and be who you are
            Today. You alone are your life.
Don’t plot your destiny, for you are not future.
Between the cup you empty and the same cup
Refilled, who knows whether your fortune
            Won’t interpose the abyss?"
"O último dia do verão
Pois às vezes me falta a quem contar
certo dia passado do princípio ao fim
o encanto que tenha realmente
a insistência do vento ao longo da Foz
aquilo que daria (e eu daria tudo) por compaixão

Nascemos e vivemos só algum tempo
não temos nada
não podemos mesmo na penumbra
decidir a atenção ou o esquecimento
as forças soçobram como vago motivos
em público
e em qualquer lugar

Por isso sei tão bem o valor
da natureza indiscutível dos teus olhos
onde a luz anota seus aspectos
teus olhos impacientes e irrealizáveis
que me acompanham
agora que sozinho danço
pela cidade vazia","THE LAST DAY OF SUMMER
Sometimes I miss having no one I can tell
a certain day from beginning to end
the real enchantment of the steady wind
all along the shore at Foz do Douro
what I’d give (and I’d give everything) for compassion

We’re born and we live for only a while
we have nothing
and not even when dusk arrives are we able
to choose attention or choose forgetfulness
our forces founder like hazy intentions
in public
or in any place

That’s why I put so much stock
in the unquestionable nature of your eyes
where the light records its every aspect
your impatient and inconceivable eyes
here with me now
as I dance alone
in the empty city"
"Símbolos? Estou farto de símbolos…
Uns dizem-me que tudo é símbolo.
Todos me dizem nada.

Quais símbolos? Sonhos…
Que o sol seja um símbolo, está bem…
Que a lua seja um símbolo, está bem…
Que a terra seja um símbolo, está bem…
Mas quem repara no sol senão quando a chuva cessa
E ele rompe das nuvens e aponta para trás das costas
Para o azul do céu?
Mas quem repara na lua senão para achar
Bela a luz que ela espalha, e não bem ela?
Mas quem repara na terra, que é o que pisa?
Chama terra aos campos, às árvores, aos montes
Por uma diminuição instintiva,
Porque o mar também é terra…

Bem, vá, que tudo isso seja símbolos…
Mas que símbolo é, não o sol, não a lua, não a terra,
Mas neste poente precoce e azulando-se menos,
O sol entre farrapos findos de nuvens,
Enquanto a lua é já vista, mística, no outro lado,
E o que fica da luz do dia
Doira a cabeça da costureira que pára vagamente à esquina
Onde se demorava outrora (mora perto) com o namorado que a
deixou?
Símbolos?… Não quero símbolos…
Queria só – pobre figura de magreza e desamparo! –
Que o namorado voltasse para a costureira.","Symbols? I’m sick of symbols...
Symbols? I’m sick of symbols...
Some people tell me that everything is symbols.
They’re telling me nothing.

What symbols? Dreams...
Let the sun be a symbol, fine...
Let the moon be a symbol, fine...
Let the earth be a symbol, fine...
But who notices the sun except when the rain stops
And it breaks through the clouds and points behind its back
To the blue of the sky?
And who notices the moon except to admire
Not it but the beautiful light it radiates?
And who notices the very earth we tread?
We say earth and think of fields, trees and hills,
Unwittingly diminishing it,
For the sea is also earth.

Okay, let all of this be symbols.
But what’s the symbol – not the sun, not the moon, not the earth –
In this premature sunset amidst the fading blue
With the sun caught in expiring tatters of clouds
And the moon already mystically present at the other end of the sky
As the last remnant of daylight
Gilds the head of the seamstress who hesitates at the corner
Where she used to linger (she lives nearby) with the boyfriend who left her?
Symbols? I don’t want symbols.
All I want – poor frail and forlorn creature! –
Is for the boyfriend to go back to the seamstress."
"Vivem em nós inúmeros;
Se penso ou sinto, ignoro
Quem é que pensa ou sente.
Sou somente o lugar
Onde se sente ou pensa.

Tenho mais almas que uma.
Há mais eus do que eu mesmo.
Existo todavia
Indiferente a todos.
Faço-os calar: eu falo.

Os impulsos cruzados
Do que sinto ou não sinto
Disputam em quem sou.
Ignoro-os. Nada ditam
A quem me sei: eu escrevo.","Countless lives inhabit us.
Countless lives inhabit us.
I don’t know, when I think or feel,
Who it is that thinks or feels.
I am merely the place
Where things are thought or felt.

I have more than just one soul.
There are more I’s than I myself.
I exist, nevertheless,
Indifferent to them all.
I silence them: I speak.

The crossing urges of what
I feel or do not feel
Struggle in who I am, but I
Ignore them. They dictate nothing
To the I I know: I write."
"A INFANCIA DA HERBERTO HELDER
No princípio era a ilha
embora se diga
o Espírito de Deus
abraçava as águas

Nesse tempo
estendia-me na terra
para olhar as estrelas
e não pensava
que esses corpos de fogo
pudessem ser perigosos

Nesse tempo
marcava a latitude das estrelas
ordenando berlindes
sobre a erva

Não sabia que todo o poema
é um tumulto
que pode abalar
a ordem do universo agora
acredito

Eu era quase um anjo
e escrevia relatórios
precisos
acerca do silêncio

Nesse tempo
ainda era possível
encontrar Deus
pelos baldios

Isto foi antes
de aprender a álgebra","THE CHILDHOOD OF HERBERTO HELDER
In the beginning was the island
although it’s said
that the Spirit of God
hugged the waters

In those days
I’d lie down on the ground
to look at the stars
without ever thinking
that those bodies of fire
might be dangerous

In those days
I plotted the stars’ coordinates
by lining up marbles
on the grass

I didn’t know that every poem
is a tumult
that can upset
the order of the universe now
I believe

I was almost an angel
and wrote rigorous
reports
about silence

In those days
it was still possible
to find God
in the wastes

That was before
I learned algebra"
"Tenho em mim como uma bruma
Que nada é nem contém
A saudade de coisa nenhuma,
O desejo de qualquer bem.

Sou envolvido por ela
Como por um nevoeiro
E vejo luzir a última estrela
Por cima da ponta do meu cinzeiro

Fumei a vida. Que incerto
Tudo quanto vi ou li!
E todo o mundo é um grande livro aberto
Que em ignorada língua me sorri.","I have in me like a haze
I have in me like a haze
Which holds and which is nothing
A nostalgia for nothing at all,
The desire for something vague.

I’m wrapped by it
As by a fog, and I see
The final star shining
Above the stub in my ashtray.

I smoked my life. How uncertain
All I saw or read! All
The world is a great open book
That smiles at me in an unknown tongue."
"A ESTRADA BRANCA
Atravessei contigo a minuciosa tarde
deste-me a tua mão, a vida parecia
difícil de estabelecer
acima do muro alto

folhas tremiam
ao invisível peso mais forte

Podia morrer por uma só dessas coisas
que trazemos sem que possam ser ditas:
astros cruzam-se numa velocidade que apavora
inamovíveis glaciares por fim se deslocam
e na única forma que tem de acompanhar-te
o meu coração bate","THE WHITE ROAD
I walked with you through the exact afternoon
you gave me your hand, life seemed
hard to establish
above the high wall

leaves trembled
under the stronger invisible weight

I could die for just one of those things
we share and have no words for saying:
stars cross paths at a frightful speed
unmovable glaciers at long last shift
and in the only way it can accompany you
my heart beats and beats"
"O ESTERCO DO MUNDO
Tenho amigos que rezam a Simone Weil
Há muitos anos reparo em Flannery O’Connor

Rezar deve ser como essas coisas
que dizemos a alguém que dorme
temos e não temos esperança alguma
só a beleza pode descer para salvar-nos
quando as barreiras levantadas
permitirem
às imagens, aos ruídos, aos espúrios sedimentos
integrar o magnífico
cortejo sobre os escombros

Os orantes são mendigos da última hora
remexem profundamente através do vazio
até que neles
o vazio deflagre

São Paulo explica-o na Primeira Carta aos Coríntios,
“até agora somo o esterco do mundo”,
citação que Flannery trazia à cabeceira","THE RUBBISH OF THE WORLD
I have friends who pray to Simone Weil
For many years now I’ve noticed Flannery O’Connor

Prayer must be like those things
we say to someone who’s sleeping
we have and don’t have hope
only beauty can come down and save us
when the barriers are lifted
allowing images, noises and spurious
sediments to become part
of the magnificent
pageant on top of the ruins

Those who pray are like beggars of last resort
deeply rummaging through the emptiness
until that emptiness bursts
into flame inside them

St. Paul explains it in the First Letter to the Corinthians,
“we are the rubbish of the world to this very day”,
a citation that Flannery kept at her bedside."
"Não sei quantas almas tenho.
Cada momento mudei.
Continuamente me estranho.
Nunca me vi nem achei.
De tanto ser, só tenho alma.
Quem tem alma não tem calma.
Quem vê é só o que vê.
Quem sente não é quem é.

Atento ao que sou e vejo,
Torno-me eles e não eu.
Cada meu sonho ou desejo,
É do que nasce, e não meu.
Sou minha própria paisagem,
Assisto à minha passagem,
Diverso, móbil e só.
Não sei sentir-me onde estou.

Por isso, alheio, vou lendo
Como páginas, meu ser.
O que segue não prevendo,
O que passou a esquecer.
Noto à margem do que li
O que julguei que senti.
Releio e digo, «Fui eu?»
Deus sabe, porque o escreveu.","I don’t know how many souls I have.
I don’t know how many souls I have.
I’ve changed at every moment.
I always feel like a stranger.
I’ve never seen or found myself.
From being so much, I have only soul.
A man who has soul has no calm.
A man who sees is just what he sees.
A man who feels is not who he is.

Attentive to what I am and see,
I become them and stop being I.
Each of my dreams and each desire
Belongs to whoever had it, not me.
I am my own landscape,
I watch myself journey -
Various, mobile, and alone.
Here where I am I can’t feel myself.

That’s why I read, as a stranger,
My being as if it were pages.
Not knowing what will come
And forgetting what has passed,
I note in the margin of my reading
What I thought I felt.
Rereading, I wonder: “Was that me?”
God knows, because he wrote it."
