original_poem,translated_poem,translated_by_mbart,src_lang,tgt_lang
"ó grande mar, que banhas estas plagas
africanas, em ti ouço recados
dum mundo a outro mundo, nos teus brados
de prantos, risos, orações e pragas!
na dramática voz das tuas vagas,
escuto os que, nos séculos passados,
choraram nesse canto dos teus fados,
cantaram nesse choro em que te alagas…
na tua voz eu ouço o branco bravo,
que semeou portugal nestes recantos
africanos, e ainda o negro escravo
- ao mesmo tempo indómito e servil –
que regou com seu sangue e com seus prantos
a semente fecunda do brasil!","o grande mer, que baignes ces parages
africaines, en toi j'entends des messages, d'un monde
vers l'autre monde, dans tes cris
de larmes, de rires, de prières, de diableries!
dans la voix dramatique de tes vagues,
j'écoute ceux, qui au cours des siècles passés,
ont pleuré dans ce lieu de tes destinées,
ont chanté dans ces pleurs où tu t'inondes…
dans ta voix j'entends le blanc rageur,
qui a semé le portugal dans ces recoins
africains, et aussi l'esclave noir
- à la fois indomptable et servile -
qui a arrosé de son sang et de ses larmes
la semence féconde du brésil!","Les gens d'affaires, les gens d'affaires, les gens d'affaires.
Les femmes d'Afrique, je crois.
Dans le monde, dans le monde, dans le monde.
de chants, de rires, de vœux et de plagues!
Dans la salle, dans la salle, dans la salle.
Je les écoute.
Vous avez crié dans ce coin de votre fade.
qu'ils chantent dans la colère...
Dans votre voix, j'entend le blanc bravo.
He a semé de portugais dans les recantos.
Il y a quelques années, il y a quelques années, il y a quelques années, il y a quelques années.
À la fois indomitable et servile.
He regait avec son sang et sa poitrine.
La semence féconde du Brazil!",pt_XX,fr_XX
"a sesta
na rede, que um negro moroso balança,
qual berço de espumas,
formosa crioula repousa e dormita,
enquanto a mucamba nos ares agita
um leque de plumas.
na rede perpassam as trémulas sombras
dos altos bambus;
e dorme a crioula, de manso embalada,
pendidos os braços da rede nevada
mimosos e nus.
na rede, suspensa dos ramos erguidos,
suspira e sorri
a lânguida moça, cercada de flores;
aos guinchos dá saltos na esteira de cores
felpudo sagui.
na rede, por vezes, agita-se a bela,
talvez murmurando
em sonhos as trovas cadentes, saudosas,
que triste colono por noites formosas
descanta chorando.
a rede nos ares do novo flutua,
e a bela a sonhar!
ao longe nos bosques escuros, cerrados,
de negros cativos os cantos magoados
soluçam no ar.
na rede olorosa… silêncio! deixai-a
dormir em descanso!...
escravo, balança-lhe a rede serena;
mestiça, teu leque de plumas acena
de manso, de manso…
o vento que passe tranquilo, de leve,
nas folhas do ingá;
as aves que abafem seu canto sentido;
as rodas do engenho não façam ruído,
que dorme a sinhá!","la sieste
dans le hamac, qu'un nègre indolent balance,
tel un berceau d'écumes,
une belle créole se repose et sommeille,
pendant que la servante dans l'air agite
un éventail de plumes.
sur le hamac glissent les ombres tremblantes
des hauts bambous;
et la créole dort, tout doucement bercée,
les bras pendant du filet immaculé
devêtus et doux.
dans le hamac, accroché aux branches surélevées,
elle soupire et sourit
fille languide, entourée de fleurs;
en criant et sautant sur le tapis de couleurs
un poilu ouistiti.
dans le hamac, parfois, la belle s'agite,
peut-être qu'en murmurant
en rêve les poésies soudaines, nostalgiques,
qu'un colon triste dans les nuits magiques
chantonne en pleurant.
le hamac à nouveau dans l'air vacille,
et la belle dort en rêvant!
au loin dans les bois sombres, serrés,
des nègres captifs les chants blessés
dans l'air en sanglotant.
dans le hamac parfumé... silence! laissez-la
dormir tranquillement!...
esclave, balance son filet retenu;
métisse, ton éventail de plumes salue
tout doucement, tout doucement…
que le vent passe tranquille et discret,
dans les feuilles de l'inga;
que les oiseaux noient leur chant assombri;
que les roues du moulin ne fassent pas de bruit,
car elle dort la sinhá!","Six.
sur le réseau, qu'un noir blanc balaise.
Quel chant des espouseurs.
Une autre forme, une autre forme, une autre forme, une autre forme.
Alors que la mucame dans l'eau, je crois que la mucame dans l'eau.
Une série de plumes.
Dans le réseau, les traces d'ombre s'écoulent.
des bambous.
Je me souvient de mon-cœur, de mon-cœur, de mon-cœur.
Je ne sais pas, je ne sais pas, je ne sais pas.
Hommes et Nus.
sur le réseau, sur le réseau, sur le réseau.
Sous-direction et smiles.
Le ruisseau près des fleurs.
Il fait des coups dans les corneaux.
Je suis ravie.
Dans le réseau, on occasion, la belle s'agit.
Peut-être en murmurant.
Dans les rêves, on trouve des cadences, des saudos.
He colonise tristement sur les grandes nuits.
Il s'écoule en criant.
Le réseau dans les eaux de la nouvelle vague.
C'est le beau rêve.
Dans la forêt, dans la forêt, dans la forêt.
De jeunes blacks, les chants mutilés.
Ils s'écoulent.
dans le fil... silence!
Relâchement...
Je suis enclave, j'ai balayé le réseau.
Métis, c'est le fil de l'oeil.
Manso, manso...
Le vent passe tranquillement.
Dans les feuilles de l'Inga.
Les oiseaux qui ont leur sens.
Les wheels de génie ne font pas de bruit.
qu'ils dorm!",pt_XX,fr_XX
"cantigas das mães
(para minha mãe)
fruto quando amadurece
cai das árvores no chão,
e filho depois que cresce
não é mais da gente, não.
eu tive cinco filhinhos
e hoje sozinha estou.
não foi a morte, não foi,
oi!
foi a vida que roubou.
tão lindos, tão pequeninos,
como cresceram depressa,
antes ficassem meninos
os filhos do sangue meu,
que meu ventre concebeu,
que meu leite alimentou.
não foi a morte, não foi,
oi!
foi a vida que roubou.
muitas vidas a mãe vive.
os cinco filhos que tive
por cinco multiplicaram
minha dor, minha alegria.
viver de novo eu queria
pois já hoje mãe não sou.
não foi a morte, não foi,
oi!
foi a vida que roubou.
foram viver seus destinos,
sempre, sempre foi assim.
filhos juntinhos de mim,
berço, riso, coisas puras,
briga, estudos, travessuras,
tudo isso já passou.
não foi a morte, não foi,
oi!
foi a vida que roubou.","chansons des mamans
(pour ma mère)
le fruit à maturité
tombe des arbres sur le sol,
et le fils après avoir grandi
ne nous appartient pas, non plus.
j'ai eu cinq enfants petits
et aujourd'hui seule je suis.
ce n'est pas la mort, mais non,
oh!
c'est la vie qui me les a volés.
si mignons, si petits,
comme ils ont vite grandi,
mieux aurait été qu'ils restent bébés
les enfants de mon sang,
que mon ventre a conçus,
que mon lait a nourris.
ce n'est pas la mort, mais non,
oh!
c'est la vie qui me les a volés.
une mère vit de nombreuses vies.
les cinq enfants que j'ai eus
ont par cinq multiplié
mes douleurs, mes joies.
je voudrais revivre ma vie
car aujourd'hui mère je ne suis.
ce n'est pas la mort, mais non,
oh!
c'est la vie qui me les a volés.
ils sont partis vivre leur destin,
cela a toujous été ainsi.
mes enfants contre moi serrés,
berceau, rires, choses pures,
disputes, études, pitreries,
tout cela est déjà du passé.
ce n'est pas la mort, mais non,
oh!
c'est la vie qui me les a volés.","Les filles de la maison.
Pour ma mère.
Commercialisation.
Il y a peu, il y a peu, il y a peu.
Et son, après avoir grandiose...
Il n'y a plus de gens, non.
J'ai eu cinq fils.
et je suis seule aujourd'hui.
Ce n'est pas la mort. Ce n'est pas la mort.
Oui!
c'est la vie qu'il a perdue.
C'est ce qu'il faut faire.
Comme ils ont grandiose, ils ont grandiose.
Ils étaient des enfants.
Les enfants de mon sang.
C'est ce que mon sein a conçu, c'est ce que mon coeur a conçu.
que mon lait nourrissait.
Ce n'est pas la mort. Ce n'est pas la mort.
Oui!
c'est la vie qu'il a perdue.
Une vie de mère.
Les cinq enfants que j'ai eu, j'ai eu des enfants que j'ai eu.
Par cinq, ils multiplient.
Mon pain, mon joy.
Je voulais vivre de nouveau.
Je ne suis pas une mère aujourd'hui.
Ce n'est pas la mort. Ce n'est pas la mort.
Oui!
c'est la vie qu'il a perdue.
Ils ont vécu leurs destinies.
toujours, toujours, toujours.
J'ai mes enfants.
Le chant, le rire, les choses pures.
Lessons tirées de l'expérience.
C'est déjà vu.
Ce n'est pas la mort. Ce n'est pas la mort.
Oui!
c'est la vie qu'il a perdue.",pt_XX,fr_XX
"cantiga partindo-se
senhora, partem tão tristes
meus olhos por vós, meu bem,
que nunca tão tristes vistes
outros nenhuns por ninguém.
tão tristes, tão saudosos,
tão doentes da partida,
tão cansados, tão chorosos,
da morte mais desejosos
cem mil vezes que da vida.
partem tão tristes os tristes,
tão fora d' esperar bem,
que nunca tão tristes vistes
outros nenhuns por ninguém","chanson du départ
ma dame, ils partent si tristes.
mes yeux pour toi, mon bien,
que tu n’as jamais vu d’aussi tristes
d’autres yeux pour aucun.
si tristes, si nostalgiques,
si malades du départ,
tellement fatigués, tellement en larmes,
de la mort si désireux
cent mille fois plus que de la vie.
ils partent si tristes les tristes,
si las d'attendre tant,
que tu n’as jamais vu d’aussi tristes
d’autres yeux pour aucun.","Il y a lieu d'être.
Madame, vous partez si tristement.
Mon regard pour vous. Mon bien.
que vous n'avez jamais vu si tristes.
Les autres n'ont rien à voir.
So sad, so happy.
So douloureux de départ.
C'est ce qu'il faut faire.
Dessieux de mort.
100,000 times plus que la vie.
Les tristes quittent.
C'est un grand espoir.
que vous n'avez jamais vu si tristes.
Les autres n'ont rien à voir.",pt_XX,fr_XX
"o drama do mar,
o desassossego do mar,
sempre
sempre
dentro de nós!
o mar!
cercando
prendendo as nossa ilhas!
desgastando as rochas das nossas ilhas!
deixando o esmalte do seu salitre nas faces dos pesccadores,
roncando nas areias das nossas praias,
batendo a sua voz de encontro aos montes,
baloiçando os barquinhos de pau que vão por estas costas…
o mar!
pondo rezas nos lábios,
deixando nos olhos dos que ficaram
a nostalgia resignada de países distantes
que chegam até nós nas estampas das ilustrações
nas fitas de cinema
e nesse ar de outros climas que trazem os passageiros
quando desembarcam para ver a pobreza da terra!
o mar!
a esperança na carta de longe
que talvez não chegue mais!
o mar!
saudades dos velhos marinheiros contando histórias de tempos passados,
histórias da baleia que uma vez virou a canoa…
de bebedeiras, de rixas, de mulheres, nos portos estrangeiros…
o mar! dentro de nós todos,
no canto da morna,
no corpo das raparigas morenas,
nas coxas ágeis das pretas,
no desejo da viagem que fica em sonhos de muita gente!
este convite de toda a hora
que o mar nos faz para a evasão!
este desespero de querer partir
e ter que ficar!","le drame de la mer,
l’inquiétude de la mer,
toujours
toujours
en nous!
la mer!
qui encercle
qui emprisonne nos îles!
qui ronge les rochers de nos îles!
qui laisse l'émail de son salpêtre sur le visage des pêcheurs,
qui ronfle sur le sable de nos plages
qui frappe de sa voix contre les collines,
qui balance les bateaux en bois qui vont sur ces rivages ...
la mer!
qui met des prières sur les lèvres,
qui laisse dans les yeux de ceux qui sont restés
la nostalgie résignée de pays lointains
qui arrivent jusqu’à nous dans les empreintes des illustrations
dans les bandes de films
et dans cet air d'autres climats qu’arborent les passagers
lorsqu’ils débarquent pour voir la pauvreté du pays!
la mer!
l’espoir dans la lettre de loin
qui peut-être n’arrivera plus!
la mer!
nostalgie des vieux marins qui racontent des histoires d'autrefois,
histoires de la baleine qui a renversé le canot ...
des débauches, des bagarres, des femmes, dans les ports étrangers ...
la mer! en chacun de nous,
dans le chant de la morna,
dans le corps des filles brunes,
dans les cuisses agiles des femmes noires,
dans le désir du voyage qui reste dans les rêves de beaucoup de gens!
cette invitation de tous les moments
que la mer nous fait vers l’évasion!
ce désespoir de vouloir partir
alors qu’on ne peut que rester!","Le drama de la mer.
Le dégagement de la mer.
toujours.
toujours.
Dans nous!
La mer!
Il s'agit d'une affaire.
Il s'agissait d'un incendier de nos îles.
En déversant les roches de nos îles!
Les gens d'affaires, les gens d'affaires.
Dans la mer, dans la mer, dans la mer.
Dans les montagnes, c'est-à-dire dans les montagnes.
balayage, balayage, balayage, balayage...
La mer!
J'ai eu des voeux dans les bras.
Les spectateurs d'aujourd'hui ont pu y voir.
La nostalgia pour des pays éloignés.
Ce sont-de-mains dans les illustrations.
Dans le film.
Dans l'air d'autres climats qui amènent les passagers
quand ils embarquent pour voir la pauvreté de la terre!
La mer!
L'espoir est de long, ce n'est pas.
Il n'y a peut-être plus.
La mer!
Saluts aux anciens marins qui racontent des histoires d'époque.
des histoires de la baleine qui a vire la canoe...
de boissons, de risses, de femmes, dans les ports étrangers...
La mer, dans nous, dans nous.
La morne, c'est-à-dire.
Dans le corps des jeunes morts.
Dans l'oeil des prétes, c'est-à-dire dans l'oeil des prétes.
Le désir de voyage qui se fait dans les rêves de beaucoup de gens.
C'est ce qu'il faut pourer.
Ce que le mer fait pour l'évasion.
C'est ce que j'ai voulu dire.
Il y a lieu!",pt_XX,fr_XX
"no teu poema
existe um verso em branco e sem medida,
um corpo que respira, um céu aberto,
janela debruçada para a vida.
no teu poema existe a dor calada lá no fundo,
o passo da coragem em casa escura
e, aberta, uma varanda para o mundo.
existe a noite,
o riso e a voz refeita à luz do dia,
a festa da senhora da agonia
e o cansaço
do corpo que adormece em cama fria.
existe um rio,
a sina de quem nasce fraco ou forte,
o risco, a raiva e a luta de quem cai
ou que resiste,
que vence ou adormece antes da morte.
no teu poema
existe o grito e o eco da metralha,
a dor que sei de cor mas não recito
e os sonhos inquietos de quem falha.
no teu poema
existe um cantochão alentejano,
a rua e o pregão de uma varina
e um barco assoprado a todo o pano.
existe um rio
a sina de quem nasce fraco ou forte,
o risco, a raiva e a luta de quem cai
ou que resiste,
que vence ou adormece antes da morte.
existe um rio
o canto em vozes juntas, vozes certas
canção de uma só letra
e um só destino a embarcar
no cais da nova nau das descobertas
no teu poema
existe a esperança acesa atrás do muro,
existe tudo o mais que ainda escapa
e um verso em branco à espera de futuro.","dans ton poème
il y a un vers en blanc et sans mesure,
un corps qui respire, un ciel ouvert,
une fenêtre qui se penche vers la vie.
dans ton poème, il y a la douleur silencieuse en arrière-plan,
le pas du courage dans la maison sombre
et un balcon ouvert sur le monde.
il y a la nuit
le rire et la voix refaite à la lumière du jour,
la fête de notre dame de l'agonie
et la fatigue
du corps qui s'endort sur un lit froid.
il y a une rivière,
la destinée d'être né faible ou fort,
le risque, la colère et la lutte de celui qui tombe
ou qui résiste,
qui gagne ou qui s'endort avant la mort.
dans ton poème
il y a le cri et l'écho de la mitraille,
la douleur que je connais par coeur mais ne récite
et les rêves inquiets des recalés.
dans ton poème
il y a un chant de l'alentejo,
la rue et la criée d’une vendeuse
et voilier soufflé par le vent.
il y a une rivière
la destinée d'être né faible ou fort,
le risque, la colère et la lutte de celui qui tombe
ou qui résiste,
qui gagne ou qui s'endort avant la mort.
il y a une rivière
le chant des voix à l'unisson, des voix justes
une chanson de parole unique
et d'un seul destin à embarquer
sur le quai d'un nouveau navire des découverte
dans ton poème
il y a de l'espoir attisé derrière le mur,
il y a encore tout ce qui s’échappe
et un vers en blanc qui attend le futur.","Dans votre livre.
Il s'agit d'un verso blanc et sans mesure.
Un corps qui respirait, un ciel ouvert.
Une fenêtre sur la vie.
Dans votre poem, il y a pain caché au fond.
Le courage à la maison.
C'est une porte ouverte au monde.
Il existe à la nuit.
La laughte et la voix reflètent la lumière du jour.
La vie de la femme agonienne.
L'épuisement, c'est l'épuisement.
du corps qui tombe dans le lit.
Il y a river.
C'est le signe de la faiblesse ou de la force.
Le risque, la colère et la lutte de ceux qui tombent.
ou qu'il résiste.
qui gagne ou quitte avant la mort.
Dans votre livre.
Il y a cri et l'écoulement du métro.
La douleur que je connais, mais que je ne reçois pas.
et les rêves incontrôlés.
Dans votre livre.
Il y a tout canton.
La rue et le prégé d'une petite fille.
et un bateau à la carte.
Il y a river.
C'est le signe de la faiblesse ou de la force.
Le risque, la colère et la lutte de ceux qui tombent.
ou qu'il résiste.
qui gagne ou quitte avant la mort.
Il y a river.
Le chant dans les voix, les voix justes.
Une chanson d'une lettre.
Un seul destiné.
Au revoir pour les découvertes.
Dans votre livre.
Il y a de l'espoir, je crois, derrière le mur.
Il y a tout.
et un verso blanc à l'avenir.",pt_XX,fr_XX
"vem por aqui — dizem-me alguns com os olhos doces
estendendo-me os braços, e seguros
de que seria bom que eu os ouvisse
quando me dizem: vem por aqui!
eu olho-os com olhos lassos,
(há, nos olhos meus, ironias e cansaços)
e cruzo os braços,
e nunca vou por ali...
a minha glória é esta:
criar desumanidades!
não acompanhar ninguém.
— que eu vivo com o mesmo sem-vontade
com que rasguei o ventre à minha mãe
não, não vou por aí! só vou por onde
me levam meus próprios passos...
se ao que busco saber nenhum de vós responde
por que me repetis: vem por aqui!?
prefiro escorregar nos becos lamacentos,
redemoinhar aos ventos,
como farrapos, arrastar os pés sangrentos,
a ir por aí...
se vim ao mundo, foi
só para desflorar florestas virgens,
e desenhar meus próprios pés na areia inexplorada!
o mais que faço não vale nada.
como, pois, sereis vós
que me dareis impulsos, ferramentas e coragem
para eu derrubar os meus obstáculos?...
corre, nas vossas veias, sangue velho dos avós,
e vós amais o que é fácil!
eu amo o longe e a miragem,
amo os abismos, as torrentes, os desertos...
ide! tendes estradas,
tendes jardins, tendes canteiros,
tendes pátria, tendes tetos,
e tendes regras, e tratados, e filósofos, e sábios...
eu tenho a minha loucura !
levanto-a, como um facho, a arder na noite escura,
e sinto espuma, e sangue, e cânticos nos lábios...
deus e o diabo é que guiam, mais ninguém!
todos tiveram pai, todos tiveram mãe;
mas eu, que nunca principio nem acabo,
nasci do amor que há entre deus e o diabo.
ah, que ninguém me dê piedosas intenções,
ninguém me peça definições!
ninguém me diga: vem por aqui!
a minha vida é um vendaval que se soltou,
é uma onda que se alevantou,
é um átomo a mais que se animou...
não sei por onde vou,
não sei para onde vou
sei que não vou por aí!","viens par ici - me disent certains avec des yeux doux,
me tendant les bras, et en étant surs
de que ça serait bien si je les entendais
quand ils me disent: viens par ici!
je les regarde avec des yeux blasés,
(il y a dans mes yeux l'ironie et la fatigue)
et je croise mes bras,
et je n'irai jamais par lá ...
ma gloire est celle-là:
créer l’inhumanité!
ne suivre personne.
- car le manque d’entrain avec laquelle je vis
est le même que celui avec lequel j’ai déchiré le ventre de ma mère.
non, je n'irai pas par là! je vais juste par où
m’emmènent mes propres pas...
si aucun de vous ne répond à ce que je prétends savoir,
pourquoi me répétez-vous : « viens par ici » ?
je préfère glisser dans les ruelles boueuses,
tourbillonner au gré des vents,
comme des lambeaux, traîner les pieds sanglants,
plutôt que d’aller par là...
si je suis venu au monde, c’était
seulement pour déflorer les forêts vierges,
et dessiner mes propres pieds dans le sable inexploré !
tout ce que je peux faire d’autre ne vaut rien.
comment alors serez-vous
ceux qui me donnent les haches, les outils, et le courage
pour que je renverse mes obstacles ?...
il coule, dans vos veines, le sang usé de vos aieux,
et vous aimez ce qui est facile !
moi j’aime le lointain et l’illusion,
j’aime les abîmes, les torrents, les déserts...
partez! vous avez les routes,
vous avez les jardins, vous avez les parterres,
vous avez les patries, avous avec les toits,
et avez des règles, des traités, des philosophes et des savants.
moi j’ai ma folie!
je la soulève, tel un flambeau, qui brûle dans la nuit obscure,
et je sens l’écume, le sang, et des chansons sur mes lèvres...
c’est dieu et le diable qui me guident, personne d’autre.
tous ont eu un père, tous ont eu une mère;
mais moi, qui ne jamais commence ni termine,
je suis né de l’amour qui existe entre dieu et le diable.
oh, que personne ne me donne de pieuses intentions
que personne ne me demande des définitions!
que personne ne me dise: viens par ici!
ma vie est un ouragan qui s’est déchaîné.
c’est une vague qui s’est soulevée.
c’est un atome en plus qui s’est activé…
je ne sais par où je vais aller,
je ne sais vers où je vais aller,
- je sais que je n'irai pas par là.","Il y a lieu.
J'ai fait preuve d'une bonneté et de bonneté.
qu'il serait bon de les entendre.
Quand ils me disent, c'est là!
J'ai mes yeux.
C'est ironique et exhaustif dans mon esprit.
Je crois les bras.
et je ne vais jamais...
Ma gloire est la suivante.
Développement!
Il n'y a personne à suivre.
C'est ce que j'ai vécu avec le même superviseur.
J'ai fait de mess avec ma mère.
Non, je ne vais pas. Je ne vais pas.
Je prends mes propres mesures...
Si ce que je veux savoir, aucun d'entre vous répondra.
Why me répéter, c'est là!
Je préfère courir dans les barreaux.
Remunérer aux vents.
Commerçants, commerçants, commerçants.
en passant...
Si j'ai été dans le monde, c'est...
C'est ce qu'il faut, c'est ce qu'il faut, c'est ce qu'il faut.
et dessin mes propres pieds dans l'océan!
Tout ce que je fais n'est rien.
Comme je le sais, c'est le cas de vos enfants.
Vous me donnez des impulses, des outils et des courages.
pour que je puisse briber mes obstacles?
Dans vos veins, le sang des anciens.
Et pour vous, c'est facile.
J'aime le long et le miroir.
J'aime les abismoirs, les torrents, les déserts...
On marche.
Vous avez des jardins, vous avez des cantins.
Tent de maison. Tent de maison.
et vous avez des règles et des traités et des philosophes et des sages...
Je me suis fou!
Il lève, comme une couche, à l'ombre, à la nuit.
et je sens la peau, et le sang, et les symptômes de la bouche...
Dieu et Dieu guident, non plus!
Tous les enfants ont un père. Tous les enfants ont une mère.
Mais je ne suis jamais arrivé, je ne suis jamais arrivé.
Je suis née de l'amour entre Dieu et Dieu.
Ah, je n'ai pas de mal intentions.
Je n'ai pas de définitions!
Person ne me dit, """" C'est là!
Ma vie est un couchoir quitte.
Il s'agit d'une onde qui va de l'avant.
Il s'agit d'un atome qui aspire...
Je ne sais pas où je suis.
Je ne sais pas où je vais.
Je sais que je ne vais pas!",pt_XX,fr_XX
"pétalas de rosas
tombam lentamente, silenciosas…
e devagar
vem entrando
a farândola rítmica
e silente
dos góticos bailados do luar!...
sobre as dobras macias
e assediantes
da seda do meu leito desmanchado,
esguias sombras
adelgaçando afagos,
poisam no meu peito desvestido…
e a boca hipnótica e algente
do meu luarento amante,
vai esculpindo o meu corpo
pálido e vencido!...
no espaço azul e vago,
esvoaça subtilmente
a cálida lembrança
da tua voz!
busco a verdade viva do teu beijo
e encontro apenas
esta estranha heresia,
crispando o alvo recorte
do meu corpo magoado!...
estilhaçam-se, vibrando
numa ânsia doentia,
os meus nervos nostálgicos,
irreverentes
empalidecendo
em dolências inocentes
o rubor do meu desejo
insaciado…
as rosas vão tombando lentamente,
devagar,
sobre a carícia dormente
e embruxada…
dos espásmicos beijos do luar…
oiço a tua voz
em toda a parte!
e perco-me dentro dos meus próprios braços,
tumultuosos e exigentes,
a procurar-te!","des pétales de rose
tombent lentement, en silence ...
et tout doucement
voici qui arrive
la farandole rythmique
et silencieuse
des danses gothiques du clair de lune! ...
sur les plis doux
et harceleurs
de la soie de mon lit défait,
des ombres élancées
affinent les étreintes,
et se posent sur ma poitrine devêtue ...
et la bouche hypnotique et glacée
de mon amant du clair de lune,
sculpte mon corps
pâle et vaincu! ...
dans l'espace bleu et vague,
vole subtilement
la mémoire chaude
de ta voix!
je cherche la vérité vivante de ton baiser
et je ne trouve
que cette étrange hérésie,
qui impatiente le contour laiteux
de mon corps blessé! ...
en frémissant d'inquiétude malsaine
mes nerfs nostalgiques se brisent en éclats,
irrévérents
et estompent
avec d'innocentes indolences
la rougeur de mon désir
inassouvi...
les roses tombent lentement,
tout doucement,
sur la caresse assoupie
et envoûtée ...
par les baisers spasmodiques du clair de lune…
j'entends ta voix
partout!
et je me perds dans mes propres bras,
tumultueux et exigeants,
en te cherchant!","Desjardins.
Silent, silent...
Less demains.
Il s'agit d'un événement qui s'est déroulé à l'intérieur de l'hôtel.
En faisant preuve de rigueur.
Silent.
des gothiques dançants de l'extérieur...
Pardonezezezezezezezezezezezezezezezezezezezezezezezezezezezezezezezezezezezezezezezezezezezezezezezezezezezezezezezezezezezezezzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz
Il y a lieu d'admettre.
du tissue de la litière quitte.
Il y a des shadows.
Il y a lieu de fairer preuve d'honnêteté.
c'est-à-dire dans mon chest...
Il faut qu'il y ait un sensé et qu'il y ait un ton.
de mon amour, de mon amour.
Je vais sculpter mon corpse.
Palido et victorié...
Dans l'espace, dans l'espace, dans l'espace.
Il s'agit d'un organisme qui s'efforce d'assurer le bien-être de ses membres.
La mémoire vive.
de votre voix!
Je cherche la vérité sur votre visage.
Je n'ai rien à voir.
C'est ce qu'il faut faire, c'est ce qu'il faut faire.
C'est ce qu'il faut.
de mon corps blessé...
Ils s'écoulent, ils s'écoulent.
C'est là, c'est là.
Je ne sais pas, je ne sais pas.
Il s'agit d'un organisme non gouvernemental.
Il y a lieu d'adopter.
Il y a d'innocuité.
Le bruit de mon désir.
insatisfait...
Les roses tombent lentement.
Less.
Parmi les autres, c'est-à-dire les autres.
et brouillé...
des cosmiques de l'extérieur...
J'écoute votre voix.
Tout le monde!
Je suis en train, et je suis en train.
Il y a lieu d'être.
En quête!",pt_XX,fr_XX
"volúpia
era já tarde e tu continuavas
entre os meus braços trémulos, cansados...
e eu, sonolenta, já de olhos fechados,
bebia ainda os beijos que me davas!
passaram horas!.. nossas bocas flavas,
muito unidas, em haustos repousados,
queimavam os meus sonhos macerados,
como rescaldos de candentes lavas.
veio a manhã e o sol, feroz, risonho,
entrou na minha alcova adormecida,
quebrando o lírio roxo do meu sonho...
mas deslumbrou-se... e em rúbidos adejos
ajoelhou-se... e numa luz vencida,
sorveu... sorveu o mel dos nossos beijos!","volupté
il était tard et tu étais encore
entre mes bras tremblants et fatigués ...
et moi, somnolente, les yeux déjà fermés,
je buvais encore les baisers que tu me donnais!
les heures ont passé! nos bouches pâles,
très unies, en goulées détendues,
embrasaient mes rêves macérés,
comme des lendemains de laves brûlantes.
le matin s’est levé, et le soleil, féroce, réjoui,
entra dans mon alcôve endormie,
brisant le lis pourpre de mon rêve ...
puis il s’émerveilla ... et en envols cramoisis,
il s'agenouilla ... et sous la lumière vaincue,
il savoura ... savoura le miel de nos baisers!","Voluptue.
Il était trop tard.
entre les bras tremblants, fatigués...
J'ai déjà vu, et je suis sommeillé.
J'avais encore les biscuits que vous m'avez donnés!
Il y a des heures, nos flaves.
Il y a lieu d'encourager les gens d'être.
jeterais les rêves cachés.
Comme les réfrigérants de lave-vaise.
Le matin, le soleil, le soleil, le soleil.
Il y a lieu d'être.
brûlant le litière de mon rêve...
But it s'est avéré...
Il y a eu, il y a eu.
Il y a eu... Il y a eu de la crème brûlée!",pt_XX,fr_XX
"mais beijos
devagar…
outro beijo… ou ainda…
o teu olhar, misterioso e lento,
veio desgrenhar
a cálida tempestade
que me desvaira o pensamento!
mais beijos!…
deixa que eu, endoidecida,
incendeie a tua boca
e domine a tua vida!
sim, amor..
deixa que se alongue mais
este momento breve!…
— que o meu desejo subindo
solte a rubra asa
e nos leve!","encore des baisers
lentement ...
un autre baiser ... ou encore...
ton regard, mystérieux et lent,
est venu désordonner
la tempête ardente
qui affole ma pensée!
encore des baisers! ...
laisse moi, abasourdie,
incendier ta bouche
et commander ta vie!
oui, mon amour…
laisse-le encore se prolonger
ce bref moment!...
- que mon désir grandissant
déploie son aile vermeil
en nous emportant!","Plus de biscuits.
lentement...
another kiss... ou encore...
C'est ce que j'ai vu, c'est ce que j'ai vu.
Il s'agissait d'un petit-déjeuner.
La tempête chaude.
que je ne pense pas!
Des boissons...
C'est le cas, c'est le cas.
C'est le cas échéant.
Je vous donne la vie!
Oui, oui, oui, oui.
Je ne sais pas.
Ce petit moment...
J'ai l'honneur de vous présenter aujourd'hui.
C'est le cas échéant.
Il y a lieu.",pt_XX,fr_XX
