original_poem,translated_poem,translated_by_TA,src_lang,tgt_lang
"oh, sweet fancy! let her loose;
every thing is spoilt by use:
where's the cheek that doth not fade,
too much gaz'd at? where's the maid
whose lip mature is ever new?
where's the eye, however blue,
doth not weary? where's the face
one would meet in every place?
where's the voice, however soft,
one would hear so very oft?
at a touch sweet pleasure melteth
like to bubbles when rain pelteth.
let, then, winged fancy find
thee a mistress to thy mind:
dulcet-ey'd as ceres' daughter,
ere the god of torment taught her
how to frown and how to chide;
with a waist and with a side
white as hebe's, when her zone
slipt its golden clasp, and down
fell her kirtle to her feet,
while she held the goblet sweet
and jove grew languid.—break the mesh
of the fancy's silken leash;
quickly break her prison-string
and such joys as these she'll bring.—
let the winged fancy roam,
pleasure never is at home.","o charmante fantaisie! mets-la en liberté:
toutes choses sont gâtées par l'usage!
où est la joie qui ne se fane pas
d'être trop regardée? où est la vierge
dont la lèvre mûre est toujours fraîche?
où sont les yeux, cependant bleus,
qui ne se ternissent pas? où est la figure
qu'on voudrait rencontrer partout?
où est la voix, quoique harmonieuse,
qu'on voudrait entendre très souvent?
au plus doux contact le plaisir s'évapore,
telles les bulles d'air assaillies par la pluie.
donc, que la fantaisie ailée
soit reconnue par toi comme maîtresse de ton esprit
les yeux riants comme ceux de la fille de cérès
avant que le dieu du tourment ne lui enseignât
a froncer les sourcils et à gronder;
la taille et les flancs
blancs comme ceux d'hébé, lorsque de sa ceinture
glissa son agrafe d'or, et que sur le sol
tomba sa jupe à ses pieds
pendant qu'elle tendait le gobelet d'ambroisie
et que jupiter s'alanguissait.—romps les mailles
des liens de soie qui retiennent la fantaisie;
hâte-toi de rompre la corde qui la lie,
et elle te rapportera des joies semblables à celle-ci.
que la fantaisie ailée puisse vagabonder,
le plaisir n'est jamais au logis.","oh, sweet fancy! laisse-la se débarrasser;
Tout est endommagé par l'utilisation :
où est la cheek qui ne s'évanouie pas,
trop de regards? où est la maire?
dont le ton adulte est toujours nouveau?
Où est l'œil, aussi bleu qu'il soit,
Est-ce qu'il n'est pas fatigué?
Une personne se réunirait partout?
où est la voix, quelle que soit sa douceur,
qu'on entendait si souvent?
à un toucher douceur de plaisir fondue
comme les boucles quand la pluie s'écoule.
laissez-moi alors trouver des fantaisies étouffées
tu es une amante de ton esprit :
sweet-ey'd comme fille de ceres,
avant que le Dieu du torment ne l'ait apprise
comment se frouvoir et comment s'écouler;
avec une taille et un côté
blanches comme celles de Hebe, alors que sa zone
Il a glissé son clapet d'or et descendu.
elle a fallu son kirtle aux pieds,
alors qu'elle a gardé la bière douce
et Jove est devenu languïde.
du fil de soie de fantaisie;
brûler rapidement sa corde de prison
et des plaisirs comme ceux qu'elle apportera.
Laissez le fantaisie des ailes s'écouler,
Le plaisir n'est jamais à la maison.",en_XX,fr_XX
"upon a sabbath-day it fell;
twice hoy was the sabbath-bell,
that call'd the folk to evening prayer;
the city streets were clean and fair
from wholesome drench of april rains;
and, on the western window panes,
the chilly sunset faintly told
o unmatur'd green vallies cold,
of the green thorny bloomless hedge,
of rivers new with spring-tide sedge,
of primroses by shelter'd rills,
and daisies on the aguish hills.
twice holy was the sabbath-bell:
the silent streets were crowded well
with staid an pious companies,
warm from their fire-side orat'ries;
and moving, with demurest air,
to even-song, and vesper prayer.
each arched porch, and entry low,
was fill'd with patient fold and slow,
with whispers hush, and shuffling feet,
while play'd the organ loud and sweet.","cela tomba un jour de sabbath;
deux fois sainte était la cloche du sabbath
qui appelait les fidèles à la prière du soir;
les rues de la ville étaient propres et nettes
purgées par les saines averses d'avril;
et sur les vitres des croisées, à l'occident,
le frileux coucher de soleil parlait tout bas
des froides vallées d'une verdure sans maturité,
des haies d'épines vertes sans fleurs,
des rivières récemment formées avec leurs joncs printaniers,
des primevères aux berges des ruisselets ombragés,
et des pâquerettes sur les frissonnantes collines.
deux fois sainte était la cloche du sabbath:
les silencieuses rues étaient encombrées
de groupes graves et pieux, encore
imprégnés de la chaleur de leurs oratoires;
ils se dirigeaient de l'air le plus réservé
vers les chants du soir et la prière de vêpres.
chaque porche cintré, chaque porte basse
etait plein d'une lente et patiente foule,
chuchotant à mi-voix, traînant les pieds,
tandis que résonnait l'orgue bruyant et doux.","Un jour de sabbat, il est tombé.
Deux fois aujourd'hui était le bruit du sabbat,
qui appelait le peuple à la prière du soir;
Les rues de la ville étaient propres et équitables
de l'eau douce des pluies d'avril;
et sur les panneaux de fenêtres de l'Ouest,
le coucher de soleil froid dit faussement
o des robinets verts non maturés froids,
de l'écorce verte, douloureuse et sans fleurs,
de cours d'eau neufs avec sable d'eau de printemps,
d'épinettes par les ruisseaux de refuge,
et des daisies sur les collines d'Aguish.
Deuxièmement, l'appel du Sabbat était saint.
Les rues silencieuses étaient bien remplies
avec des compagnies pieuses,
chauds de leurs orat'ries à côté du feu;
et se déplacent, avec l'air le plus foncé,
à chanter l'égalité et à prier le soir.
Chaque veranda archée, et l'entrée basse,
a été remplie de patiente plie et lente,
avec des murmurs et des pieds qui s'écoulent,
alors qu'il jouait l'orgue fortement et doucement.",en_XX,fr_XX
"the bells had ceas'd, the prayers begun,
and bertha had not yet half done
a curious volume, patch'd and torn,
that all day long, from earliest morn,
had taken captive her two eyes,
among its golden broideries;
perplex'd her with a thousand things, -
the stars of heaven, and angels' wings,
martyrs in a fiery blaze,
azure saints in silver rays,
moses' breastplate, and the seven
candlesticks john saw in heaven,
the winged lion of saint mark,
and the covenantal ark,
with its many mysteries,
cherubim and golden mice.","les cloches avaient cessé, les prières commençaient,
et bertha n'avait pas même lu la moitié
d'un curieux volume rapiécé et déchiré,
qui, tout le long du jour, depuis la première heure,
avait retenu captifs ses deux yeux,
au milieu de ses broderies d'or.
une multitude de choses l'avaient rendue perplexe:—
les étoiles du ciel, les ailes des anges,
les martyrs dans des torrents de flammes,
les saints azurés et les rayons argentés,
les tables sur la poitrine de moïse, et les sept
candélabres que jean vit dans le ciel,
le lion ailé de saint-marc,
et l'arche d'alliance,
avec ses nombreux mystères,
le chérubin et la souris d'or.","L'horloge a cessé, les prières ont commencé,
et Bertha n'avait pas encore fait la moitié
un volume curieux, endommagé et déchiré,
que tout le jour, depuis le matin le plus tôt,
a capturé ses deux yeux,
Parmi ses brouillards d'or,
Elle a été perplexe par mille choses, -
Les étoiles du ciel et les ailes des anges,
des martyrs dans une flamme de feu,
Des saints azure dans des rayons d'argent,
La plaque de la mousse et les sept
des bâtonnets que John a vu dans le ciel,
Le lion à ailes de marque sainte,
et l'Arc du Pacte,
avec ses nombreux mystères,
Cherubim et souris d'or.",en_XX,fr_XX
"bertha was a maiden fair,
dwelling in the old minster-square,
from her fire-side she could see,
sidelong, its rich antiquity,
far as the bishop's garden-wall;
where sycamores and elm-trees tall,
full-leav'd, the forest had outstript,
by no sharp north-wind ever nipt,
so shelter'd by the mighty pile.
bertha arose, and read awhile,
with forehead 'gainst the window-pane.
again she try'd, and then again,
until the dusk eve left her dark
upon the legend of st. mark.
from plaited lawn-frill, fine and thin,
she lifted up her soft warm chin,
with aching neck and swimming eyes,
and daz'd with saintly imageries.","bertha était une gracieuse fille
habitant sur la place de la vieille cathédrale;
du coin de son âtre elle pouvait voir,
de profil, sa vénérable splendeur,
aussi bien que les murs de l'archevêché;
où les sycomores et les ormes élevés
couverts de feuilles, dépouilles des forêts,
n'étaient jamais glacés par le vent froid du nord,
etant abrités par cette masse imposante.
bertha se leva, et lut un instant,
la tête appuyée contre la vitre de la fenêtre.
elle fit un nouvel effort, puis un autre encore
jusqu'à ce que le crépuscule jetât son obscurité
sur la légende de saint-marc.
hors de sa colerette de linon, plissée, délicate et légère,
elle souleva son menton doux et chaud,
le cou endolori, les yeux noyés,
eblouie par les saintes images.","Bertha était une jeune foire,
d'habitation dans l'ancienne place du ministre,
à partir du côté du feu qu'elle pouvait voir,
à côté, sa riche antiquité,
jusqu'au mur du jardin de l'évêque;
où les sycamores et les alm-trees sont élevées,
en pleine liberté, la forêt s'était dépassée,
par le vent du nord qui n'est jamais coupé,
alors qu'ils se trouvaient à l'abri de la grande pile.
Bertha se dresse et lit un moment,
avec l'avant-tête à la fenêtre-pane.
Une fois de plus, elle a essayé, puis de nouveau,
jusqu'à ce que la veille de l'aube ait laissé son ombre
sur la légende de st. mark.
d'un gazon blanc, fine et mince,
Elle a soulevé son chin doux et chaud,
avec un cou douloureux et des yeux battants,
et daz'd avec des images saintly.",en_XX,fr_XX
"all was gloom, and silent all,
save now and then the still foot-fall
of one returning homewards late,
past the echoing minster-gate.
the clamorous daws, that all the day
above tree-tops and towers play,
pair by pair had gone to rest,
each in its ancient belfry-nest,
where asleep they fall betimes,
to music of the drowsy chimes.","tout était sombre et silencieux,
sauf de temps à autre le bruit des pas
d'un retardataire rentrant chez lui,
dont l'écho en passant résonnait devant le parvis de l'église.
les bruyantes corneilles qui tout le jour
croassent du sommet des arbres et des tours,
par couples étaient revenues à leur nid,
ayant toutes élu domicile dans l'ancien beffroi
où elles s'endormaient parfois
au son des musiques et des carillons berceurs.","Tout était sombre et silencieux.
sauver maintenant et ensuite le pied-de-bout
d'un retour tardif à la maison,
au-delà de la porte du ministre qui échoit.
L'aube bruyante, que tout le jour
sur les sommets des arbres et les tours de jeu,
un couple par couple se sont rendus au repos,
Chacune dans son antique serrière-nest,
où ils tombent souvent en sommeil,
à la musique des chimes sombres.",en_XX,fr_XX
"all was silent, all was gloom,
abroad and in the homely room:
down she sat, poor cheated soul!
and struck a lamp from the dismal coal;
lean'd forward, with bright drooping hair
and slant book, full against the glare.
her shadow, in uneasy guise,
hover'd about a giant size,
on ceiling-beam and old oak chair
the parrot's cage, and panel square;
and the warm angled winter screen,
on which were many monsters seen,
call'd doves of siam, lima mice,
and legless birds of paradise,
macaw, and tender avadavat,
and silken-furr'd angora cat.
untir'd she read, her shadow still
glower'd about, as it would fill
the room with wildest forms and shades,
as though some ghostly queen of spades
had come to moch behind her back,
and dance, and ruffle her garments black.","tout était silencieux, tout était sombre
au dehors et au dedans de la chambre:
elle s'assit, pauvre âme déçue!
puis alluma une lampe aux charbons presque éteints,
penchée en avant, sa brillante chevelure pendant,
et le livre incliné, en plein devant la clarté.
son ombre en une attitude guindée
vacillait de ci, de là, démesurément agrandie
sur les poutres du plafond et la vieille chaise de chêne,
sur la cage du perroquet et le panneau carré,
et l'écran brûlant placé en angle
sur lequel étaient dessinés un nombre infini de monstres
appelés colombes de siam, souris de lima,
et des oiseaux de paradis sans pattes,
un ara, et le tendre avadavat
et l'angora à la soyeuse fourrure.
sans se lasser elle lisait, et son ombre toujours
s'étendait, comme si elle voulait remplir
la pièce de ses formes et de ses silhouettes les plus fantasques,
comme si quelque dame de pique fantôme
etait venue ricaner derrière son dos,
danser et faire voltiger ses noirs vêtements.","Tout était silencieux, tout était sombre.
à l'étranger et dans la maison :
down elle s'est assise, pauvre soeur chevauchée!
et a tiré une lampe du charbon désastreux;
Il s'élançait vers l'avant, avec des cheveux brillants et pleurants.
et un livre étroit, plein de glace.
Son ombre, en guise inquiétante,
Il s'élevait d'une taille gigantesque.
sur le feu de plafond et sur une ancienne chaise de chêne
La cage du papillon, et le carré du panneau;
et l'écran d'hiver à angle chaud,
sur lesquels on voyait de nombreux monstres,
Call'd doves of siam, lima mice,
et les oiseaux du paradis sans pattes,
macaw, et tender avadavat,
et l'angora à fourrure de soie.
untir'd elle a lu, son ombre encore
Il s'agissait d'un appareil qui s'apprêtait à s'épanouir et à remplir.
la chambre avec les formes et les tons les plus sauvages,
comme si une reine d'espÃ ̈ces fantômes
qui venait de se débarrasser derrière son dos,
et de danser, et de rouiller ses vêtements noirs.",en_XX,fr_XX
"untir'd she read the legend page,
of holy mark, from youth to age,
on land, on sea, in pagan chains,
rejoicing for his many pains.
sometimes the learned eremite,
with golden star, or dagger bright,
referr'd to pious poesies
written in smallest crow-quill size
beneath the text; and thus the rhyme
was parcell'd out from time to time:
- als writith he of swevenis,
men han beforne they wake in bliss,
whanne that hir friendes thinke hem bound
in crimped shroude farre under grounde;
and how a litling child mote be
a saint er its nativities,
gif that the modre (god her blesse!)
kepen in solitarinesse,
and kissen devoute the holy croce.
of goddes love, and sathan's force, -
he writith; and thinges many mo:
of swiche thinges i may not show.
bot i must tellen verilie
somdel of saintè cicilie,
and chieflie what he auctorethe
of saintè markis life and dethe:
at length her constant eyelids come
upon the fervent martyrdom;
then lastly to his holy shrine,
exalt amid the tapers' shine
at venice, -","sans se lasser elle lisait la légende
de saint-marc, de son enfance à son âge mûr,
sur terre, sur mer, enchaîné par les païens,
trouvant son bonheur dans ses nombreux tourments.
quelquefois le docte ermite,
avec une astérisque d'or, ou la flèche indicatrice,
renvoyait à de pieuses poésies
ecrites avec la plus fine plume de corbeau
en dessous du texte, de telle sorte que la rime
etait éparpillée de temps en temps:
—il écrivit aussi sur l'état de perdition
dans lequel se trouvait l'homme avant de s'éveiller dans la béatitude,
quand ses amis le croyaient enseveli,
sous terre, dans un beau suaire plissé;
et comment un petit enfant pouvait être
un saint avant sa naissance,
etant donné que sa mère (que dieu la bénisse!)
se gardât dans la solitude,
et embrassât dévotement la sainte croix.
sur l'amour de dieu et la puissance de satan
il écrivit, et sur bien d'autres choses,
de douces choses que je ne peux citer.
mais je dois en vérité parler
quelque peu de sainte cécile,
et surtout de ce qu'il a écrit
sur la vie de saint marc et sur sa mort:
a la fin ses regards se fixèrent
sur le fervent martyr,
puis en dernier lieu sur sa sainte châsse
elevée au milieu des cierges étincelants
a venise,—","untir'd elle a lu la page des légendes,
de la marque sainte, de la jeunesse à l'âge,
sur la terre, sur la mer, dans des chaînes ignobles,
Rejoignant ses nombreuses souffrances.
Parfois, les eremites étudiés,
avec une étoiles d'or, ou une dague lumineuse,
renvoyé aux poésies pieuses
par écrit dans la plus petite taille de crow-quill
et donc la rime
a été parcell'd de temps à autre :
- comme il dit de l'espionnage,
Les hommes han beforne se réveillent en blisse,
Whanne que les amis de hir pensent que hem lié
dans un fardeau crimpé sous le sol;
et qu'un mot d'enfant éclairant est
un saint er ses nativités,
gif que le modre (divine sa bénédiction!)
Il s'agit là d'une affaire qui n'a pas encore été réglée.
et kissen se dévoue au crocodile saint.
de l'amour des divinités, et de la force de Satan, -
Il écrit, et fait de nombreuses choses.
des choses swiche que je ne peux pas montrer.
Bot, je dois vraiment le faire.
somdel de saintè cicilie,
et le cheflie ce qu'il écrivait
de saintè markis vie et dethe :
à long terme ses yeux constants arrivent
sur le martyre fervent;
puis enfin à son sanctuaire saint,
exalté dans la splende des tapers
à Venise, -",en_XX,fr_XX
"physician nature! let my spirit blood!
o ease my heart of verse and let me rest;
throw me upon thy tripod, till the flood
of stifling numbers ebbs from my full breast.
a theme! a theme! great nature! give a theme;
let me begin my dream.
i come—i see thee, as thou standest there,
beckon me out into the wintry air.","nature guérisseuse! laisse mon esprit saigner!
que mon cœur se soulage en composant des vers et que je trouve le repos;
lance-moi sur ton trépied, jusqu'à ce que la marée montante
de vers qui m'étouffent déborde de ma poitrine trop pleine.
un thême! un thême! grande nature! donne-moi un thême;
que je commence mon songe!
je viens.—je te vois telle que tu te tiens ici,
ne me renvoie pas dans l'air glacial.","Médecin de la nature! Laissez mon sang spirituel!
O soulagez mon cœur de vers et laissez-moi reposer;
me jetez sur votre tripode, jusqu'à l'inondation
de nombres tormentants descendent de mon sein entier.
un thème! un thème! une grande nature! donner un thème;
Permettez-moi de commencer mon rêve.
J'arrive, je te vois, alors que tu es là,
m'exhorte à sortir dans l'air de vent.",en_XX,fr_XX
"ah! dearest love, sweet home of all my fears
and hopes and joys and panting miseries,—
to-night, if i may guess, thy beauty wears
a smile of such delight,
as brilliant and as bright,
as when with ravished, aching, vassal eyes,
lost in a soft amaze,
i gaze, i gaze!","ah! mon plus cher amour! doux sanctuaire de mes craintes,
de mes espoirs, de mes joies, de mes misères haletantes.—
cette nuit, si je peux deviner, ta beauté montre
un sourire si délicieux,
aussi brillant, aussi éblouissant,
que lorsque avec des yeux ravis, douloureux, asservis,
perdu dans une douce extase
j'admire, j'admire!","ah! cher ami, la belle maison de tous mes craintes
et les espoirs, les joies et les souffrances,
Aujourd'hui, si je me permets de penser, votre beauté porte
un sourire d'une telle joie,
aussi brillants et aussi brillants,
comme avec des yeux ébranlés, douloureux et vasculaires,
perdus dans une brûlure douce,
Je regarde, je regarde!",en_XX,fr_XX
"who now, with greedy looks, eats up my feast?
what stare outfaces now my silver moon!
ah! keep that hand unravished at the least;
let, let the amorous burn—
but, prithee, do not turn
the current of your heart from me so soon:
o save, in charity,
the quickest pulse for me.","qui, en ce moment, de ses regards gloutons, dévore mon festin?
quels yeux effrontés dévisagent en ce moment ma lune argentée?
ah! que du moins ta main ne soit saisie par personne;
laisse, laisse les amoureux se consumer—
mais, je t'en supplie, ne détourne pas,
sitôt de moi, l'élan de ton cœur.
oh! conserve, par charité
les pulsations les plus rapides pour moi.","qui, maintenant, avec des regards aveugleux, mange ma fête?
quel regard s'écoule maintenant ma Lune argentée!
ah! Gardez au moins cette main non ravivée;
Permettez-moi que les amoureux brûlent,
mais, prithee, ne tournez pas
le courant de votre coeur de moi aussitôt :
o sauver, en charité,
le pulse le plus rapide pour moi.",en_XX,fr_XX
"save it for me, sweet love! though music breathe
voluptuous visions into the warm air,
though swimming through the dance’s dangerous wreath,
be like an april day,
smiling and cold and gay,
a temperate lily, temperate as fair;
then, heaven! there will be
a warmer june for me.","conserve-les pour moi, doux amour! quoique la musique souffle
de voluptueuses visions dans l'atmosphère embrasée,
lorsque tu tourbillonnes au milieu des dangereux festons de la danse;
sois comme un jour d'avril,
souriante, et froide, et gaie,
un lis tempéré, aussi tempéré que beau;
alors, ciel! il y aura
pour moi un juin plus ardent.","Save it for me, sweet love! Although music breathe
des visions voluptueuses dans l'air chaud,
Bien qu’ils puissent nager dans la couronne dangereuse de la danse,
être comme un jour d'avril,
S'amusant et froids et gays,
Une lily tempérée, tempérée comme juste;
alors, dans le ciel, il y aura
un jaune plus chaud pour moi.",en_XX,fr_XX
"why this, you’ll say—my fanny!—is not true;
put your soft hand upon your snowy side,
where the heart beats: confess—'tis nothing new -
must not a woman be
a feather on the sea,
swayed to and fro by every wind and tide?
of as uncertain speed
as blow-ball from the mead?","mais, ceci—vous le direz, ma fanny, n'est pas vrai!
mettez votre mignonne main sur votre sein de neige
là où le cœur bat: confessez,—ce n'est pas nouveau—
une femme ne peut-elle pas être
une plume sur la mer,
ballottée çà et là au gré des vents et des marées?
ayant une direction aussi incertaine
que la balle rebondissant dans la prairie?","pourquoi cela, vous direz- mon fanny!- n’est pas vrai;
mettez votre main douce sur votre côté neigeux,
où le coeur bat : admettre - ce n'est rien de nouveau -
ne doit pas être une femme
Une plume sur la mer,
de chaque vent et de chaque marée?
d'une vitesse aussi incertaine
en tant que balle de fouet de la méade?",en_XX,fr_XX
"i know it—and to know it is despair
to one who loves you as i love, sweet fanny,
whose heart goes fluttering for you every where,
nor when away you roam,
dare keep its wretched home:
love, love alone, has pains severe and many;
then, loveliest! keep me free
from torturing jealousy.","je le sais—et le savoir, c'est se désespérer
pour quelqu'un vous aimant comme je vous aime, douce fanny!
quelqu'un dont le cœur bat pour vous en tous lieux,
qui lorsque vous rôdez au loin
n'ose pas rester dans sa misérable demeure,
aimer, aimer seul, ses tristes, ses innombrables souffrances:
chérie entre toutes! evitez-moi
les tortures de la jalousie.","Je le sais, et le savoir est le désespoir.
à ceux qui te aiment comme moi, sweet fanny,
dont le cœur s'écoule pour vous partout,
ni lorsque vous vous éloignez,
Tenez-vous à garder sa pauvre maison :
L'amour, l'amour seul, a des souffrances graves et nombreuses;
alors, cher ami, garde-moi libre!
de la torture de la jealousie.",en_XX,fr_XX
"ah! if you prize my subdued soul above
the poor, the fading, brief pride of an hour:
let none profane my holy see of love,
or with a rude hand break
the sacramental cake:
let none else touch the just new-budded flower;
if not—may my eyes close,
love, on their last repose!","ah! si vous estimez que mon âme subjuguée vaut plus
que le pauvre, le passager, le bref orgueil d'une heure,
que personne ne profane mon saint-siège d'amour,
qu'une main grossière ne rompe pas
le gâteau sacramentel:
que personne autre ne touche la fleur encore en bourgeon
sinon—que mes yeux se closent,
amour! dans leur dernier repos!","ah! si vous privilégier mon âme subdue au-dessus
Les pauvres, les disparus, la brève fierté d'une heure :
Que personne ne profane mon regard saint de l'amour,
ou avec une fracture de main rude
Le gâteau sacré :
Ne laissez aucun autre toucher la fleur tout simplement nouvelle;
Si ce n'est pas le cas, permettez-moi de fermer mes yeux,
L'amour, sur leur dernier repos!",en_XX,fr_XX
