original_poem,translated_poem,translated_by_TA,src_lang,tgt_lang,bleu_score,meteor_score,bertscore,bartscore
"if they do this to anyone who begs,
drugged, drunk, or sober, with or without legs,
what would they do to sick, four-leggèd dogs?
in the cafés and on the sidewalk corners
the joke is going round that all the beggars
who can afford them now wear life preservers.
in your condition you would not be able
even to float, much less to dog-paddle.
now look, the practical, the sensible
solution is to wear a fantasía.
tonight you simply can’t afford to be a
n eyesore. but no one will ever see a
dog in máscara this time of year.
ash wednesday’ll come but carnival is here.
what sambas can you dance? what will you wear?
they say that carnival’s degenerating
— radios, americans, or something,
have ruined it completely. they’re just talking.
carnival is always wonderful!
a depilated dog would not look well.
dress up! dress up and dance at carnival!","se fazem isso com gente, os estúpidos,
[rio de janeiro]
com pernetas ou bípedes, sem escrúpulos,
o que não fariam com um quadrúpede?
a piada mais contada hoje em dia
é que os mendigos, em vez de comida,
andam comprando boias salva-vidas.
você, no estado em que está, com esses peitos,
jogada no rio, afundava feito
parafuso. falando sério: o jeito
mesmo é vestir alguma fantasia.
não dá pra você ficar por aí à
toa com essa cara. você devia
pôr uma máscara qualquer. que tal?
até a quarta-feira, é carnaval!
dance um samba! abaixo o baixo-astral!
dizem que o carnaval está acabando,
culpa do rádio, dos americanos...
dizem a mesma bobagem todo ano.
o carnaval está cada vez melhor!
agora, um cão pelado é mesmo um horror...
vamos, se fantasie! a-lá-lá-ô...!","se eles fizerem isto a alguém que pegue,
drogados, bêbados, ou moderados, com ou sem pernas,
o que fariam com cães doentes com quatro membros?
nos cafés e nos cantos do passeio
a piada é que todos os mendigos
que agora conseguem comprar preservativos de vida.
na sua condição não seria possível
até para flutuar, muito menos para andar a pé.
Agora vejam, o prático, o sensato
a solução é usar uma fantasía.
Esta noite vocês simplesmente não podem permitir-se ser
n olho. mas ninguém nunca vai ver um
um cão em máscara nesta época do ano.
"""" Ash """" vem amanhã, """" mas o carnaval está aqui.
Que salsas consegues dançar? O que vestir?
dizem que a degradação do carnaval
— rádios, americanos, ou algo assim,
destruíram-na completamente. Eles estão apenas a falar.
O carnaval é sempre maravilhoso!
um cão depilado não parecia bem.
Reparem! Reparem e dançam no carnaval!",en_XX,pt_XX,0.0356288344942704,0.2401705948372615,0.7207345366477966,0.9803103
"caught — the bubble
in the spirit-level,
a creature divided;
and the compass needle
wobbling and wavering,
undecided.
freed — the broken
thermometer’s mercury
running away;
and the rainbow-bird
from the narrow bevel
of the empty mirror,
flying wherever
it feels like, gay!","cativas — a bolha
no interior do nível,
um ser dividido;
na bússola, a agulha
oscila, em terrível
irresolução.
libertos — o azougue,
quebrado o termômetro,
escorre no chão;
o pássaro-íris
pula do bisel
do espelho vazio,
e voa no céu
sem rumo, feliz!","apanhado — a bolha
no nível espiritual,
uma criatura dividida,
e a agulha do compás
a bater e a tremer,
indecida.
libertado — o quebrado
mercurio do termómetro
fugindo;
e o pássaro da arco-íris
do cabo estreito
do espelho vazio,
a voar em qualquer lugar
É como, homossexual!",en_XX,pt_XX,0.12393978751757163,0.3085433692372126,0.7767658829689026,0.97738075
"unfunny uncles who insist
in trying on a lady’s hat,
— oh, even if the joke falls flat,
we share your slight transvestite twist
in spite of our embarrassment.
costume and custom are complex.
the headgear of the other sex
inspires us to experiment.
anandrous aunts, who, at the beach
with paper plates upon your laps,
keep putting on the yachtsmen’s caps
with exhibitionistic screech,
the visors hanging o’er the ear
so that the golden anchors drag,
— the tides of fashion never lag.
such caps may not be worn next year.
or you who don the paper plate
itself, and put some grapes upon it,
or sport the indian’s feather bonnet,
— perversities may aggravate
the natural madness of the hatter.
and if the opera hats collapse
and crowns grow draughty, then, perhaps,
he thinks what might a miter matter?
unfunny uncle, you who wore a
hat too big, or one too many,
tell us, can’t you, are there any
stars inside your black fedora?
aunt exemplary and slim,
with avernal eyes, we wonder
what slow changes they see under
their vast, shady, turned-down brim.","tio desengraçado, a quem deu na veneta
meter na cabeça um chapéu de mulher,
embora sem graça, dá sempre prazer
o seu travestismo discreto e zureta,
que até nos constrange, e causa impaciência.
pois não se discute costume, nem gosto.
por isso é que as roupas do sexo oposto
inspiram essa espécie de experiência.
ó tia anândrica, que lá na praia
resolve provar um boné de iatista
e dá um grito agudo, exibicionista,
até que os olhares de todos atraia,
a aba até o brinco — aproveite bem,
que a moda e as marés estão sempre mudando,
e esse boné que você está ostentando
talvez não se use no ano que vem.
e a quem parecer engraçado um cocar,
ou prato de uvas bancando sombreiro,
é recomendável que pense primeiro
que tais perversões podem bem agravar
loucuras que haja do lado de dentro.
e quando por fim desmorona a cartola,
expondo aos ventos mais frios a cachola,
que tal um barrete vermelho no centro?
tio desengraçado, no seu chapéu-coco
maior que a cabeça, ou nos dois que você
pôs um sobre o outro, o que é que se vê?
há estrelas, talvez, nesse seu domo oco?
ó tia exemplar, com suas formas esguias,
seus olhos avernos e desassombrados
que lentas mudanças verão, ocultados
sob abas enormes, pesadas, sombrias?","os tios incómodos que insistem
ao tentar usar um chapéu de senhora,
— oh, mesmo que a piada caia,
partilhamos a vossa ligeira transvestita
apesar da nossa vergonha.
o costume e os costumes são complexos.
a cabeça do outro sexo
inspira-nos a experimentar.
As tetas de anandrous, que, na praia
com placas de papel nas vossas costas,
Continuem a pôr os chapéus dos jachtistas
com gritos exhibicionistas,
osvisores penduradas no ouvido
para que as ancras douradas se arrassem,
— as marés da moda nunca atrasam.
tais capacetes podem não ser usados no próximo ano.
ou vocês que não fazem a placa de papel
e pôr algumas uvas nele.
ou desempenhar o chapéu de pena indiano,
— as perversidades podem agravar
a loucura natural do hatter.
e se os chapéus da ópera cairem
e as coronas crescem juntas, talvez,
Ele pensa: """" O que é que pode ser importante para uma miter? """"
tio desagradável, tu que vestiste um
um chapéu demasiado grande, ou um demasiado grande,
dizem-nos, não é possível, há algum
estrelas dentro da tua fedora negra?
uma tia excepcional e magra,
com olhos perversos, pensamos:
que mudanças lentas vêem
a sua largura, escuridão e desvanecimento.",en_XX,pt_XX,0.03595975915660099,0.2213249061749188,0.7102019786834717,0.8943137
"from fairest creatures we desire increase,
that thereby beauty’s rose might never die,
but as the riper should by time decease,
his tender heir might bear his memory:
but thou, contracted to thine own bright eyes,
feed’st thy light’s flame with self-substantial fuel,
making a famine where abundance lies,
thyself thy foe, to thy sweet self too cruel.
thou that art now the world’s fresh ornament
and only herald to the gaudy spring,
within thine own bud buriest thy content
and, tender churl, mak’st waste in niggarding.
pity the world, or else this glutton be,
to eat the world’s due, by the grave and thee.","dos seres ímpares ansiamos prole
para que a flor do belo não se extinga,
e se a rosa madura o tempo colhe,
fresco botão sua memória vinga.
mas tu, que só com os olhos teus contrais,
nutres o ardor com as próprias energias
causando fome onde a abundância jaz,
cruel rival, que o próprio ser crucias.
tu, que do mundo és hoje o galardão,
arauto da festiva natureza,
matas o teu prazer inda em botão
e, sovina, esperdiças na avareza.
piedade, senão ides, tu e o fundo
do chão, comer o que é devido ao mundo.","de criaturas mais justas que gostamos de aumentar,
que assim a rosa da beleza possa nunca morrer,
Mas como o adulto deve desaparecer no tempo,
que o seu herdeiro querido possa suportar a sua memória:
Mas tu, que estás contra os teus próprios olhos brilhantes,
Alimentas a chama da tua luz com combustível autosuficiente,
Fazer uma fome onde reside a abundância,
"""" Tu próprio, o teu inimigo, """" para o teu querido, cruel demais.
Tu que és agora o novo ornamento do mundo
e apenas sinalizar para a primavera descolorida,
dentro do teu próprio cogumelo, enterram o teu conteúdo
e, como uma minúscula agitação, o mais grande desperdício da humilhação.
pena o mundo, ou seja que este gordo seja,
para comer o que é preciso do mundo, pelo tú e pela sepultura.",en_XX,pt_XX,0.06722896173672083,0.3461180627423925,0.7281623482704163,0.8410592
"when forty winters shall besiege thy brow,
and dig deep trenches in thy beauty’s field,
thy youth’s proud livery, so gaz’d on now,
will be a tatter’d weed, of small worth held:
then being ask’d where all thy beauty lies,
where all the treasure of thy lusty days,
to say, within thine own deep-sunken eyes,
were an all-eating shame and thriftless praise.
how much more praise deserv’d thy beauty’s use,
if thou couldst answer, ‘this fair child of mine
shall sum my count, and make my old excuse,’
proving his beauty by succession thine!
this were to be new made when thou art old,
and see thy blood warm when thou feel’st it cold.","quando no assédio de quarenta invernos
se cavarem as linhas de teu rosto,
da juventude os teus galões supernos
pobres andrajos se tiverem posto,
se então te perguntarem pelo fausto
de teus dias de glória e de beleza,
dizer que tudo jaz no olhar exausto,
opróbrio fora, encômio sem grandeza.
mais mérito terias nessa usança
se pudesses dizer: “meu filho há-de
saldar-me a dívida, exculpar-me a idade”,
provando que a beleza é tua herança.
fora tornar em novo as coisas velhas
e ver o sangue quente enquanto engelhas.","Quando quarenta invernos te rodeiam a cara,
e cavar fosas profundas no campo da tua beleza,
a roupa da tua juventude orgulhosa, então olhou agora,
será uma erva semelhada, sem grande valor,
e depois foi perguntado onde está toda a tua beleza,
onde todo o tesouro dos teus dias bonitos,
para dizer, dentro dos teus próprios olhos escurados,
eram uma vergonha omnipresente e um engraçamento imprudente.
quão mais elogio servia a tua beleza,
se puderes responder: """" Este meu filho fermoso
"""" Vou resumir o meu registo e fazer a minha antiga desculpa, """"
provando a sua beleza pela sua sucessão!
Isto seria feito de novo quando fores velho,
e ver o teu sangue quente quando se sente frio.",en_XX,pt_XX,0.0264032592555098,0.2621285723298215,0.735560417175293,0.9718941
"when i do count the clock that tells the time,
and see the brave day sunk in hideous night;
when i behold the violet past prime,
and sable curls, all silver’d o’er with white;
when lofty trees i see barren of leaves,
which erst from heat did canopy the herd,
and summer’s green all girded up in sheaves,
borne on the bier with white and bristly beard,
then of thy beauty do i question make,
that thou among the wastes of time must go,
since sweets and beauties do themselves forsake
and die as fast as they see others grow;
and nothing ‘gainst time’s scythe can make defence
save breed, to brave him when he takes thee hence.","quando a hora dobra em triste e tardo toque
e em noite horrenda vejo escoar-se o dia,
quando vejo esvair-se a violeta, ou que
a prata a preta têmpora assedia;
quando vejo sem folha o tronco antigo
que ao rebanho estendia a sombra franca
e em feixe atado agora o verde trigo
seguir no carro, a barba hirsuta e branca;
sobre tua beleza então questiono
que há de sofrer do tempo a dura prova,
pois as graças do mundo em abandono
morrem ao ver nascendo a graça nova.
contra a foice do tempo é vão combate,
salvo a prole, que o enfrenta se te abate.","quando conto o relógio que indica o tempo,
e vejam o dia corajoso mergulho na noite espantosa,
quando vejo o número primo passado violeta,
e couras de sabro, todas de prata e branco;
Quando vejo árvores elevadas sem folhas,
que apanhou a manada pela calor,
e o verde do verão,
borneado no picador com barba branca e barbelha,
Então eu questiono a tua beleza,
que tens que ir entre os desperdícios do tempo,
porque os belos e as belezas
e morrem tão rápido como vêem os outros crescer,
e nada do """" gainst time """" pode defender
"""" Só para a raça, """" para a lutar quando ela te tire daqui.",en_XX,pt_XX,0.037009347881875175,0.24816232538278532,0.7230260968208313,0.9719543
"not from the stars do i my judgment pluck;
and yet methinks i have astronomy,
but not to tell of good or evil luck,
of plagues, of dearths, or seasons’ quality;
nor can i fortune to brief minutes tell,
pointing to each his thunder, rain, and wind,
or say with princes if it shall go well,
by oft predict that i in heaven find:
but from thine eyes my knowledge i derive,
and, constant stars, in them i read such art
as ‘truth and beauty shall together thrive,
if from thyself to store thou wouldst convert;’
or else of thee this i prognosticate:
‘thy end is truth’s and beauty’s doom and date.’","dos astros não retiro entendimento
embora eu tenha cá de astronomia,
mas não para prever a sorte, o intento
das estações, ou fome, epidemia;
nem sei dizer o que será do instante,
prever a alguém quer chuva, ou vento, ou raio;
se tudo há-de sorrir ao governante
segundo as predições que aos céus extraio.
de teus olhos provêm meus atributos
e, astros constantes, leio ali tal arte:
“que a verdade e a beleza darão frutos
se em ti deixas de tanto reservar-te”;
ou um vaticínio sobre ti revelo:
“teu fim põe termo ao verdadeiro e ao belo.”","Não retiro a minha justiça das estrelas;
E no entanto, eu penso que tenho astronomia,
mas não para falar de boa ou má sorte,
de pestes, de escassez ou de qualidade das estações;
nem posso contar em minutos,
apontando para cada um o seu som, a chuva e o vento,
ou dizer com os Príncipes se vai correr bem,
de frequentemente prever que eu no céu encontro:
Mas, dos teus olhos, extraio a minha sabedoria,
e, estrelas constantes, nelas eu li arte
como a verdade e a beleza irão prosperar juntas,
"""" Se tivéssemos que nos afastar, """"
ou outro do teu que eu prognóstico:
""O seu fim é o destino e a data da verdade e da beleza.""",en_XX,pt_XX,0.09300236509191162,0.31465562290969906,0.739310085773468,0.9660002
"when i consider every thing that grows
holds in perfection but a little moment,
that this huge stage presenteth nought but shows
whereon the stars in secret influence comment;
when i perceive that men as plants increase,
cheered and check’d e’en by the self-same sky,
vaunt in their youthful sap, at height decrease,
and wear their brave state out of memory;
then the conceit of this inconstant stay
sets you most rich in youth before my sight,
where wasteful time debateth with decay,
to change your day of youth to sullied night;
and, all in war with time for love of you,
as he takes from you, i engraft you new.","quando observo que tudo quanto cresce
desfruta a perfeição de um só momento,
que neste palco imenso se obedece
à secreta influição do firmamento;
quando percebo que ao homem, como à planta,
esmaga o mesmo céu que lhe deu glória,
que se ergue em seiva e, no ápice, aquebranta
e um dia enfim se apaga da memória:
esse conceito da inconstante sina
mais jovem faz-te ao meu olhar agora,
quando o tempo se alia com a ruína
para tornar em noite a tua aurora.
e crua guerra contra o tempo enfrento,
pois tudo que te toma eu te acrescento.","quando considero tudo o que cresce
segura em perfeição mas num momento,
que este palco enorme não apresenta nada,
em que as estrelas em segredo influenciam o comentário;
quando percebo que os homens aumentam como plantas,
encolheram-se e verificaram-se pelo mesmo céu,
assombram-se no seu sapo jovem, à diminuição da altura,
e não se lembram do seu estado de coragem;
e depois a conceção de esta inconstancia
Coloca-vos mais ricos na juventude à minha vista,
onde o tempo desperdiçado se debate com a decadência,
para mudar o teu dia de juventude para uma noite desgarrada;
e, em guerra com o tempo pelo amor por vós,
como ele retira de vós, eu vos enxerto uma nova.",en_XX,pt_XX,0.05032812653331655,0.2691960266161088,0.7289682626724243,0.96997595
"who will believe my verse in time to come,
if it were fill’d with your most high deserts?
though yet, heaven knows, it is but as a tomb
which hides your life and shows not half your parts.
if i could write the beauty of your eyes
and in fresh numbers number all your graces,
the age to come would say, ‘this poet lies;
such heavenly touches ne’er touch’d earthly faces.’
so should my papers, yellow’d with their age,
be scorn’d, like old men of less truth than tongue,
and your true rights be term’d a poet’s rage
and stretched metre of an antique song:
but were some child of yours alive that time,
you should live twice, — in it and in my rime.","um dia crer nos versos meus quem há-de
se eu neles derramar teus dons mais puros?
no entanto sabe o céu que eles são muros
que a tua vida ocultam por metade.
dissera o que de teu olhar emana,
teus dons em nova métrica medira,
que acharia o porvir então: “mentira!
tais tratos não retratam face humana.”
que mofem pois deste papel fanado
qual de velhos loquazes, e a teu ente
chamem de pura exaltação da mente
e a meu verso exageros do passado.
mas se chegar a tua estirpe a tanto,
em dobro hás-de viver: nela e em meu canto.","que acreditarão no meu versículo no futuro,
se fosse cheia de desertos mais altos?
No entanto, o céu sabe que é apenas como um túmulo
que esconde a vossa vida e não mostra metade das vossas partes.
se pudesse escrever a beleza dos teus olhos
e num número novo, todos os vossos bens,
A próxima era diria: """" Este poeta mente.
""Tal coisa do céu toca caras terrestres que nunca foram tocadas.""
assim como os meus artigos, amarelos com a sua idade,
serem scorrados, como idosos com menos verdade do que língua,
e os vossos verdadeiros direitos sejam definidos como a raiva de um poeta
e um metro esticado de uma canção antiga:
mas eram alguma das vossas crianças vivas nessa altura,
deviam viver duas vezes, — nele e no meu crime.",en_XX,pt_XX,0.020603441346759923,0.2164685908319185,0.6954420804977417,0.8727268
"shall i compare thee to a summer’s day?
thou art more lovely and more temperate:
rough winds do shake the darling buds of may,
and summer’s lease hath all too short a date:
sometime too hot the eye of heaven shines,
and often is his gold complexion dimm’d:
and every fair from fair sometime declines,
by chance, or nature’s changing course untrimm’d;
but thy eternal summer shall not fade,
nor lose possession of that fair thou ow’st,
nor shall death brag thou wander’st in his shade,
when in eternal lines to time thou grow’st;
so long as men can breathe, or eyes can see,
so long lives this, and this gives life to thee.","devo igualar-te a um dia de verão?
mais afável e belo é o teu semblante:
o vento esfolha maio inda em botão,
dura o termo estival um breve instante.
muitas vezes a luz do céu calcina,
mas o áureo tom também perde a clareza:
de seu belo a beleza enfim declina,
ao léu ou pelas leis da natureza.
só teu verão eterno não se acaba
nem a posse de tua formosura;
de impor-te a sombra a morte não se gaba
pois que esta estrofe eterna ao tempo dura.
enquanto houver viventes nesta lida,
há-de viver meu verso e te dar vida.",""""" Vou compará-los com um dia de verão?
"""" És mais amável e mais moderado.
os ventos duros agitam os corações queridos do mês de maio,
e o aluguer de verão tem uma data demasiado curta:
Às vezes, o olho do céu brilha demasiado quente,
e muitas vezes a sua complexão de ouro é dimm’d:
e cada feriado a partir de uma feria de algum tempo desce,
por acaso, ou a mudança do curso da natureza sem ser tentada;
mas o teu verão eterno não desaparecerá,
e não perdem a posse da beleza que têm,
e a morte não te gabará de que tu camássemos na sombra dele,
quando crescem em linhas eternas a tempo.
Enquanto os homens conseguem respirar, ou os olhos conseguem ver,
"""" Longe vida isto, ""e isto dá vida a ti.""",en_XX,pt_XX,0.07502320255960769,0.3195902406973455,0.7218980193138123,0.9617886
"devouring time, blunt thou the lion’s paws,
and make the earth devour her own sweet brood;
pluck the keen teeth from the fierce tiger’s jaws,
and burn the long-liv’d phœnix in her blood;
make glad and sorry seasons as thou fleets,
and do whate’er thou wilt, swift-footed time,
to the wide world and all her fading sweets;
but i forbid thee one most heinous crime:
o! carve not with thy hours my love’s fair brow,
nor draw no lines there with thine antique pen;
him in thy course untainted do allow
for beauty’s pattern to succeeding men.
yet, do thy worst, old time: despite thy wrong,
my love shall in my verse ever live young.","tempo voraz, ao leão cegas as garras
e à terra fazes devorar seus genes;
ao tigre as presas hórridas desgarras
e ardes no próprio sangue a eterna fênix.
pelo caminho vão teus pés ligeiros
alegres, tristes estações deixando;
impões-te ao mundo e aos gozos passageiros,
mas proíbo-te um crime mais nefando:
de meu amor não vinques o semblante
nem nele imprimas o teu traço duro.
oh! permite que intacto siga avante
como padrão do belo no futuro.
ou antes, velho tempo, sê perverso:
pois jovem sempre há-de o manter meu verso.","devorando o tempo, desfaz as pernas do leão,
e fazer com que a terra devore o seu próprio pão doce,
remover os dentes gordos dos maxilares do tigre feroz,
e queimar o fénix de vida longa no sangue dela;
Façam as estações felizes e tristes enquanto as vossas flotas,
e façam o que quiserem, em tempo rápido,
para o mundo inteiro e todos os seus belos desaparecidos;
mas eu te proibio um crime muito horrível:
o! Não carvam com as tuas horas a cara bonita da minha amor,
"""" E não traga lá nenhumas linhas com a tua caneta antiga.
o que não está no teu curso, permitam.
para o padrão da beleza para os homens que seguem.
Mas, façam o pior do vosso velho tempo: apesar do vosso mal,
"""" O meu amor, """" no meu versículo, """" irá viver sempre jovem.",en_XX,pt_XX,0.01358936932342186,0.2715024885003134,0.707301914691925,0.728708
"my glass shall not persuade me i am old,
so long as youth and thou are of one date;
but when in thee time’s furrows i behold,
then look i death my days should expiate.
for all that beauty that doth cover thee
is but the seemly raiment of my heart,
which in thy breast doth live, as thine in me:
how can i then, be elder than thou art?
o! therefore, love, be of thyself so wary
as i, not for myself, but for thee will;
bearing thy heart, which i will keep so chary
as tender nurse her babe from faring ill.
presume not on thy heart when mine is slain;
thou gav’st me thine, not to give back again.","o espelho não me prova que envelheço
enquanto andares par com a mocidade;
mas se de rugas vir teu rosto impresso,
já sei que a morte a minha vida invade.
pois toda essa beleza que te veste
vem de meu coração, que é teu espelho;
o meu vive em teu peito, e o teu me deste:
por isso como posso ser mais velho?
portanto, amor, tenhas de ti cuidado
que eu, não por mim, antes por ti, terei;
levar teu coração, tão desvelado
qual ama guarda o doce infante, eu hei.
e nem penses em volta, morto o meu,
pois para sempre é que me deste o teu.","O meu vidro não me irá convencer de que sou velho,
desde que fores jovem e tens uma data,
"""" Mas quando eu vejo, """" no teu tempo, """"
Então vejam eu morrer os meus dias deviam expirar.
por toda a beleza que te cobre
é apenas o vestido aparente do meu coração,
que vive no teu peito, como o teu em mim.
Então como é que eu posso ser mais velho do que você?
"""" Então, amor, """" tem cuidado com si mesmo
como eu, não por mim próprio, mas por ti.
"""" Tendo o teu coração, """" que eu guardo bem
como a enfermeira que protege o bebé de enfermar.
"""" Não presume no teu coração quando o meu é morto;
Tu dáches-me o teu, para não me devolver outra vez.",en_XX,pt_XX,0.1079326505242243,0.368439016115352,0.7406582236289978,0.97843057
"as an unperfect actor on the stage,
who with his fear is put besides his part,
or some fierce thing replete with too much rage,
whose strength’s abundance weakens his own heart;
so i, for fear of trust, forget to say
the perfect ceremony of love’s rite,
and in mine own love’s strength seem to decay,
o’ercharg’d with burden of mine own love’s might.
o! let my books be then the eloquence
and dumb presagers of my speaking breast,
who plead for love, and look for recompense,
more than that tongue that more hath more express’d.
o! learn to read what silent love hath writ:
to hear with eyes belongs to love’s fine wit.","como imperfeito ator que em meio à cena
o seu papel na indecisão recita,
ou como o ser violento em fúria plena
a que o excesso de forças debilita;
também eu, sem confiança em mim, me esqueço
no amor de os ritos próprios recitar,
e na força com que amo me enfraqueço
rendido ao peso do poder de amar.
oh! sejam pois meus livros a eloquência,
áugures mudos do expressivo peito,
que amor implorem, peçam recompensa,
mais do que a voz que muito mais tem feito.
saibas ler o que o mudo amor escreve,
que o fino amor ouvir com os olhos deve.","como um actor imperfecto no palco,
que, com o seu medo, é pôdo fora da sua parte,
ou uma coisa feroz, cheia de raiva,
cuja abundância de força enfraquece o seu próprio coração;
Então eu, por medo da confiança, esqueço de dizer
a celebração perfeita do rito do amor,
e na força do meu amor parecem cair,
o’ercharg’d com o peso da força do meu próprio amor.
o! deixem os meus livros ser então a eloquencia
"""" e os assustadores dudosos do meu peito que fala,
que apelam para amor, e procuram a recompensa,
mais que aquela língua que mais tem mais expressão.
o! aprendem a ler o que o amor silencioso escreveu:
Ouver com olhos pertence à boa sabedoria do amor.",en_XX,pt_XX,0.06829689862085773,0.30760524798154565,0.7498895525932312,0.9764605
"mine eye hath play’d the painter and hath stell’d
thy beauty’s form in table of my heart;
my body is the frame wherein ‘tis held,
and perspective it is best painter’s art.
for through the painter must you see his skill,
to find where your true image pictur’d lies,
which in my bosom’s shop is hanging still,
that hath his windows glazed with thine eyes.
now see what good turns eyes for eyes have done:
mine eyes have drawn thy shape, and thine for me
are windows to my breast where-through the sun
delights to peep, to gaze therein on thee;
yet eyes this cunning want to grace their art,
they draw but what they see, know not the heart.","meus olhos, qual pintor, tua beleza
retrataram no escrínio de meu peito;
meu corpo é a moldura em que está presa:
na arte da perspectiva fui perfeito.
pois através do artista diligente
vês onde jaz a tua imagem fina:
na loja de meu peito está pendente
e teus olhos reluzem na vitrina.
uma troca de olhares que bem faz:
meus olhos te pintaram, são os teus
janelas de meu peito onde se apraz
o sol a te espreitar nos antros meus.
mas os olhos têm sua restrição:
pintam o que veem, não o coração.",""""" O meu olho tem o papel do pintor """" e tem o stell'd
a forma da tua beleza na mesa do meu coração;
o meu corpo é a moldura em que está preso,
e perspetiva é a melhor arte de pintor.
Porque através do pintor têm de ver a sua habilidade,
para descobrir onde está a verdadeira imagem retratada,
que está ainda pendurada na loja do meu peito,
que tem as suas janelas iluminadas pelos teus olhos.
Agora vejam o que as boas olhos por olhos fizeram:
Os meus olhos desenharam a tua forma, e a tua para mim.
são janelas para o meu peito onde, através do sol
Dá-me prazer olhar para ela, olhar para si.
Mas olhos como este, astuto, querem agraçar a sua arte,
Eles desenham, mas o que vêem não sabe o coração.",en_XX,pt_XX,0.09513449531429036,0.4085744824685029,0.7569720149040222,0.96934056
"weary with toil, i haste me to my bed,
the dear repose for limbs with travel tired;
but then begins a journey in my head
to work my mind, when body’s work’s expir’d:
for then my thoughts — from far where i abide —
intend a zealous pilgrimage to thee,
and keep my drooping eyelids open wide,
looking on darkness which the blind do see:
save that my soul’s imaginary sight
presents thy shadow to my sightless view,
which, like a jewel hung in ghastly night,
makes black night beauteous and her old face new.
lo! thus, by day my limbs, by night my mind,
for thee, and for myself no quiet find.","lanço-me ao leito, exausto da fadiga,
repousa o corpo ao fim da caminhada;
mais eis que a outra jornada a mente obriga
quando é do corpo a obrigação passada.
a ti meu pensamento — na distância —
em santa romaria então me leva,
e fico, as frouxas pálpebras em ânsia,
olhando, como os cegos veem na treva.
e a vista de minh’alma ali desvenda
aos olhos sem visão tua figura,
que igual a joia erguida em noite horrenda,
renova a velha face à noite escura.
ai! que de dia o corpo, à noite a alma,
por tua e minha culpa não têm calma.","cansado do trabalho, eu acelerei para a minha cama,
o teu reposo para os membros que estão cansados de viajar;
mas depois começa uma viagem na minha cabeça
para trabalhar a minha mente, quando o trabalho do corpo expira:
porque então os meus pensamentos — de onde eu vivo —
planeiam uma peregrinação ardente para ti,
"""" E manter as minhas caras afastadas abertas,
olhando para a escuridão que os cegos vêem.
Só que a visão imaginária da minha alma
Oferece a tua sombra à minha visão invisível,
que, como uma jóia pendurada numa noite terrível,
torna a noite negra bonita e a cara velha nova.
Então, ao dia os meus membros, à noite a minha mente,
para ti, e para mim próprio, não encontrar quieto.",en_XX,pt_XX,0.04200536509207639,0.28594627253822913,0.7124360203742981,0.9738902
"how can i then return in happy plight,
that am debarr’d the benefit of rest?
when day’s oppression is not eas’d by night,
but day by night, and night by day oppress’d,
and each, though enemies to either’s reign,
do in consent shake hands to torture me,
the one by toil, the other to complain
how far i toil, still further off from thee.
i tell the day, to please him thou art bright
and dost him grace when clouds do blot the heaven:
so flatter i the swart-complexion’d night;
when sparkling stars twire not thou gild’st the even.
but day doth daily draw my sorrows longer,
and night doth nightly make grief’s strength seem stronger.","como hei de restaurar-me na bonança
se órfão da graça do repouso vi-me,
pois a opressão do dia a noite alcança,
da noite o dia, e dia e noite oprime;
que ambos, embora em natureza opostos,
deram-se as mãos para me dar tortura:
um dá-me a dura pena, outro desgostos,
que este penar longe de ti mais dura.
digo que és luz para agradar ao dia,
e, se há nuvens, que podes removê-las;
louvo também da noite a tez sombria:
douras o céu se não houver estrelas.
mas cada dia, o dia a dor aumenta
e cada noite, a noite inda a acrescenta.",""""" Como é que eu posso voltar a uma situação feliz?
que estou excluída do benefício do descanso?
quando a opressão do dia não se liberta à noite,
mas dia por dia, e noite por dia,
e cada um, apesar de serem inimigos do governo de cada um,
Façam, com o consentimento, palmas para me torturarem,
um pelo trabalho, o outro para se queixar
quão longe eu trabalhei, ainda mais longe de ti.
Digo ao dia, para o agradar, tu és brilhante
E dá-lhe a graça quando as nuvens esbantam o céu.
"""" Então mais belo que eu a noite de swart-complexion 'd;
"""" Quando as estrelas brilhantes não brilham """"
Mas o dia a dia leva as minhas tristezas mais,
E a noite faz com que a força da dor pareça mais forte.",en_XX,pt_XX,0.06587838389519404,0.31434257439432706,0.7253252267837524,0.97297204
