original_poem,translated_poem
"Say that the men of the old black tower,
Though they but feed as the goatherd feeds,
Their money spent, their wine gone sour,
Lack nothing that a soldier needs,
That all are oath-bound men:
Those banners come not in.

There in the tomb stand the dead upright,
But winds come up from the shore:
They shake when the winds roar,
Old bones upon the mountain shake.

Those banners come to bribe or threaten,
Or whisper that a man’s a fool
Who, when his own right king’s forgotten,
Cares what king sets up his rule.
If he died long ago
Why do you dread us so?

There in the tomb drops the faint moonlight,
But wind comes up from the shore:
They shake when the winds roar,
Old bones upon the mountain shake.

The tower’s old cook that must climb and clamber
Catching small birds in the dew of the morn
When we hale men lie stretched in slumber
Swears that he hears the king’s great horn.
But he’s a lying hound:
Stand we on guard oath-bound!

There in the tomb the dark grows blacker,
But wind comes up from the shore:
They shake when the winds roar,
Old bones upon the mountain shake","Dites que les hommes de la vieille tour noire,
Bien qu’ils aient seulement à manger ce qu’un chevrier mange,
Que leur argent soit dépensé, leur vin devenu aigre,
Ont tout ce qui suffit à un soldat,
Que tous ils sont liés par leur serment :
Ces étendards n’entreront pas.

Là-bas dans la tombe des morts très droits se dressent,
Mais les vents montent du rivage :
Ils tremblent quand les vents grondent,
De vieux ossements sur la montagne tremblent.

Ils viennent nous corrompre ou nous intimider,
Ou encore murmurer qu’un homme n’est qu’un niais
S’il se soucie, alors que son roi légitime est oublié,
De savoir quel nouveau roi a repris son autorité.
S’il est mort depuis longtemps,
Pourquoi nous redoutez-vous tant ?

Là-bas dans la tombe filtre un pâle rayon de lune,
Mais le vent monte du rivage :
Ils tremblent quand les vents grondent,
De vieux ossements sur la montagne tremblent.

Le vieux cuisinier de la tour qui doit monter, grimper,
Pour attraper les moineaux dans la rosée du matin,
Quand nous sommes étendus dans le sommeil, nous hommes vigoureux,
Jure qu’il entend sonner le grand cor du roi.
Mais c’est un fieffé menteur :
Montons la garde, compagnons de même serment !

Là-bas dans la tombe l’obscurité se fait plus noire,
Mais le vent monte du rivage :
Ils tremblent quand les vents grondent,
De vieux ossements sur la montagne tremblent."
"In the Midnight heaven’s burning
Through the ethereal deeps afar
Once I watch’d with restless yearning
An alluring aureate star;
Ev’ry eve aloft returning
Gleaming nigh the Arctic Car.
Mystic waves of beauty blended
With the gorgeous golden rays
Phantasies of bliss descended
In a myrrh’d Elysian haze.
In the lyre-born chords extended
Harmonies of Lydian lays.
And (thought I) lies scenes of pleasure,
Where the free and blessed dwell,
And each moment bears a treasure,
Freighted with the lotos-spell,
And there floats a liquid measure
From the lute of Israfel.
There (I told myself) were shining
Worlds of happiness unknown,
Peace and Innocence entwining
By the Crowned Virtue’s throne;
Men of light, their thoughts refining
Purer, fairer, than my own.
Thus I mus’d when o’er the vision
Crept a red delirious change;
Hope dissolving to derision,
Beauty to distortion strange;
Hymnic chords in weird collision,
Spectral sights in endless range….
Crimson burn’d the star of madness
As behind the beams I peer’d;
All was woe that seem’d but gladness
Ere my gaze with Truth was sear’d;
Cacodaemons, mir’d with madness,
Through the fever’d flick’ring leer’d….
Now I know the fiendish fable
Then the golden glitter bore;
Now I shun the spangled sable
That I watch’d and lov’d before;
But the horror, set and stable,
Haunts my soul forevermore!","À la Minuit, brûlant au ciel
À travers les profondeurs éthérées,
Je regardais autrefois, tisonné d’un désir impatient,
L’or d’une étoile fascinante et lointaine,
Qui revenait chaque soir, là-haut,
Étincelante auprès du Chariot Arctique.

Les ondes mystiques mêlaient leur beauté
Aux rais d’or somptueux,
La félicité descendait en fantasmagories
Et embaumait de myrrhe une vapeur élyséenne.
Des accords nés de la lyre se répandaient
Les harmonies de lais sur le mode lydien.

Il y a là (pensai-je) des lieux de plaisir,
Où les bienheureux demeurent, libres,
Et chaque instant y est un trésor,
Porteur du lotos envoûtant,
L’on y donne une mesure fluide
Grâce au luth d’Israfel.

Là-bas (me disais-je) brillaient
Des sphères d’un bonheur inconnu,
La Paix et l’Innocence s’entrelaçaient
Auprès du trône de la Vertu reine ;
Des hommes éclairés y affinaient leurs pensées
Plus belles, plus exactes que les miennes.

Ainsi je rêvassais, lorsque par-dessus la vision
S’insinua un changement, au rouge délire ;
L’espoir s’évanouit, cédant à la dérision,
La beauté fut en proie à l’étrangeté d’une déformation ;
Les accords des cantiques s’entrechoquèrent, contre nature,
Les apparitions spectrales se fondirent en un registre infini.

L’étoile de folie s’embrasa de pourpre
Comme je m’efforçais de voir au-delà des rayons ;
Tout n’était que détresse qui avait semblé joie
Avant que ma contemplation ne fût flétrie par la Vérité ;
Les cacodaemons, embourbés dans la démence,
Lorgnaient à travers les tremblements de fièvre…

À présent je connais la fable démoniaque
Que l’éclat doré apportait alors ;
À présent je fuis la noirceur pailletée
Que j’aimais et guettais auparavant ;
Mais l’horreur, prévue et prédite,
Hante mon âme pour l’éternité !"
"I met a traveller from an antique land
Who said: Two vast and trunkless legs of stone 
Stand in the desert… near them, on the sand, 
Half sunk, a shattered visage lies, whose frown,
And wrinkled lip, and sneer of cold command, 
Tell that its sculptor well those passions read
Which yet survive, stamped on these lifeless things, 
The hand that mocked them and the heart that fed; 
And on the pedestal these words appear: 
‘My name is Ozymandias, king of kings; 
Look on my works, ye Mighty, and despair!’ 
Nothing beside remains. Round the decay 
Of that colossal wreck, boundless and bare 
The lone and level sands stretch far away.","Je rencontrai un voyageur venu d’une terre antique
Qui dit : « deux jambes de pierre vastes et sans tronc
Se dressent dans le désert. Près d’elles, sur le sable,
À moitié enfoncé, gît un visage brisé, dont le froncement de sourcil
Et la lèvre plissée, et le ricanement de froid commandement
Disent que le sculpteur sut bien lire ces passions
Qui survivent encore, empreintes sur ces choses sans vie,
À la main qui les imita et au cœur qui les nourrit.
Et sur le piédestal, apparaissent ces mots :
« Mon nom est Ozymandias, Roi des Rois,
Regardez mes œuvres, ô puissants, et désespérez ! »
Il ne reste rien à côté. Autour de la ruine
De ce colossal débris, infinis et nus,
Les sables solitaires, égaux, s’étendent loin."
"Glory and loveliness have pass'd away;
  For if we wander out in early morn,
  No wreathed incense do we see upborne
Into the east, to meet the smiling day:
No crowd of nymphs soft voic'd and young, and gay,
  In woven baskets bringing ears of corn,
  Roses, and pinks, and violets, to adorn
The shrine of Flora in her early May.
But there are left delights as high as these,
  And I shall ever bless my destiny,
That in a time, when under pleasant trees
  Pan is no longer sought, I feel a free,
A leafy luxury, seeing I could please
  With these poor offerings, a man like thee.","Gloire et Beauté ont disparu;
Car si nous errons aux premières heures du matin,
Nous ne voyons aucun encens en spirales s'élever
Vers l'Est au devant du jour qui sourit:
Aucune troupe de nymphes à la douce voix, jeunes et gaies,
Apportant des épis de froment en des couronnes tressées,
Des roses, des œillets et des violettes, pour orner
L'autel de Flora au début de son mois de Mai.
Mais il reste encore d'autres joies aussi hautes,
Et je bénirai éternellement ma destinée,
De ce qu'à une époque où sous les arbres plaisants
Pan n'est plus imploré, je ressente un plaisir libre,
Un plaisir touffu, en constatant que je pourrais plaire,
Avec cette pauvre offrande, à un homme tel que toi."
"Now Morning from her orient chamber came,
  And her first footsteps touch'd a verdant hill;
  Crowning its lawny crest with amber flame,
  Silv'ring the untainted gushes of its rill;
  Which, pure from mossy beds, did down distill,
  And after parting beds of simple flowers,
  By many streams a little lake did fill,
  Which round its marge reflected woven bowers,
And, in its middle space, a sky that never lowers.","Maintenant le matin émergeant de son oriental séjour,
Dès ses premiers pas rencontra une verdoyante colline;
Il couronna de flammes ambrées sa crête dénudée,
Puis argenta les limpides cascatelles de son ruisseau;
Oui, jaillissant pur de sa source moussue, suintait goutte à goutte,
Et après un adieu à son lit de fleurs des champs,
Divisé en maints ruisselets, formait un petit lac;
Celui-ci, le long de ses rives, reflétait des berceaux de ramures entrelacées,
Et dans l'espace central, un ciel qui jamais ne s'abaisse."
"There the king-fisher saw his plumage bright
  Vieing with fish of brilliant dye below;
  Whose silken fins, and golden scales' light
  Cast upward, through the waves, a ruby glow:
  There saw the swan his neck of arched snow,
  And oar'd himself along with majesty;
  Sparkled his jetty eyes; his feet did show
  Beneath the waves like Afric's ebony,
And on his back a fay reclined voluptuously.","Là le martin-pêcheur voyait son éclatant plumage
Rivaliser avec les brillantes colorations du poisson,
Dont les soyeuses nageoires et les légères écailles d'or
Dardaient au-dessus de lui, à travers les ondes, un rayon vermeil;
Là le cygne voyait la courbe neigeuse de son cou
Et majestueusement se promenait en ramant;
Ses yeux de jais étincelaient; ses pattes se montraient
Sous les vagues, semblables à l'ébène d'Afrique,
Et sur son dos une fée reposait voluptueusement."
"Ah! could I tell the wonders of an isle
  That in that fairest lake had placed been,
  I could e'en Dido of her grief beguile;
  Or rob from aged Lear his bitter teen:
  For sure so fair a place was never seen,
  Of all that ever charm'd romantic eye:
  It seem'd an emerald in the silver sheen
  Of the bright waters; or as when on high,
Through clouds of fleecy white, laughs the cœrulean sky.","Ah! comment décrire les enchantements d'une île
Placée au centre de ce merveilleux lac;
Je pourrais plutôt distraire Didon de sa douleur,
Ou chasser du vieux Lear son amère tristesse:
Certes on ne vit jamais plus admirable site
Parmi tous ceux qui charmèrent les yeux romantiques;
L'île semblait une émeraude scintillant dans l'argent
Des eaux éblouissantes; de même au plus haut de l'éther,
Transperçant les nuées d'un blanc floconneux, rit le ciel céruléen."
"And all around it dipp'd luxuriously
  Slopings of verdure through the glossy tide,
  Which, as it were in gentle amity,
  Rippled delighted up the flowery side;
  As if to glean the ruddy tears, it tried,
  Which fell profusely from the rose-tree stem!
  Haply it was the workings of its pride,
  In strife to throw upon the shore a gem
Outviewing all the buds in Flora's diadem.","Tout autour, le lac baignait luxurieusement
Des pentes de verdure à travers ses vagues miroitantes,
Qui, ainsi qu'en une gentille amitié
Se ridaient avec délices sur le bord fleuri,
Comme si elles s'efforçaient de recueillir les rougeoyantes larmes
Qui tombaient en profusion des tiges de rosiers!
Peut-être était-ce l'œuvre de son orgueil
Luttant pour jeter sur la grève un joyau
Qui surpassât tous les bourgeons sertis dans le diadème de Flora."
"Byron! how sweetly sad thy melody!
Attuning still the soul to tenderness,
As if soft Pity, with unusual stress,
Had touch'd her plaintive lute, and thou, being by,
Hadst caught the tones, nor suffer'd them to die.
O'ershadowing sorrow doth not make thee less
Delightful: thou thy griefs dost dress
With a bright halo, shining beamily,
As when a cloud the golden moon doth veil,
Its sides are ting'd with a resplendent glow,
Through the dark robe oft amber rays prevail,
And like fair veins in sable marble flow;
Still warble, dying swan! still tell the tale,
The enchanting tale, the tale of pleasing woe.","Byron que ta mélodie est suave et triste!
Prêtant à l'âme des accords de tendresse,
Comme si la douce Pitié, avec une force inaccoutumée,
Avait touché son luth plaintif, et que toi à ses côtés,
Tu eusses saisi les sons et ne leur eusses pas permis de mourir.
La douleur qui couvre tout ne te rend pas moins
Séduisant: bien que tes chagrins soient revêtus
D'un brillant halo, d'un éblouissant éclat,
Comme lorsqu'un nuage voile la lune dorée,
Et que ses bords sont colorés d'une lumière resplendissante;
A travers la sombre robe, souvent percent des rayons transparents
Qui s'infiltrent comme de jolies veines dans le marbre noir.
Chante encore, cygne agonisant! refais encore le récit,
Le récit enchanteur, le récit du plaisant pitoyable."
"O Chatterton! how very sad thy fate!
Dear child of sorrow -- son of misery!
How soon the film of death obscur'd that eye,
Whence Genius mildly falsh'd, and high debate.
How soon that voice, majestic and elate,
Melted in dying numbers!  Oh! how nigh
Was night to thy fair morning.  Thou didst die
A half-blown flow'ret which cold blasts amate.
But this is past: thou art among the stars
Of highest heaven: to the rolling spheres
Thou sweetly singest: nought thy hymning mars,
Above the ingrate world and human fears.
On earth the good man base detraction bars
From thy fair name, and waters it with tears.","O Chatterton! que ton destin fut triste!
Cher enfant du chagrin—fils de la misère!
Combien prématurément les ténèbres de la mort ont éteint tes yeux,
Où le génie mettait une douce lueur et un haut dessein!
Combien prématurément ta voix, majestueuse et inspirée,
Se dissolvait en vers mourants! Oh! combien proche
Fut la nuit de ton admirable matin. Tu mourus
Fleurette à demi épanouie frappée par les souffles glacés.
Mais c'est le passé: te voilà parmi les astres
Au plus haut du ciel: aux sphères qui tourbillonnent
Tu chantes harmonieusement; rien ne gâte tes hymnes,
Au-dessus du monde ingrat et des humaines épouvantes.
Sur terre, l'homme juste défend contre les vils détracteurs
Ton illustre nom et l'abreuve de larmes."
"Much have I travell'd in the realms of gold,
And many goodly states and kingdoms seen;
Round many western islands have I been
Which bards in fealty to Apollo hold.
Oft of one wide expanse had I been told
That deep-brow'd Homer ruled as his demesne;
Yet did I never breathe its pure serene
Till I heard Chapman speak out loud and bold:
Then felt I like some watcher of the skies
When a new planet swims into his ken;
Or like stout Cortez when with eagle eyes
He star'd at the Pacific—and all his men
Look'd at each other with a wild surmise—
Silent, upon a peak in Darien.","J'ai beaucoup voyagé à travers les royaumes dorés,
Et vu maints florissants états et maintes nations;
Autour de maintes îles occidentales j'ai vogué
Dont les bardes restent fidèles au culte d'Apollon.
Souvent on m'avait parlé de la vaste étendue
Qu'Homère au front ridé gouvernait comme son domaine;
Mais jamais encore je n'avais respiré son souffle pur
Avant que Chapman fît résonner son haut et fier langage:
Alors, je me sentis comme un veilleur des cieux
Lorsqu'une nouvelle planète surgit à portée de sa vue,
Ou comme le vaillant Cortez, quand de ses yeux d'aigle
Il fixait le Pacifique—alors que tous ses hommes
Se regardaient avec un étrange soupçon—
Silencieux, du haut d'un pic du Darien."
"Spenser! a jealous honourer of thine,
A forester deep in thy midmost trees,
Did last eve ask my promise to refine
Some English that might strive thine ear to please.
But Elfin Poet 'tis impossible
For an inhabitant of wintry earth
To rise like Phoebus with a golden quill
Fire-wing'd and make a morning in his mirth.
It is impossible to escape from toil
O' the sudden and receive thy spiriting:
The flower must drink the nature of the soil
Before it can put forth its blossoming:
Be with me in the summer days, and I
Will for thine honour and his pleasure try.","Spenser, un de tes fervents admirateurs,
Qui a pénétré au plus profond des arbres de ta forêt,
Me fit promettre, l'autre soir, de ciseler
Quelques vers dont le charme pût séduire ton oreille.
Mais, Poète Elfe! il est impossible
A un habitant de cette terre hivernale
De s'élever, tel Phœbus, muni d'une plume d'or,
Avec des ailes de flamme et de faire surgir une aube en sa joie.
Il est impossible d'échapper au labeur
Tout d'un coup, et de recevoir ton inspiration;
La fleur doit absorber la nature du sol
Avant de pouvoir s'épanouir:
Sois avec moi dans les jours d'été, et je
Ferai une tentative en ton honneur et pour plaire à cet ami."
"SWEET are the pleasures that to verse belong,
And doubly sweet a brotherhood in song;
Nor can remembrance, Mathew! bring to view
A fate more pleasing, a delight more true
Than that in which the brother Poets joy’d,
Who with combined powers, their wit employ’d
To raise a trophy to the drama’s muses.
The thought of this great partnership diffuses
Over the genius loving heart, a feeling
Of all that’s high, and great, and good, and healing.","Douces sont les joies que procure la poésie,
Et doublement douces quand elle chante une fraternité;
Aucun souvenir, Matthew, ne peut évoquer à nos yeux
Un destin plus plaisant, une jouissance plus vraie
Que celui dans lesquels s'ébattent deux Poètes frères,
Qui, en combinant leurs inspirations, emploient leur talent
A élever un trophée aux muses du drame.
La pensée de cette grande association infuse
Dans le cœur aimant du génie, la divination
De tout ce qui est haut, grand, bon et calmant."
"Nymph of the downward smile and sidelong glance!
 In what diviner moments of the day
 Art thou most lovely? -when gone far astray
 Into the labyrinths of sweet utterance,
 Or when serenely wandering in a trance
 Of sober thought? Or when starting away,
 With careless robe to meet the morning ray,
 Thou sparest the flowers in thy mazy dance?
 Haply 'tis when thy ruby lips part sweetly,
 And so remain, because thou listenest:
 But thou to please wert nurtured so completely
 That I can never tell what mood is best;
 I shall as soon pronounce which Grace more neatly
 Trips it before Apollo than the rest.","Nymphe du sourire en dessous et du coup d'œil de côté,
Dans quels plus divins moments de la journée
Es-tu la plus séduisante? Est-ce lorsque, t'écartant des droits chemins,
Tu t'engages dans les labyrinthes des douces paroles?
Ou lorsque avec sérénité tu vagabondes en un ravissement
De pensée plus raisonnable? Ou lorsque, partant au loin
En costume désordonné pour affronter les rayons du matin,
Tu jettes les fleurs éparses dans ta danse vertigineuse?
Peut-être est-ce lorsque tes lèvres de rubis s'entrouvrent délicieusement,
Et restent ainsi parce que tu écoutes:
Mais tu as été éduquée si exclusivement en vue de plaire
Qu'il m'est impossible de dire jamais quelle disposition est la meilleure.
J'aurai aussi vite jugé quelle Grâce plus élégamment
Danse devant Apollon, que résolu cette question."
"O Solitude! if I must with thee dwell,
Let it not be among the jumbled heap
Of murky buildings: climb with me the steep,—
Nature's observatory—whence the dell,
In flowery slopes, its river's crystal swell,
May seem a span; let me thy vigils keep
'Mongst boughs pavilioned, where the deer's swift leap
Startles the wild bee from the foxglove bell.
But though I'll gladly trace these scenes with thee,
Yet the sweet converse of an innocent mind,
Whose words are images of thoughts refined,
Is my soul's pleasure; and it sure must be
Almost the highest bliss of human-kind,
When to thy haunts two kindred spirits flee.","O Solitude! si je dois habiter avec toi,
Que ce ne soit pas parmi les entassements confus
De sombres masures! Gravis avec moi le pic escarpé,—
Observatoire de la nature,—d'où le vallon
Avec ses pentes fleuries et le gazouillis cristallin de sa rivière,
Puisse sembler un empan[1]; que je passe tes veillées
Sous des voûtes de branches où le daim, par ses bonds rapides,
Ecarte l'abeille sauvage de la digitale à clochettes.
Mais, quoique je sois heureux d'assister à ces scènes en ta compagnie,
Pourtant, l'aimable causerie avec un esprit naïf,
Dont les propos sont des images de pensées délicates
Est la joie de mon âme; et, sûrement ce doit être
A peu près la plus haute félicité de la race humaine,
Lorsque dans tes retraites se réfugient deux âmes sœurs."
"The church bells toll a melancholy round,
Calling the people to some other prayers,
Some other gloominess, more dreadful cares,
More harkening to the sermon's horrid sound.
Surely the mind of man is closely bound
In some blind spell: seeing that each one tears
Himself from fireside joys and Lydian airs,
And converse high of those with glory crowned.
Still, still they toll, and I should feel a damp,
A chill as from a tomb, did I not know
That they are dying like an outburnt lamp, -
That 'tis their sighing, wailing, ere they go
Into oblivion -that fresh flowers will grow,
And many glories of immortal stamp.","Les cloches de l'église font résonner les alentours de leur mélancolie,
Elles invitent les fidèles à prier encore,
A se plonger encore dans le noir, dans de plus redoutables soucis,
A écouter plus souvent l'affreuse éloquence d'un prédicateur.
A coup sûr l'esprit de l'homme est étroitement envoûté
Par quelque sombre ensorcellement; on voit chacun fuir
Les joies du foyer, et les airs Lydiens,
Et les entretiens élevés avec ceux que la gloire a couronnés.
Toujours, toujours les cloches sonnent, et j'en sentirais un froid humide
Un frisson comme celui qui émane de la tombe, si je ne savais
Qu'elles vont mourir, comme une lampe dont l'huile est consumée,
Que c'est leur dernier soupir, leur lamentation avant de rentrer
Dans l'oubli—si je ne savais que de fraîches fleurs écloront
Et de nombreuses gloires marquées au sceau de l'immortalité."
"Nor should I now, but that I've known you long;
That you first taught me all the sweets of song:
The grand, the sweet, the terse, the free, the fine;
What swell'd with pathos, and what right divine:
Spenserian vowels that elope with ease,
And float along like birds o'er summer seas;
Miltonian storms, and more, Miltonian tenderness;
Michael in arms, and more, meek Eve’s fair slenderness.
Who read for me the sonnet swelling loudly
Up to its climax and then dying proudly?
Who found for me the grandeur of the ode,
Growing, like Atlas, stronger from its load?
Who let me taste that more than cordial dram,
The sharp, the rapier-pointed epigram?
Shew'd me that epic was of all the king,
Round, vast, and spanning all like Saturn's ring?","Aussi ne le ferais-je pas maintenant si je ne vous connaissais depuis longtemps;
Si vous ne m'aviez le premier appris tous les charmes du chant:
Le grand, le doux, l'élégant, le libre, le délicat;
Celui qui s'enfle pathétiquement et celui qui va divinement droit;
Les voyelles Spensériennes qui prennent leur essor en toute aisance,
Et flottent comme les oiseaux sur les mers estivales;
Les tempêtes Miltoniennes, et plus encore, la tendresse Miltonienne;
Michel en armes, et plus encore la charmante gracilité de la tendre Eve.
Qui a lu pour moi le sonnet s'enflant bruyamment
Jusqu'à son apogée, puis mourant fièrement?
Qui a exalté pour moi la grandeur de l'ode,
Tirant, comme Atlas, sa vigueur de son propre poids?
Qui m'a fait goûter plus qu'une liqueur forte
La tranchante épigramme à la pointe aiguisée?
Et m'a prouvé que, de tous, l'épique était le roi,
Sphérique, grandiose, enserrant tout comme l'anneau de Saturne?"
"Small, busy flames play through the fresh laid coals,
    And their faint cracklings o'er our silence creep
    Like whispers of the household gods that keep
A gentle empire o'er fraternal souls.
And while, for rhymes, I search around the poles,
    Your eyes are fix d, as in poetic sleep,
    Upon the lore so voluble and deep,
That aye at fall of night our care condoles.
This is your birth-day Tom, and I rejoice
    That thus it passes smoothly, quietly.
Many such eves of gently whisp'ring noise
    May we together pass, and calmly try
What are this world s true joys, ere the great voice,
    From its fair face, shall bid our spirits fly.","De petites flammes agitées traversent le charbon dont on vient d'emplir l'âtre,
Et leur léger pétillement se fait entendre au milieu de notre solitude,
Tels des chuchotements de dieux familiers qui gardent
Un affectueux empire sur nos fraternelles âmes.
Et pendant qu'à la recherche de rimes je voyage jusqu'aux pôles,
Vos regards sont fixés, comme en un sommeil poétique,
Sur la légende si abondante et si profonde
Qui toujours, à la tombée de la nuit, apaise nos soucis.
C'est votre jour de naissance, Tom, et je me réjouis
Qu'il se passe ainsi en une reposante quiétude.
Bien des veillées semblables de doux chuchotement
Puissions-nous passer ensemble, et ressentir dans le calme
Ce que sont les vraies joies d'ici-bas—avant que la grande voix
De la céleste bouche, ordonne à nos esprits de prendre notre vol."
"Give me a golden pen, and let me lean
On heaped-up flowers, in regions clear, and far;
Bring me a tablet whiter than a star,
Or hand of hymning angel, when 'tis seen
The silver strings of heavenly harp atween:
And let there glide by many a pearly car
Pink robes, and wavy hair, and diamond jar,
And half-discovered wings, and glances keen.
The while let music wander round my ears,
And as it reaches each delicious ending,
Let me write down a line of glorious tone,
And full of many wonders of the spheres:
For what a height my spirit is contending!
'Tis not content so soon to be alone.","Qu'on me donne une plume en or, et qu'il me soit permis de m'appuyer
Sur un monceau de fleurs, en des régions claires et lointaines;
Qu'on m'apporte une tablette plus blanche qu'une étoile,
Ou la main d'un ange chantant un hymne, lorsqu'on l'aperçoit
Entre les cordes d'argent d'une harpe céleste;
Qu'ici s'avancent sur de nombreux chars ornés de perles,
Des robes roses, des cheveux flottants, des corbeilles de diamants,
Des ailes à demi découvertes, et des regards perçants.
En même temps, que la musique bourdonne autour de mes oreilles,
Et chaque fois qu'arrivera quelque délicieuse Coda,
Que j'écrive un vers d'une somptueuse tonalité,
Plein des multiples émerveillements des sphères:
Jusqu'à quelle hauteur en effet mon esprit prétend-il s'élever!
Il n'est pas satisfait de demeurer si tôt seul."
"High-mindedness, a jealousy for good,
A loving-kindness for the great man's fame,
Dwells here and there with people of no name,
In noisome alley, and in pathless wood:
And where we think the truth least understood,
Oft may be found a singleness of aim,
That ought to frighten into hooded shame
A money-mongering, pitiable brood.
How glorious this affection for the cause
Of steadfast genius, toiling gallantly!
What when a stout unbending champion awes
Envy and malice to their native sty?
Unnumbered souls breathe out a still applause,
Proud to behold him in his country's eye.","Hauteur d'esprit, jalousie pour tout ce qui est bien,
Une ardente tendresse pour la renommée d'un grand homme,
Habitent çà et là au milieu de cette foule sans nom,
Dans la ruelle infecte, dans le bois inextricable;
Et là où nous pensons que la vérité est la moins comprise,
Très souvent nous trouvons la sincérité du but
Qui devrait épouvanter jusqu'à se cacher de honte
Une pitoyable engeance, affamée d'argent.
Combien glorieuse est cette affection pour la cause
Du génie inébranlable, peinant vaillamment!
Qu'arrive-t-il lorsqu'un intrépide champion fait rentrer
L'Envie et la Malice dans leur taudis natal?
D'innombrables âmes font retentir de discrets applaudissements,
Fières de le contempler dans les yeux de sa patrie."
"Great spirits now on earth are sojourning;
    He of the cloud, the cataract, the lake,
    Who on Helvellyn’s summit, wide awake,
Catches his freshness from Archangel’s wing;
He of the rose, the violet, the spring,      
    The social smile, the chain for Freedom’s sake:
    And lo!—whose steadfastness would never take
A meaner sound than Raphael’s whispering.
And other spirits there are standing apart
    Upon the forehead of the age to come;        
These, these will give the world another heart
    And other pulses. Hear ye not the hum
Of mighty workings? —
    Listen awhile, ye nations, and be dumb.","De grands esprits habitent en ce moment sur terre;
Celui du nuage, de la cataracte, du lac,
Qui sur le sommet d'Helvellyn, les yeux ouverts,
Reçoit sa fraîcheur des ailes de l'Archange:
Celui de la rose, de la violette, du printemps,
Du sourire social, du lien pour le salut de la Liberté:
Et là!—de celui dont la fermeté jamais ne devrait prendre
Un son plus humble que le chuchotement de Raphaël.
D'autres esprits se tiennent ici à l'écart
Sur le seuil de l'âge qui vient;
Ceux-là, ceux-là donneront au monde un autre cœur
Et d'autres pulsations. N'entends-tu pas le ahan
De puissants travaux dans les humaines entreprises?
Ecoutez un instant, nations, et soyez muettes!"
"The Poetry of earth is never dead:    
  When all the birds are faint with the hot sun,    
  And hide in cooling trees, a voice will run    
From hedge to hedge about the new-mown mead;    
That is the Grasshopper’s—he takes the lead      
  In summer luxury,—he has never done    
  With his delights; for when tired out with fun    
He rests at ease beneath some pleasant weed.    
The poetry of earth is ceasing never:    
  On a lone winter evening, when the frost     
    Has wrought a silence, from the stove there shrills    
The Cricket’s song, in warmth increasing ever,    
  And seems to one in drowsiness half lost,    
    The Grasshopper’s among some grassy hills.","La poésie de la terre ne meurt jamais:
Quand tous les oiseaux abattus par la chaleur du soleil
Se cachent sous la fraîcheur des arbres, une voix courra
De haie en haie le long des prés nouvellement fauchés;
C'est celle de la Sauterellle—qui conduit le concert
Dans la volupté de l'été; inépuisables
Sont ses délices; et, lorsqu'elle est lassée de ses jeux
Elle se repose à l'aise, abritée sous quelque roseau hospitalier.
La poésie de la terre ne cesse jamais:
Par une solitaire soirée hivernale, quand la gelée
A imposé un silence général, dans l'âtre grince
Le cri du Grillon, dont la chaleur augmente l'acuité;
Il semble au dormeur à moitié assoupi
La voix de la Sauterelle parmi les collines herbues."
"Woman! when I behold thee flippant, vain,
    Inconstant, childish, proud, and full of fancies;
    Without that modest softening that enhances
The downcast eye, repentant of the pain
That its mild light creates to heal again:
    E'en then, elate, my spirit leaps, and prances,
    E'en then my soul with exultation dances
For that to love, so long, I've dormant lain:
But when I see thee meek, and kind, and tender,
    Heavens! how desperately do I adore
    Thy winning graces;--to be thy defender
    I hotly burn--to be a Calidore--
A very Red Cross Knight--a stout Leander--
    Might I be loved by thee like these of yore.","Femme! lorsque je te vois bavarde, vaine,
Inconstante, puérile, orgueilleuse et pleine de caprices;
Dénuée de cette modeste langueur qui rehausse le charme
Des yeux baissés, repentants des blessures
Causées par leur douce lueur et les guérissant aussitôt:
Aussitôt mon esprit enfiévré s'exalte et bondit,
Aussitôt mon âme tressaute et se réjouit
De ce que si longtemps je sois resté fermé à l'amour.
Mais quand je te discerne bonne, charitable et tendre,
O ciel! avec quel acharnement j'adore
Ta grâce enchanteresse;—je brûle d'être
Ton défenseur—d'être ton Calidore—
Un vrai Chevalier de la Croix Rouge—un vaillant Léandre—
Pourvu que je sois aimé de toi comme ces héros de jadis!"
