original_poem,translated_poem
"Bâtard de Créole et Breton,
Il vint aussi là — fourmilière,
Bazar où rien n’est en pierre,
Où le soleil manque de ton.

— Courage! On fait queue… Un planton
Vous pousse à la chaîne — derrière! —
… Incendie éteint, sans lumière;
Des seaux passent, vides ou non. —

Là, sa pauvre Muse pucelle
Fit le trottoir en demoiselle,
Ils disaient: Qu’est-ce qu’elle vend?

— Rien. — Elle restait là, stupide,
N’entendant pas sonner le vide
Et regardant passer le vent…","Bastardo de Crioula e Bretão,
Ele viu Paris – aglomerado,
Bazar que da pedra é privado,
Onde o sol é um vago borrão.

– Ânimo! Em fila… à multidão
Um guarda te empurra – cuidado! –
…Incêndio sem luz, apagado;
Baldes passam, vazios ou não. –

E a Musa, donzela desdita,
Fez o ponto qual senhorita.
Diziam: Quais são seus talentos?

– Nenhum. – Estúpida ficava,
Alheia ao vazio que soava
Só olhava passar o vento…"
"Je voudrais que la rose, — Dondaine!
Fut encore au rosier, — Dondé!

Poète — Après?… Il faut la chose:
Le Parnasse en escalier,
Les Dégoûteux, et la Chlorose,
Les Bedeaux, les Fous à lier….

L’Incompris couche avec sa pose,
Sous le zinc d’un mancenillier;
Le Naïf “voudrait que la rose,
Dondé! fût encore au rosier!“

“La rose au rosier, Dondaine!“
— On a le pied fait à sa chaîne.
“La rose au rosier“… — Trop tard! —

“La rose au rosier“… — Nature!
— On est essayeur, pédicure,
Ou quelqu’autre chose dans l’art!","A minha roseira – Baile, baile!
Já não tem botão – Bem bailado!

Poeta – A coisa?… Pois não:
O Parnaso a ser escalado,
O Desgostoso, o Sacristão,
A Clorose, o Desvairado…

O Incompreendido desempoeira
A pose ao sombrio lampião.
O Ingênuo: “a minha roseira,
Baile, baile! não tem botão!”

“Um botão na roseira, Bailado!”
– A seu passo o pé ritmado.
“Na roseira”… – Tarde demais! –

“Um botão” … – Natureza em flor!
– É pedicuro, é provador
Quem faz arte… e pouco mais!"
"Tu ris. — Bien! — Fais de l’amertume,
Prends le pli, Méphisto blagueur.
De l’absinthe! et ta lèvre écume…
Dis que cela vient de ton cœur.

Fais de toi ton œuvre posthume,
Châtre l’amour… l’amour — longueur!
Ton poumon cicatrisé hume
Des miasmes de gloire, ô vainqueur!

Assez, n’est-ce pas? va-t’en!
Laisse
Ta bourse — dernière maîtresse —
Ton revolver — dernier ami…

Drôle de pistolet fini!
… Ou reste, et bois ton fond de vie,
Sur une nappe desservie…","Tu ris. – Pois ri! – Te acostuma
Ao fel, Mefisto gozador.
Absinto! e teu lábio escuma…
Diz que vem do peito esta dor.

Faz de ti tua obra póstuma.
Castra o amor… o amor – torpor!
A glória em miasmas se avoluma
Em teu mau pulmão, ó vencedor!

Basta. Agora vai!
Deixa antes
Tua bolsa – última amante –
E a arma – último camarada…

Essa pistola enferrujada!
… Ou bebe teu resto de vida
Sobre a toalha desservida…"
"Il se tua d’ardeur, ou mourut de paresse,
S’il vit, c’est par l´oubli; voici ce qu’il se laisse:

— Son seul regret fut de n’être pas sa maîtresse. —

Il ne naquit par aucun bout,
Fut toujours poussé vent-de-bout,
Et fut un arlequin-ragoût,
Mélange adultère du tout.

Du je-ne-sais-quoi. — mais ne sachant où;
De l’or, — mais avec pas le sou;
Des nerfs, — sans nerf; vigueur sans force;
De l’élan, — avec une entorse;
De l’âme, — et pas de violon;
De l’amour, — mais pire étalon.

— Trop de noms pour avoir un nom. —

Coureur d’idéal, — sans idée;
Rime riche, — et jamais rimée;
Sans avoir été, — revenu;
Se retrouvant partout perdu.

Poète, en dépit de ses vers;
Artiste sans art, — à l’envers;
Philosophe, — à tort à travers.

Un drôle sérieux, — pas drôle.
Acteur: il ne sut pas son rôle;
Peintre: il jouait de la musette;
Et musicien: de la palette.

Une tête! — mais pas de tête;
Trop fou pour savoir être bête;
Prenant pour un trait le mot très.
— Ses vers faux furent ses seuls vrais.

Oiseau rare — et de pacotille;
Très mâle… et quelquefois très fille;
Capable de tout, — bon à rien;
Gâchant bien le mal, mal le bien.
Prodigue comme était l’enfant
Du Testament, — sans testament.
Brave, et souvent, par peur du plat,
Mettant ses deux pieds dans le plat.

Coloriste enragé, — mais blême;
Incompris… — surtout de lui-même;
Il pleura, chanta juste faux;
— Et fut un défaut sans défauts.

Ne fut quelqu’un, ni quelque chose.
Son naturel était la pose.
Pas poseur, — posant pour l’unique;
Trop naïf, étant trop cynique;
Ne croyant à rien, croyant tout.
— Son goût était dans le dégoût.

Trop crû, — parce qu’il fut trop cuit,
Ressemblant à rien moins qu’à lui,
Il s’amusa de son ennui,
Jusqu’à s’en réveiller la nuit.
Flâneur au large, — à la dérive,
Épave qui jamais n’arrive…

Trop Soi pour se pouvoir souffrir,
L’esprit à sec et la tête ivre,
Fini, mais ne sachant finir,
Il mourut en s’attendant vivre
Et vécut, s’attendant mourir.

Ci-gît, — cœur sans cœur, mal planté,

Trop réussi — comme raté.","Morreu de preguiça, ou matou-se exaltado.
Se vive, é de olvido; eis aqui seu legado:

— Não ser sua amante foi seu único pecado. —

Veio ao mundo por descuido,
De vento em proa empurrado,
Ele foi um angu-guisado,
Mistura adúltera de tudo.

Tinha um algo mais, — mais de menos;
Ouro, — dormindo no sereno;
Nervos, —mas de vigor estanco;
Ímpeto, — só que era manco;
Alma, — e sem um violino;
Amor, — era macho franzino.

— Nomes demais para ter um nome. —

Idealista, — a idéia faltava;
Rima rica, — sem muita arte;
Como quem tinha estado, voltava,
Perdido sempre em toda parte.

Poeta, apesar do verso;
Artista sem arte, — ao inverso,
Filósofo, — do que é diverso.

Arlequim, — sem ser engraçado.
Ator, esqueceu seu papel;
Pintor: ele tocava um fado;
E músico: usava o pincel.

Um crânio! — mas sem miolos;
Louco demais para ser tolo;
Tão ligado à palavra tão.
— Seu verso manco não foi em vão.

Ave rara, — uma bagatela;
Tão macho… e às vezes tão ela;
Capaz de tudo, — bom para nada;
Fazia o mal, mas de bom grado.
Com o menino do Testamento,
Pródigo, — mas sem testamento.
Bravo, — temendo entrar em cena,
Acabava fazendo uma cena.

Colorista fogoso, — e descorado;
Incompreendido, — do próprio peito;
Chorou, cantou bem desafinado;
— E foi um defeito perfeito.

Um ninguém que não tinha igual
A pose era o seu natural.
Não posava, — posando de único;
Muito ingênuo, e muito cínico;
Cético do posto e seu oposto.
— Seu gosto estava no desgosto.

Cru, — porque sempre esteve frito,
Ele era a sua cara, escrito.
Do tédio sentia tal falta
Que se acordava noite alta.
Flanava ao largo, — com a brisa,
Como destroços à deriva.

Cheio de Si, sem se suportar,
Alma no chão, cabeça no ar,
Acabado, não soube acabar,
Morreu à espera de viver
Viveu, à espera de morrer.

Aqui jaz, — coração de pedra, desancorado,

Vitorioso fracassado."
"Vers filés à la main et d’un pied uniforme,
Emboîtant bien le pas, par quatre en peloton;
Qu’en marquant la césure, un des quatre s’endorme…
Ça peut dormir debout comme soldats de plomb.

Sur le railway du Pinde est la ligne, la forme;
Aux fils du télégraphe: — on en suit quatre, en long;
À chaque pieu, la rime — exemple: chloroforme.
— Chaque vers est un fil, et la rime un jalon.

— Télégramme sacré — 20 mots. — Vite à mon aide…
(Sonnet — c’est un sonnet —) ô Muse d’Archimède!
— La preuve d’un sonnet est par l’addition:

— Je pose 4 et 4 = 8! Alors je procède,
En posant 3 et 3! — Tenons Pégase raide:
“Ô lyre! Ô délire! Ô…” — Sonnet — Attention!","Versos fiados à mão e de um pé uniforme,
Marcando o passo, quatro a quatro, em pelotão;
Indicando a cesura, eis que um deles dorme…
Soldado de chumbo, ele dorme em posição.

Sobre o railway do Pindo está a linha, a forma;
E nos fios do telégrafo: – são quatro, acima;
Em cada poste, a rima – um exemplo: pro forma.
Cada verso é um fio, cada estaca uma rima.

– Telegrama – 20 palavras. – Tu vens e medes
(Sonetos – é um soneto –), ó Musa de Arquimedes.
– A prova do soneto é uma adição;

– Soma-se 4 e 4 = 8! E logo em seguida
Soma de 3 e 3! – Manter Pégaso à brida :
“Ó lira! Ó delírio! Ó…” – Soneto – Atenção!"
"J’ai vu le soleil dur contre les touffes
Ferrailler. — J’ai vu deux fers soleiller,
Deux fers qui faisaient des parades bouffes;
Des merles en noir regardaient briller.

Un monsieur en ligne arrangeait sa manche;
Blanc, il me semblait un gros camélia;
Une autre fleur rose était sur la branche,
Rose comme… Et puis un fleuret plia.

— Je vois rouge… Ah oui! c’est juste: on s’égorge —
… Un camélia blanc — là — comme Sa gorge…
Un camélia jaune, — ici — tout mâché…

Amour mort, tombé de ma boutonnière.
— À moi, plaie ouverte et fleur printanière!
Camélia vivant, de sang panaché!","Eu vi o sol duro de encontrar aos tufos
Esgrimir. – Vi a esgrima ensolarar,
Fazendo paradas em lances bufos;
Melros de negro assistiam brilhar.

Um senhor em camisa se apromtava;
Parecia uma camélia, todo branco;
No ramo outra flor rosa vicejava
Como… E o florete vergou num flanco.

– Raiva, estou roxo!… Ah! ele me degola –
… Camélia branca – lá – como Sua gola…
Camélia amarela, – aqui – mastigada…

Meu amor morto, da lapela caiu.
– Eu , chaga aberta, flor primaveril!
Camélia viva, de sangue matizada!"
"Lui qui sifflait si haut, son petit air de tête,
Était plat près de moi; je voyais qu’il cherchait…
Et ne trouvait pas, et… j’aimais le sentir bête,
Ce héros qui n’a pas su trouver qu’il m’aimait.

J’ai fait des ricochets sur son cœur en tempête.
Il regardait cela… Vraiment, cela l’usait?…
Quel instrument rétif à jouer, qu’un poète!…
J’en ai joué. Vraiment — moi — cela m’amusait.

Est-il mort?… Ah — c’était, du reste, un garçon drôle.
Aurait-il donc trop pris au sérieux son rôle,
Sans me le dire… au moins. — Car il est mort, de quoi?…

Se serait-il laissé fluer de poésie…
Serait-il mort de chic, de boire, ou de phtisie,
Ou, peut-être, après tout: de rien…
ou bien de Moi.","Ele que assobiava altivo, seu desafinamento,
Perto de mim minguava; ele procurava,
Não achava, e… eu gostava de ver que o tento
Lhe faltava, o herói não soube ver que me amava.

Provoquei ricochetes no peito em tormento.
Ele só olhava… É isso que o estragava?…
Que difícil é tocar o poeta, este instrumento!…
Eu o toquei, E isso – de fato – me alegrava.

Morreu!… Ah – até que era um rapaz engraçado.
Levou então a sério o papel destinado
Para si, nem me contou… – E morreu, assim?…

Teria se deixado fluir de poesia?…
Morte de chic, de tísica, ou porque bebia,
Ou, talvez, enfim de nada…
talvez de Mim!"
"Tiens non! J’attendrai tranquille,
Planté sous le toit,
Qu’il me tombe quelque tuile,
Souvenir de Toi!

J’ai tondu l’herbe, je lèche
La pierre, — altéré
Comme la Colique-sèche
De Miserere!

Je crèverai — Dieu me damne! —
Ton tympan ou la peau d’âne
De mon bon tambour!

Dans ton boîtier, ô Fenêtre!
Calme et pure, gît peut-être…
. . . . . . . . . . . . . . . .
Un vieux monsieur sourd!","Não! Prefiro esperar sentado
Cair uma telha.
Lembrança Tua que o telhado
Vem me dar na telha.

Lambi a pedra, — me obceca
A sede – rumino
Grama numa Cólica-seca
Do intestino!

Eu rasgarei – maldito espasmo! –
Teu tímpano ou a pele de asno
De meu bom tambor!

E, ó janela! calma e pura,
Jaz talvez em tua moldura…

………………………………………………..

Um surdo senhor!"
"Aumône au malandrin en chasse
Mauvais œil à l’œil assassin!
Fer contre fer au spadassin!
— Mon âme n’est pas en état de grâce! —

Je suis le fou de Pampelune,
J’ai peur du rire de la Lune,
Cafarde, avec son crêpe noir…
Horreur! tout est donc sous un éteignoir.

J’entends comme un bruit de crécelle…
C’est la male heure qui m’appelle.
Dans le creux des nuits tombe: un glas… deux glas

J’ai compté plus de quatorze heures…
L’heure est une larme — Tu pleures,

Mon cœur!… Chante encor, va — Ne compte pas.","Esmola ao salteador em caça
Ao olho assassino um mau-olhado!
Ao espadachim ferro cruzado!
— Minha alma não está em estado de graça! —

Sou o lunático de Pamplona,
Meu medo é o riso que ressona:
É a Lua hipócrita no céu,
Horror! trazendo a noite com seu negro véu…

Já ouço a matraca se agitando…
É a mala hora me chamando.
Dentro do oco das noites cai: um dobre… dois

Já contei mais de quatorze horas…
A hora é uma lágrima – Choras,

Peito meu!… Cante mais, cante – Conte depois."
"L’homme de l’art lui dit: – Fort bien, restons-en là.
Le traitement est fait: vous êtes sourd. Voilà
Comme quoi vous avez l’organe bien perdu. –
Et lui comprit trop bien, n’ayant pas entendu.

– “Eh bien, merci Monsieur, vous qui daignez me rendre
La tête comme un bon cercueil.
Désormais, à crédit, je pourrai tout entendre
Avec un légitime orgueil…

À l’oeil – Mais gare à l’oeil jaloux, gardant la place
De l’oreille au clou!… – Non – À quoi sert de braver?
… Si j’ai sifflé trop haut le ridicule en face,
En face, et bassement, il pourra me baver!…

Moi, mannequin muet, à fil banal! – Demain,
Dans la rue, un ami peut me prendre la main,
En me disant: vieux pot…. ou rien, en radouci;
Et je lui répondrai – Pas mal et vous, merci! –

Si l’un me corne un mot, j’enrage de l’entendre;
Si quelqu’autre se tait: serait-ce par pitié?…
Toujours, comme un rebus, je travaille à surprendre
Un mot de travers… – Non – On m’a donc oublié!

– Ou bien – autre guitare – un officieux être
Dont la lippe me fait le mouvement de paître,
Croit me parler… Et moi je tire, en me rongeant,
Un sourire idiot – d’un air intelligent!

– Bonnet de laine grise enfoncé sur mon âme!
Et – coup de pied de l’âne… Hue! – Une bonne-femme
Vieille Limonadière, aussi, de la Passion!
Peut venir saliver sa sainte compassion
Dans ma trompe-d’Eustache, à pleins cris, à plein cor,
Sans que je puisse au moins lui marcher sur un cor!

– Bête comme une vierge et fier comme un lépreux,
Je suis là, mais absent… On dit: Est-ce un gâteux,
Poète muselé, hérisson à rebours?… –
Un haussement d’épaule, et ça veut dire: un sourd.

– Hystérique tourment d’un Tantale acoustique!
Je vois voler des mots que je ne puis happer;
Gobe-mouche impuissant, mangé par un moustique,
Tête-de-truc gratis où chacun peut taper.
Ô musique céleste: entendre, sur du plâtre,
Gratter un coquillage! un rasoir, un couteau
Grinçant dans un bouchon!… un couplet de théâtre!
Un os vivant qu’on scie! un monsieur! un rondeau!…

– Rien – Je parle sous moi… Des mots qu’à l’air je jette
De chic, et sans savoir si je parle en indou…
Ou peut-être en canard, comme la clarinette
D’un aveugle bouché qui se trompe de trou.

– Va donc, balancier soûl affolé dans ma tête!
Bats en branle ce bon tam-tam, chaudron fêlé
Qui rend la voix de femme ainsi qu’une sonnette,
Qu’un coucou!… quelquefois: un moucheron ailé…

– Va te coucher, mon cœur! et ne bats plus de l’aile.
Dans la lanterne sourde étouffons la chandelle,
Et tout ce qui vibrait là – je ne sais plus où –
Oubliette où l’on vient de tirer le verrou.

– Soyez muette pour moi, contemplative Idole,
Tous les deux, l’un par l’autre, oubliant la parole,
Vous ne me direz mot: je ne répondrai rien…
Et rien ne pourra dédorer l’entretien.

Le silence est d’or","O homem da arte diz: – Já chega, está perfeito.
O senhor está surdo; tratamento feito.
Agora, entre os órgãos, tem de menos o ouvido. –
E ele entendeu, sem ter nem ao menos ouvido.

– “Muito grato, doutor, pela devolução
Da cabeça como um caixão.
A crédito, ouvirei tudo de agora em diante
Com um orgulho confiante…

Pelos belos olhos – Mas o olho tem inveja
Da orelha vazada!… – Não – Por que gritar?
… Se contra o ridículo em face se esbraveja,
Na face, com certeza, ele vem injuriar! …

Eu, manequim mudo, e público! Mais tarde,
Na rua, um amigo virá dizer, à parte:
– Meu velho gagá… ou nada, delicado;
E eu lhe responderei – Bem e você, obrigado! –

Se alguém me fala aos berros, fico furioso;
Se, ao contrário, se cala: seria de dó?…
Como em um enigma, eu procuro cauteloso
Um jogo de palavras… – Não – Pois estou só!

– Ou alguém – outra viola – de oficiosa casta
Cujo beiço faz movimentos de quem pasta,
Pensa falar comigo… E eu mostro, entre os dentes,
Um sorriso idiota – com ar inteligente!

– Gorro de lã cinza que minh`alma aprisiona!
E – belo coice de mula… Eia! – Uma dona
Que também é velha Feirante da Paixão!
Virá salivar sua santa compaixão
Na trompa de Eustáquio, gritando, com vontade,
Sem que seu calo eu possa pisar à vontade!

– Tolo como a virgem e altivo como o leproso
Estou aqui, ausente… Dizem: O cretinoso
É um poeta amordaçado, ouriço às avessas?… –
Um dar de ombros diz: é um surdo, esqueça!

– Histérico tormento de um Tântalo acústico!
Palavras voam sem que eu possa abocanhar;
Papa-mosca na boca aberta de um mosquito,
Bode expiatório espiando a culpa lhe pesar.
Ó música celeste: o gesso arranhado
Por uma concha! a faca fazendo estridor
Numa rolha!… um osso vivo sendo serrado!
Um refrão de teatro! um rondó! um senhor!…

– Nada – Falo pelos fundos… Frases que ao ar
Vou soltando de chic, sem saber se falo grego…
Ou talvez com o clarinete a gaitear
De um cego tapado que se engana de dedo.

– Vai, pêndulo bêbado, alterar o meu juízo!
Bate a toda o tambor surdo, taquara rachada
Que vem dar à voz feminina um quê de guizo,
Um quê de cuco!… e às vezes: uma mosca alada…

– Repousa, peito meu! e só do repouso vela.
Na lanterna furta-fogo abafa a vela
E tudo o que aí – já não sei onde – vibrava,
Masmorra onde se acaba de por uma trava.

– Cala-te por mim, Ídolo contemplativo,
Esquecendo a palavra, ambos compreensivos,
Não me dirás nada: eu não farei objeção…
E nada poderá desdourar tal relação.

O silêncio é de ouro"
"Vous qui ronflez au coin d’une épouse endormie,
RUMINANT! savez-vous ce soupir: L’INSOMNIE?
— Avez-vous vu la Nuit, et le Sommeil ailé,
Papillon de minuit dans la nuit envolé,
Sans un coup d’aile ami, vous laissant sur le seuil,
Seul, dans le pot-au-noir au couvercle sans œil?
— Avez-vous navigué?… La pensée est la houle
Ressassant le galet: ma tête… votre boule.
— Vous êtes-vous laissé voyager en ballon?
— Non? — bien, c’est l’insomnie. — Un grand coup de talon
Là! — Vous voyez cligner des chandelles étranges:
Une femme, une Gloire en soleil, des archanges…
Et, la nuit s’éteignant dans le jour à demi,
Vous vous réveillez coi, sans vous être endormi.","Você que ronca ao pé da esposa adormecida,
RUMINANTE! Conhece a INSÓNIA, esse gemido?
— Você já viu a Noite, viu o Sono alado,
Mariposa à meia-noite alta esvoaçada,
Sem asas amigas, ficando na soleira,
Só, em um buraco negro sem ribanceira?
Já navegou?… — Não? — O pensamento restolha
Seixos como a onda: minha cabeça… uma bóia.
— Já deixou-se embarcar em um balão?
— Não? — Pois é a insónia. — Um pontapé malsão
Lá! — Você verá velinhas em desarranjo:
Uma mulher, uma Glória de sol, arcanjos…
E quando apaga a noite no dia mal nascido,
Você acorda imóvel, sem ter adormecido."
"SOMMEIL! écoute-moi: je parlerai bien bas:
Sommeil — Ciel-de-lit de ceux qui n’en ont pas!

TOI qui planes avec l’Albatros des tempêtes,
Et qui t’assieds sur les casques-à-mèche honnêtes!
SOMMEIL! — Oreiller blanc des vierges assez bêtes!
Et Soupape à secret des vierges assez faites!
— Moelleux Matelas de l’échine en arête!
Sac noir où les chassés s’en vont cacher leur tête!
Rôdeur de boulevard extérieur! Proxénète!
Pays où le muet se réveille prophète!
Césure du vers long, et Rime du poète!

SOMMEIL! — Loup-Garou gris! Sommeil Noir de fumée!
SOMMEIL! — Loup de velours, de dentelle embaumée!
Baiser de l’Inconnue, et Baiser de l’Aimée!
— SOMMEIL! Voleur de nuit! Folle-brise pâmée!
Parfum qui monte au ciel des tombes parfumées!
Carrosse à Cendrillon ramassant les Traînées!
Obscène Confesseur des dévotes mort-nées!

TOI qui viens, comme un chien, lécher la vieille plaie
Du martyr que la mort tiraille sur sa claie!
Ô sourire forcé de la crise tuée!
SOMMEIL! Brise alizée! Aurorale buée!

TROP-PLEIN de l’existence, et Torchon neuf qu’on passe
Au CAFÉ DE LA VIE, à chaque assiette grasse!
Grain d’ennui qui nous pleut de l’ennui des espaces!
Chose qui court encor, sans sillage et sans traces!
Pont-levis des fossés! Passage des impasses!

SOMMEIL! — Caméléon tout pailleté d’étoiles!
Vaisseau-fantôme errant tout seul à pleines voiles!
Femme du rendez-vous, s’enveloppant d’un voile!
SOMMEIL! — Triste Araignée, étends sur moi ta toile!

SOMMEIL auréolé! féerique Apothéose,
Exaltant le grabat du déclassé qui pose!
Patient Auditeur de l’incompris qui cause!
Refuge du pêcheur, de l’innocent qui n’ose!
Domino ! Diables-bleus! Ange-gardien rose!

VOIX mortelle qui vibre aux immortelles ondes!
Réveil des échos morts et des choses profondes,
— Journal du soir: TEMPS, SIÈCLE et REVUE DES DEUX MONDES!

FONTAINE de Jouvence et Borne de l’envie!
— Toi qui viens assouvir la faim inassouvie!
Toi qui viens délier la pauvre âme ravie,
Pour la noyer d’air pur au large de la vie!

TOI qui, le rideau bas, viens lâcher la ficelle
Du Chat, du Commissaire, et de Polichinelle,
Du violoncelliste et de son violoncelle,
Et la lyre de ceux dont la Muse est pucelle!

GRAND Dieu, Maître de tout! Maître de ma Maîtresse
Qui me trompe avec toi — l’amoureuse Paresse —
Ô bain de voluptés! Éventail de caresse!

SOMMEIL! Honnêteté des voleurs! Clair de lune
Des yeux crevés! — SOMMEIL! Roulette de fortune
De tout infortuné! Balayeur de rancune!

Ô corde-de-pendu de la Planète lourde!
Accord éolien hantant l’oreille sourde!
— Beau Conteur à dormir debout: conte ta bourde?…
SOMMEIL! — Foyer de ceux dont morte est la falourde!

SOMMEIL — Foyer de ceux dont la falourde est morte!
Passe-partout de ceux qui sont mis à la porte!
Face-de-bois pour les créanciers et leur sorte!
Paravent du mari contre la femme-forte!

SURFACE des profonds! Profondeur des jocrisses!
Nourrice du soldat et Soldat des nourrices!
Paix des juges-de-paix! Police des polices!
SOMMEIL! — Belle-de-nuit entr’ouvrant son calice!
Larve, Ver-luisant et nocturne Cilice!
Puits de vérité de monsieur La Palisse!

SOUPIRAIL d’en haut! Rais de poussière impalpable,
Qui viens rayer du jour la lanterne implacable!","SONO! falarei baixo : escuta-me direito :
Sono. – Dossel-de leito dos que não têm Leito!

TU que planas junto ao Albatroz da tormenta,
E que em honestos gorros-de-pompom te assentas!
SONO! – Travesseiro branco da virgem completa!
Das virgens cem por cento a Válvula secreta!
– Colchão macio da espinha que se espeta!
Saco preto onde o acusado esconde a veneta!
Vagabundo de arrabalde! Proxeneta!
País no qual o mudo acorda profeta!
Cesura do verso longo, e Rima do poeta!

SONO! – Lobisomem cinza! Negrura esfumaçada!
SONO! – Máscara das más caras, de renda embalsamada!
Beijo da Desconhecida, e Beijo da Amada!
– SONO! Larápio noturno! Viração revirada!
Perfume indo ao céu das tumbas perfumadas!
Carruagem que leva a puta ao conto de fadas!
Obsceno Confessor das devotas abortadas!

TU que vens com a tua lambida canina
Consolar o mártir que a morte tortura ainda!
Sorriso forçado da crise que finda!
SONO! – Brisa alísia! Bruma matutina!

EXCESSO de existência, nova Esponja-de-aço
No CAFÉ DA VIDA, para cada prato grasso!
Grão de tédio que chove do tédio do espaço!
Coisa que passou aqui, sem esteira ou traço!
SONO! – Passagem do impasse! Ponte do lapso!

SONO! – Camaleão lantejoulado de estrelas!
Navio-fantasma errando só a toda vela!
Mulher do encontro, que ainda mal se desvela!
SONO! – Aranha triste, tua teia é minha cela!

SONO aureolado! Apoteose luxuosa
Exaltando o catre do sem-classe que posa!
Paciente Auditor do incompreendido e sua prosa!
Refúgio do pecador, da inocência medrosa!
Dominó! Diabos-azuis! Anjo da guarda rosa!

VOZ fugaz ressoando com eternas ondas!
Despertar de ecos mortos e coisas profundas,
– Jornal da noite: TEMPS, SIÈCLE e REVUE DES DEUX MONDES!

FONTE da Juventude e Fronteira da ousadia!
– Tu que atendes a fome não atendida!
Tu que vens liberar a alma precavida,
Imundando-a de ar puro ao largo desta vida!

TU que, cortinas fechadas, solta o cordão
Que controla o Gato, o Delegado, e o Bufão,
Também o Violonista e o seu violão,
A lira e as Musas de boa reputação!

BOM Deus, Deus do Amor! Amor de minha Amante
Que me engana contigo – Preguiça estimulante –
Ó Banho de volúpias! Carícia fulgurante!

SONO! Honestidade dos ladrões! Luar
Dos olhos pregados! – SONO! Fortuna a sortear
Aos desafortunados! Varredosr do pesar!

Ferradurada do Planeta indo para o brejo!
Acorde eólico a que o ouvido surdo almeja!
– Narrador que dorme em pé: conversa fiado?…
SONO! – Chave mestra dos que à porta são colocados!

SONO! – Cara-de-pau do cobrador! Porta do cobrado!
Lareira dos que têm o lume apagado!
Lareira dos que têm apagado o lume!
– Contra a esposa-forte marital tapume!

FUNDOS dos profundos! Lisura dos papalvos!
O alvo do soldado e o soldador dos alvos!
Paz do juíz de paz! Onde a polícia está a salvo!
SONO! – Dama-da-noite entreabrindo o cálice malvo!
Larva, Noturno Cilício, Vaga-lume!

RESPIRADOURO! Sopro de poeira impalpável,
Apagando do dia a lanterna implacável!"
